NU_IDENTIFICADOR;IBGE;q44_3;q44_9;q44_10;q44_11;q44_12;q44_13;q44_14;q44_15_1;q44_15_2;q44_15_3;IBGE7;UF;Regiao;Município;Pop_Total2010_MICRO;Pop_total_2010;Pop_Urbana2010;Pop_Rural2010;Porte_pop2010;areaKm2;Q_incompleto;DataCenso;DataCenso_2022;Faixas_etarias;d44_9;d44_11;d44_9bin1;d44_9bin2;d44_9bin3;d44_10bin1;d44_10bin2;d44_10bin3;d44_10bin4;d44_10bin5;d44_11bin1;d44_11bin2;d44_11bin3;d44_11bin4;d44_9bin1_sum;d44_9bin2_sum;d44_9bin3_sum;d44_10bin1_sum;d44_10bin2_sum;d44_10bin3_sum;d44_10bin4_sum;d44_10bin5_sum;d44_11bin1_sum;d44_11bin2_sum;d44_11bin3_sum;d44_11bin4_sum;nu_trabalhadores;d44_15_1_1bin_Gestão;d44_15_1_1bin_PopRua;d44_15_1_1bin_Abordagem;d44_15_1_1bin_Cadastramento;d44_15_1_1bin_Outros;d44_15_2_1bin_Gestão;d44_15_2_1bin_PopRua;d44_15_2_1bin_Abordagem;d44_15_2_1bin_Cadastramento;d44_15_2_1bin_Outros;d44_15_3_1bin_Gestão;d44_15_3_1bin_PopRua;d44_15_3_1bin_Abordagem;d44_15_3_1bin_Cadastramento;d44_15_3_1bin_Outros;Gestao;PopRua;Abordagem;Cadastramento;Outros;d44_15_1_1bin_Gestão_sum;d44_15_1_1bin_PopRua_sum;d44_15_1_1bin_Abordagem_sum;d44_15_1_1bin_Cadastramento_sum;d44_15_1_1bin_Outros_sum;d44_15_2_1bin_Gestão_sum;d44_15_2_1bin_PopRua_sum;d44_15_2_1bin_Abordagem_sum;d44_15_2_1bin_Cadastramento_sum;d44_15_2_1bin_Outros_sum;d44_15_3_1bin_Gestão_sum;d44_15_3_1bin_PopRua_sum;d44_15_3_1bin_Abordagem_sum;d44_15_3_1bin_Cadastramento_sum;d44_15_3_1bin_Outros_sum;N_BREAK
52014096138;520140;0;257;274;292;249;20;18/07/2018;2;3;99;5201405;52;5;Aparecida d;2116730;455657;455193;464;Grande;278,539; ;31.08.2022;8/31/2022;5;2;3; ; ;1; ; ; ; ;1; ; ;1; ;0;3;6;0;2;0;1;1;0;0;9;0;9; ;1; ; ; ; ; ;1; ; ; ; ; ; ;1; ;1;1; ;1;3;6; ; ; ; ;2;6; ;1; ; ;1; ;7;9
52014096138;520140;0;255;238;292;252;20;01/01/2021;1;99; ;5201405;52;5;Aparecida d;2116730;455657;455193;464;Grande;278,539; ;31.08.2022;8/31/2022;4;1;3; ;1; ; ; ; ; ; ; ; ;1; ;0;3;6;0;2;0;1;1;0;0;9;0;9;1; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ; ;1;3;6; ; ; ; ;2;6; ;1; ; ;1; ;7;9
52014096138;520140;0;257;273;292;249;18;24/11/2021;2;3;99;5201405;52;5;Aparecida d;2116730;455657;455193;464;Grande;278,539; ;31.08.2022;8/31/2022;3;2;3; ; ;1; ;1; ; ; ; ; ;1; ;0;3;6;0;2;0;1;1;0;0;9;0;9; ;1; ; ; ; ; ;1; ; ; ; ; ; ;1; ;1;1; ;1;3;6; ; ; ; ;2;6; ;1; ; ;1; ;7;9
52014096138;520140;0;255;238;292;254;20;01/02/2018;2;3;99;5201405;52;5;Aparecida d;2116730;455657;455193;464;Grande;278,539; ;31.08.2022;8/31/2022;3;1;3; ;1; ; ; ; ; ; ; ; ;1; ;0;3;6;0;2;0;1;1;0;0;9;0;9; ;1; ; ; ; ; ;1; ; ; ; ; ; ;1; ;1;1; ;1;3;6; ; ; ; ;2;6; ;1; ; ;1; ;7;9
52014096138;520140;1;257;237;292;21;20;01/01/2021;1;2;3;5201405;52;5;Aparecida d;2116730;455657;455193;464;Grande;278,539; ;31.08.2022;8/31/2022;3;2;3; ; ;1; ; ; ; ; ; ; ;1; ;0;3;6;0;2;0;1;1;0;0;9;0;9;1; ; ; ; ; ;1; ; ; ; ; ;1; ; ;1;1;1; ; ;3;6; ; ; ; ;2;6; ;1; ; ;1; ;7;9
52014096138;520140;1;257;232;292;249;272;01/08/2016;2;3;99;5201405;52;5;Aparecida d;2116730;455657;455193;464;Grande;278,539; ;31.08.2022;8/31/2022;2;2;3; ; ;1; ; ; ;1; ; ; ;1; ;0;3;6;0;2;0;1;1;0;0;9;0;9; ;1; ; ; ; ; ;1; ; ; ; ; ; ;1; ;1;1; ;1;3;6; ; ; ; ;2;6; ;1; ; ;1; ;7;9
52080098058;520800;1;255;238;266;251;20;08/02/2021;1;1;99;5208004;52;5;Formosa;1052411;100085;92023;8062;Grande;5811,788; ;31.08.2022;8/31/2022;2;1;4; ;1; ; ; ; ; ; ; ; ; ;1;5;8;8;0;1;1;0;3;0;0;5;16;21;1; ; ; ; ;1; ; ; ; ; ; ; ; ;1;1; ; ; ;1;4;4;6; ;2;3;6;5;1;1;1; ; ;2;13;21
52080098058;520800;0;257;274;266;249;20;01/12/2021;2;2;4;5208004;52;5;Formosa;1052411;100085;92023;8062;Grande;5811,788; ;31.08.2022;8/31/2022;3;2;4; ; ;1; ; ; ; ;1; ; ; ;1;5;8;8;0;1;1;0;3;0;0;5;16;21; ;1; ; ; ; ;1; ; ; ; ; ; ;1; ; ;1; ;1; ;4;4;6; ;2;3;6;5;1;1;1; ; ;2;13;21
52080098058;520800;1;257;237;266;254;20;01/07/2020;3;3;99;5208004;52;5;Formosa;1052411;100085;92023;8062;Grande;5811,788; ;31.08.2022;8/31/2022;3;2;4; ; ;1; ; ; ; ; ; ; ; ;1;5;8;8;0;1;1;0;3;0;0;5;16;21; ; ;1; ; ; ; ;1; ; ; ; ; ; ;1; ; ;1; ;1;4;4;6; ;2;3;6;5;1;1;1; ; ;2;13;21
52080098058;520800;1;257;274;266;249;20;10/07/2020;2;2;99;5208004;52;5;Formosa;1052411;100085;92023;8062;Grande;5811,788; ;31.08.2022;8/31/2022;2;2;4; ; ;1; ; ; ; ;1; ; ; ;1;5;8;8;0;1;1;0;3;0;0;5;16;21; ;1; ; ; ; ;1; ; ; ; ; ; ; ;1; ;1; ; ;1;4;4;6; ;2;3;6;5;1;1;1; ; ;2;13;21
52080098058;520800;0;253;239;266;254;20;01/11/2021; ; ; ;5208004;52;5;Formosa;1052411;100085;92023;8062;Grande;5811,788; ;31.08.2022;8/31/2022;4;0;4;1; ; ; ; ; ; ; ; ; ; ;1;5;8;8;0;1;1;0;3;0;0;5;16;21; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4;4;6; ;2;3;6;5;1;1;1; ; ;2;13;21
52080098058;520800;1;255;238;266;248;20;07/03/2022;1;4;99;5208004;52;5;Formosa;1052411;100085;92023;8062;Grande;5811,788; ;31.08.2022;8/31/2022;2;1;4; ;1; ; ; ; ; ; ; ; ; ;1;5;8;8;0;1;1;0;3;0;0;5;16;21;1; ; ; ; ; ; ; ;1; ; ; ; ; ;1;1; ; ;1;1;4;4;6; ;2;3;6;5;1;1;1; ; ;2;13;21
52080098058;520800;1;258;234;266;251;20;01/02/2019;2;2;99;5208004;52;5;Formosa;1052411;100085;92023;8062;Grande;5811,788; ;31.08.2022;8/31/2022;3;2;4; ; ;1; ; ;1; ; ; ; ; ;1;5;8;8;0;1;1;0;3;0;0;5;16;21; ;1; ; ; ; ;1; ; ; ; ; ; ; ;1; ;1; ; ;1;4;4;6; ;2;3;6;5;1;1;1; ; ;2;13;21
52080098058;520800;1;255;238;292;254;20;24/08/2021;3;3;99;5208004;52;5;Formosa;1052411;100085;92023;8062;Grande;5811,788; ;31.08.2022;8/31/2022;2;1;3; ;1; ; ; ; ; ; ; ; ;1; ;5;8;8;0;1;1;0;3;0;0;5;16;21; ; ;1; ; ; ; ;1; ; ; ; ; ; ;1; ; ;1; ;1;4;4;6; ;2;3;6;5;1;1;1; ; ;2;13;21
52080098058;520800;0;255;239;266;252;20;01/03/2021;99;1;99;5208004;52;5;Formosa;1052411;100085;92023;8062;Grande;5811,788; ;31.08.2022;8/31/2022;2;1;4; ;1; ; ; ; ; ; ; ; ; ;1;5;8;8;0;1;1;0;3;0;0;5;16;21; ; ; ; ;1;1; ; ; ; ; ; ; ; ;1;1; ; ; ;1;4;4;6; ;2;3;6;5;1;1;1; ; ;2;13;21
52080098058;520800;0;257;237;266;248;20;01/07/2020;3;2;99;5208004;52;5;Formosa;1052411;100085;92023;8062;Grande;5811,788; ;31.08.2022;8/31/2022;2;2;4; ; ;1; ; ; ; ; ; ; ; ;1;5;8;8;0;1;1;0;3;0;0;5;16;21; ; ;1; ; ; ;1; ; ; ; ; ; ; ;1; ;1;1; ;1;4;4;6; ;2;3;6;5;1;1;1; ; ;2;13;21
52080098058;520800;1;255;238;266;248;20;08/02/2021;3;3;99;5208004;52;5;Formosa;1052411;100085;92023;8062;Grande;5811,788; ;31.08.2022;8/31/2022;1;1;4; ;1; ; ; ; ; ; ; ; ; ;1;5;8;8;0;1;1;0;3;0;0;5;16;21; ; ;1; ; ; ; ;1; ; ; ; ; ; ;1; ; ;1; ;1;4;4;6; ;2;3;6;5;1;1;1; ; ;2;13;21
52080098058;520800;0;256;237;266;248;20;03/01/2022;3;3;99;5208004;52;5;Formosa;1052411;100085;92023;8062;Grande;5811,788; ;31.08.2022;8/31/2022;1;1;4; ;1; ; ; ; ; ; ; ; ; ;1;5;8;8;0;1;1;0;3;0;0;5;16;21; ; ;1; ; ; ; ;1; ; ; ; ; ; ;1; ; ;1; ;1;4;4;6; ;2;3;6;5;1;1;1; ; ;2;13;21
52080098058;520800;0;254;239;292;254;263;10/02/2022; ; ; ;5208004;52;5;Formosa;1052411;100085;92023;8062;Grande;5811,788; ;31.08.2022;8/31/2022;4;0;3;1; ; ; ; ; ; ; ; ; ;1; ;5;8;8;0;1;1;0;3;0;0;5;16;21; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4;4;6; ;2;3;6;5;1;1;1; ; ;2;13;21
52080098058;520800;1;255;238;266;248;20;07/03/2022;3;3;99;5208004;52;5;Formosa;1052411;100085;92023;8062;Grande;5811,788; ;31.08.2022;8/31/2022;3;1;4; ;1; ; ; ; ; ; ; ; ; ;1;5;8;8;0;1;1;0;3;0;0;5;16;21; ; ;1; ; ; ; ;1; ; ; ; ; ; ;1; ; ;1; ;1;4;4;6; ;2;3;6;5;1;1;1; ; ;2;13;21
52080098058;520800;0;253;239;266;252;20;14/02/2022; ; ; ;5208004;52;5;Formosa;1052411;100085;92023;8062;Grande;5811,788; ;31.08.2022;8/31/2022;4;0;4;1; ; ; ; ; ; ; ; ; ; ;1;5;8;8;0;1;1;0;3;0;0;5;16;21; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4;4;6; ;2;3;6;5;1;1;1; ; ;2;13;21
52080098058;520800;0;252;239;266;252;20;01/12/2021; ; ; ;5208004;52;5;Formosa;1052411;100085;92023;8062;Grande;5811,788; ;31.08.2022;8/31/2022;3;0;4;1; ; ; ; ; ; ; ; ; ; ;1;5;8;8;0;1;1;0;3;0;0;5;16;21; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4;4;6; ;2;3;6;5;1;1;1; ; ;2;13;21
52080098058;520800;1;255;238;292;254;20;02/01/2019;99;99;1;5208004;52;5;Formosa;1052411;100085;92023;8062;Grande;5811,788; ;31.08.2022;8/31/2022;3;1;3; ;1; ; ; ; ; ; ; ; ;1; ;5;8;8;0;1;1;0;3;0;0;5;16;21; ; ; ; ;1; ; ; ; ;1;1; ; ; ; ;1; ; ; ;1;4;4;6; ;2;3;6;5;1;1;1; ; ;2;13;21
52080098058;520800;0;257;273;266;249;18;03/01/2022;2;2;99;5208004;52;5;Formosa;1052411;100085;92023;8062;Grande;5811,788; ;31.08.2022;8/31/2022;3;2;4; ; ;1; ;1; ; ; ; ; ; ;1;5;8;8;0;1;1;0;3;0;0;5;16;21; ;1; ; ; ; ;1; ; ; ; ; ; ; ;1; ;1; ; ;1;4;4;6; ;2;3;6;5;1;1;1; ; ;2;13;21
52080098058;520800;0;253;239;266;252;20;14/02/2022; ; ; ;5208004;52;5;Formosa;1052411;100085;92023;8062;Grande;5811,788; ;31.08.2022;8/31/2022;3;0;4;1; ; ; ; ; ; ; ; ; ; ;1;5;8;8;0;1;1;0;3;0;0;5;16;21; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4;4;6; ;2;3;6;5;1;1;1; ; ;2;13;21
52080098058;520800;0;257;235;292;251;263;08/04/2021;1;1;99;5208004;52;5;Formosa;1052411;100085;92023;8062;Grande;5811,788; ;31.08.2022;8/31/2022;3;2;3; ; ;1; ; ; ; ; ; ; ;1; ;5;8;8;0;1;1;0;3;0;0;5;16;21;1; ; ; ; ;1; ; ; ; ; ; ; ; ;1;1; ; ; ;1;4;4;6; ;2;3;6;5;1;1;1; ; ;2;13;21
52080098058;520800;0;257;274;292;21;20;03/06/2020;1;2;4;5208004;52;5;Formosa;1052411;100085;92023;8062;Grande;5811,788; ;31.08.2022;8/31/2022;2;2;3; ; ;1; ; ; ; ;1; ; ;1; ;5;8;8;0;1;1;0;3;0;0;5;16;21;1; ; ; ; ; ;1; ; ; ; ; ; ;1; ;1;1; ;1; ;4;4;6; ;2;3;6;5;1;1;1; ; ;2;13;21
52087098137;520870;0;258;273;266;249;18;20/07/2021;3; ; ;5208707;52;5;Goiânia;2116730;1302001;1297076;4925;Metrópole;728,841; ;31.08.2022;8/31/2022;2;2;4; ; ;1; ;1; ; ; ; ; ; ;1;1;4;17;0;7;0;1;1;12;0;0;10;22; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ;11;9; ;1; ; ; ; ; ; ; ; ; ; ;22
52087098137;520870;0;257;237;266;249;18;20/05/2019;3; ; ;5208707;52;5;Goiânia;2116730;1302001;1297076;4925;Metrópole;728,841; ;31.08.2022;8/31/2022;2;2;4; ; ;1; ; ; ; ; ; ; ; ;1;1;4;17;0;7;0;1;1;12;0;0;10;22; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ;11;9; ;1; ; ; ; ; ; ; ; ; ; ;22
52087098137;520870;0;257;233;138;254;18;01/11/2021;2; ; ;5208707;52;5;Goiânia;2116730;1302001;1297076;4925;Metrópole;728,841; ;31.08.2022;8/31/2022;2;2;1; ; ;1; ; ; ; ; ;1; ; ; ;1;4;17;0;7;0;1;1;12;0;0;10;22; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;11;9; ;1; ; ; ; ; ; ; ; ; ; ;22
52087098137;520870;0;257;237;138;248;18;14/08/2018;2; ; ;5208707;52;5;Goiânia;2116730;1302001;1297076;4925;Metrópole;728,841; ;31.08.2022;8/31/2022;3;2;1; ; ;1; ; ; ; ; ;1; ; ; ;1;4;17;0;7;0;1;1;12;0;0;10;22; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;11;9; ;1; ; ; ; ; ; ; ; ; ; ;22
52087098137;520870;0;255;237;266;248;18;01/11/2021;2; ; ;5208707;52;5;Goiânia;2116730;1302001;1297076;4925;Metrópole;728,841; ;31.08.2022;8/31/2022;5;1;4; ;1; ; ; ; ; ; ; ; ; ;1;1;4;17;0;7;0;1;1;12;0;0;10;22; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;11;9; ;1; ; ; ; ; ; ; ; ; ; ;22
52087098137;520870;0;257;237;138;248;18;19/04/2019;3; ; ;5208707;52;5;Goiânia;2116730;1302001;1297076;4925;Metrópole;728,841; ;31.08.2022;8/31/2022;4;2;1; ; ;1; ; ; ; ; ;1; ; ; ;1;4;17;0;7;0;1;1;12;0;0;10;22; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ;11;9; ;1; ; ; ; ; ; ; ; ; ; ;22
52087098137;520870;0;257;273;266;249;18;16/04/2021;2; ; ;5208707;52;5;Goiânia;2116730;1302001;1297076;4925;Metrópole;728,841; ;31.08.2022;8/31/2022;4;2;4; ; ;1; ;1; ; ; ; ; ; ;1;1;4;17;0;7;0;1;1;12;0;0;10;22; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;11;9; ;1; ; ; ; ; ; ; ; ; ; ;22
52087098137;520870;0;255;238;266;248;18;16/04/2018;2; ; ;5208707;52;5;Goiânia;2116730;1302001;1297076;4925;Metrópole;728,841; ;31.08.2022;8/31/2022;4;1;4; ;1; ; ; ; ; ; ; ; ; ;1;1;4;17;0;7;0;1;1;12;0;0;10;22; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;11;9; ;1; ; ; ; ; ; ; ; ; ; ;22
52087098137;520870;0;257;232;138;21;20;12/11/2021;2; ; ;5208707;52;5;Goiânia;2116730;1302001;1297076;4925;Metrópole;728,841; ;31.08.2022;8/31/2022;4;2;1; ; ;1; ; ; ;1; ;1; ; ; ;1;4;17;0;7;0;1;1;12;0;0;10;22; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;11;9; ;1; ; ; ; ; ; ; ; ; ; ;22
52087098137;520870;0;257;273;266;249;18;01/09/2020;3; ; ;5208707;52;5;Goiânia;2116730;1302001;1297076;4925;Metrópole;728,841; ;31.08.2022;8/31/2022;4;2;4; ; ;1; ;1; ; ; ; ; ; ;1;1;4;17;0;7;0;1;1;12;0;0;10;22; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ;11;9; ;1; ; ; ; ; ; ; ; ; ; ;22
52087098137;520870;0;255;239;138;251;18;11/10/2022;99; ; ;5208707;52;5;Goiânia;2116730;1302001;1297076;4925;Metrópole;728,841; ;31.08.2022;8/31/2022;4;1;1; ;1; ; ; ; ; ; ;1; ; ; ;1;4;17;0;7;0;1;1;12;0;0;10;22; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;11;9; ;1; ; ; ; ; ; ; ; ; ; ;22
52087098137;520870;0;257;273;138;249;18;27/04/2009;2; ; ;5208707;52;5;Goiânia;2116730;1302001;1297076;4925;Metrópole;728,841; ;31.08.2022;8/31/2022;4;2;1; ; ;1; ;1; ; ; ;1; ; ; ;1;4;17;0;7;0;1;1;12;0;0;10;22; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;11;9; ;1; ; ; ; ; ; ; ; ; ; ;22
52087098137;520870;0;253;239;138;251;18;06/09/2019; ; ; ;5208707;52;5;Goiânia;2116730;1302001;1297076;4925;Metrópole;728,841; ;31.08.2022;8/31/2022;4;0;1;1; ; ; ; ; ; ; ;1; ; ; ;1;4;17;0;7;0;1;1;12;0;0;10;22; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;11;9; ;1; ; ; ; ; ; ; ; ; ; ;22
52087098137;520870;1;257;237;138;248;20;10/05/2022;2; ; ;5208707;52;5;Goiânia;2116730;1302001;1297076;4925;Metrópole;728,841; ;31.08.2022;8/31/2022; ;2;1; ; ;1; ; ; ; ; ;1; ; ; ;1;4;17;0;7;0;1;1;12;0;0;10;22; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;11;9; ;1; ; ; ; ; ; ; ; ; ; ;22
52087098137;520870;0;257;273;266;249;18;12/07/2021;3; ; ;5208707;52;5;Goiânia;2116730;1302001;1297076;4925;Metrópole;728,841; ;31.08.2022;8/31/2022;3;2;4; ; ;1; ;1; ; ; ; ; ; ;1;1;4;17;0;7;0;1;1;12;0;0;10;22; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ;11;9; ;1; ; ; ; ; ; ; ; ; ; ;22
52087098137;520870;0;257;274;142;249;18;01/08/2017;2; ; ;5208707;52;5;Goiânia;2116730;1302001;1297076;4925;Metrópole;728,841; ;31.08.2022;8/31/2022;3;2;4; ; ;1; ; ; ; ;1; ; ; ;1;1;4;17;0;7;0;1;1;12;0;0;10;22; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;11;9; ;1; ; ; ; ; ; ; ; ; ; ;22
52087098137;520870;1;257;273;138;249;18;10/10/2016;2; ; ;5208707;52;5;Goiânia;2116730;1302001;1297076;4925;Metrópole;728,841; ;31.08.2022;8/31/2022;5;2;1; ; ;1; ;1; ; ; ;1; ; ; ;1;4;17;0;7;0;1;1;12;0;0;10;22; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;11;9; ;1; ; ; ; ; ; ; ; ; ; ;22
52087098137;520870;1;258;240;138;248;18;01/03/2019;3; ; ;5208707;52;5;Goiânia;2116730;1302001;1297076;4925;Metrópole;728,841; ;31.08.2022;8/31/2022;3;2;1; ; ;1; ; ; ; ; ;1; ; ; ;1;4;17;0;7;0;1;1;12;0;0;10;22; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ;11;9; ;1; ; ; ; ; ; ; ; ; ; ;22
52087098137;520870;0;256;238;138;251;18;16/07/2021;2; ; ;5208707;52;5;Goiânia;2116730;1302001;1297076;4925;Metrópole;728,841; ;31.08.2022;8/31/2022;3;1;1; ;1; ; ; ; ; ; ;1; ; ; ;1;4;17;0;7;0;1;1;12;0;0;10;22; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;11;9; ;1; ; ; ; ; ; ; ; ; ; ;22
52087098137;520870;0;257;273;266;249;18;27/07/2021;3; ; ;5208707;52;5;Goiânia;2116730;1302001;1297076;4925;Metrópole;728,841; ;31.08.2022;8/31/2022;3;2;4; ; ;1; ;1; ; ; ; ; ; ;1;1;4;17;0;7;0;1;1;12;0;0;10;22; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ;11;9; ;1; ; ; ; ; ; ; ; ; ; ;22
52087098137;520870;0;257;237;138;248;18;12/09/2021;3; ; ;5208707;52;5;Goiânia;2116730;1302001;1297076;4925;Metrópole;728,841; ;31.08.2022;8/31/2022;2;2;1; ; ;1; ; ; ; ; ;1; ; ; ;1;4;17;0;7;0;1;1;12;0;0;10;22; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ;11;9; ;1; ; ; ; ; ; ; ; ; ; ;22
52087098137;520870;0;257;237;142;251;18;01/08/2016;3; ; ;5208707;52;5;Goiânia;2116730;1302001;1297076;4925;Metrópole;728,841; ;31.08.2022;8/31/2022;3;2;4; ; ;1; ; ; ; ; ; ; ; ;1;1;4;17;0;7;0;1;1;12;0;0;10;22; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ;11;9; ;1; ; ; ; ; ; ; ; ; ; ;22
52218598100;522185;0;260;279;266;249;20;01/01/2022;1;99;2;5221858;52;5;Valparaíso;1052411;132982;132982;0;Grande;61,45; ;31.08.2022;8/31/2022;2;2;4; ; ;1; ; ; ; ; ; ; ; ;1;0;0;5;0;1;0;0;0;0;1;1;3;5;1; ; ; ; ; ; ; ; ;1; ;1; ; ; ;1;1; ; ;1;3;1;1; ; ; ;2;2; ;1; ;1;1; ;3;5
52218598100;522185;0;257;237;292;251;20;01/01/2022;1;3;99;5221858;52;5;Valparaíso;1052411;132982;132982;0;Grande;61,45; ;31.08.2022;8/31/2022;1;2;3; ; ;1; ; ; ; ; ; ; ;1; ;0;0;5;0;1;0;0;0;0;1;1;3;5;1; ; ; ; ; ; ;1; ; ; ; ; ; ;1;1; ;1; ;1;3;1;1; ; ; ;2;2; ;1; ;1;1; ;3;5
52218598100;522185;1;257;237;139;248;20;01/01/2022;3;2;99;5221858;52;5;Valparaíso;1052411;132982;132982;0;Grande;61,45; ;31.08.2022;8/31/2022;2;2;2; ; ;1; ; ; ; ; ; ;1; ; ;0;0;5;0;1;0;0;0;0;1;1;3;5; ; ;1; ; ; ;1; ; ; ; ; ; ; ;1; ;1;1; ;1;3;1;1; ; ; ;2;2; ;1; ;1;1; ;3;5
52218598100;522185;1;257;237;266;21;20;01/07/2021;1;2;3;5221858;52;5;Valparaíso;1052411;132982;132982;0;Grande;61,45; ;31.08.2022;8/31/2022;2;2;4; ; ;1; ; ; ; ; ; ; ; ;1;0;0;5;0;1;0;0;0;0;1;1;3;5;1; ; ; ; ; ;1; ; ; ; ; ;1; ; ;1;1;1; ; ;3;1;1; ; ; ;2;2; ;1; ;1;1; ;3;5
52218598100;522185;0;257;273;266;249;20;01/01/2022;2;3;99;5221858;52;5;Valparaíso;1052411;132982;132982;0;Grande;61,45; ;31.08.2022;8/31/2022;3;2;4; ; ;1; ;1; ; ; ; ; ; ;1;0;0;5;0;1;0;0;0;0;1;1;3;5; ;1; ; ; ; ; ;1; ; ; ; ; ; ;1; ;1;1; ;1;3;1;1; ; ; ;2;2; ;1; ;1;1; ;3;5
53001096704;530010;0;258;238;138;219;20;26/11/2020;99; ; ;5300108;53;5;Brasília;2570160;2570160;2482210;87950;Metrópole;5779,997; ;31.08.2022;8/31/2022;2;2;1; ; ;1; ; ; ; ; ;1; ; ; ;0;4;24;0;4;0;0;2;28;0;0;0;28; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;4;9; ;7;8; ; ; ; ; ; ; ; ; ; ;28
53001096704;530010;0;257;237;138;251;20;28/06/2020;1; ; ;5300108;53;5;Brasília;2570160;2570160;2482210;87950;Metrópole;5779,997; ;31.08.2022;8/31/2022;2;2;1; ; ;1; ; ; ; ; ;1; ; ; ;0;4;24;0;4;0;0;2;28;0;0;0;28;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;4;9; ;7;8; ; ; ; ; ; ; ; ; ; ;28
53001096704;530010;1;257;273;138;249;20;16/06/2009;4; ; ;5300108;53;5;Brasília;2570160;2570160;2482210;87950;Metrópole;5779,997; ;31.08.2022;8/31/2022;2;2;1; ; ;1; ;1; ; ; ;1; ; ; ;0;4;24;0;4;0;0;2;28;0;0;0;28; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;4;9; ;7;8; ; ; ; ; ; ; ; ; ; ;28
53001096704;530010;0;260;238;138;219;20;14/01/2022;4; ; ;5300108;53;5;Brasília;2570160;2570160;2482210;87950;Metrópole;5779,997; ;31.08.2022;8/31/2022;2;2;1; ; ;1; ; ; ; ; ;1; ; ; ;0;4;24;0;4;0;0;2;28;0;0;0;28; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;4;9; ;7;8; ; ; ; ; ; ; ; ; ; ;28
53001096704;530010;1;257;238;138;219;20;21/12/2021;4; ; ;5300108;53;5;Brasília;2570160;2570160;2482210;87950;Metrópole;5779,997; ;31.08.2022;8/31/2022;1;2;1; ; ;1; ; ; ; ; ;1; ; ; ;0;4;24;0;4;0;0;2;28;0;0;0;28; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;4;9; ;7;8; ; ; ; ; ; ; ; ; ; ;28
53001096704;530010;1;255;238;138;219;20;04/11/2021;4; ; ;5300108;53;5;Brasília;2570160;2570160;2482210;87950;Metrópole;5779,997; ;31.08.2022;8/31/2022;2;1;1; ;1; ; ; ; ; ; ;1; ; ; ;0;4;24;0;4;0;0;2;28;0;0;0;28; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;4;9; ;7;8; ; ; ; ; ; ; ; ; ; ;28
