IBGE;Estado_Municipio;NU_IDENTIFICADOR;q37_3;q37_9;q37_10;q37_11;q37_12;q37_13;IBGE7;UF;Regiao;Município;Pop_total_2010;Pop_Urbana2010;Pop_Rural2010;Porte_pop2010;areaKm2;Q_incompleto;Estado;DataCenso;DataCenso_2020;d_30_2_Faixas_etarias;d37_9;d37_11;d37_9bin1;d37_9bin2;d37_9bin3;d37_10bin1;d37_10bin2;d37_10bin3;d37_10bin4;d37_10bin5;d37_11bin1;d37_11bin2;d37_11bin3;d37_11bin4;d37_9bin1_sum;d37_9bin2_sum;d37_9bin3_sum;d37_10bin1_sum;d37_10bin2_sum;d37_10bin3_sum;d37_10bin4_sum;d37_10bin5_sum;d37_11bin1_sum;d37_11bin2_sum;d37_11bin3_sum;d37_11bin4_sum;nu_familias_acolhedoras;filter_$
350950;2;3509503302216;0;257;237;291;388;01/05/2015;3509502;35;3;Campinas;1080113;1061540;18573;Metrópole;794,571;0;0;31.08.2020;31/ago/20;4,00;2,00;4,00;;;1,00;;;;;;;;;1,00;5,00;8,00;9,00;;;;;1,00;;;;22,00;22;1
350950;2;3509503302216;1;257;237;291;388;21/10/2013;3509502;35;3;Campinas;1080113;1061540;18573;Metrópole;794,571;0;0;31.08.2020;31/ago/20;3,00;2,00;4,00;;;1,00;;;;;;;;;1,00;5,00;8,00;9,00;;;;;1,00;;;;22,00;22;1
350950;2;3509503302216;0;257;237;291;388;10/07/2017;3509502;35;3;Campinas;1080113;1061540;18573;Metrópole;794,571;0;0;31.08.2020;31/ago/20;3,00;2,00;4,00;;;1,00;;;;;;;;;1,00;5,00;8,00;9,00;;;;;1,00;;;;22,00;22;1
350950;2;3509503302216;0;255;238;291;388;14/07/2017;3509502;35;3;Campinas;1080113;1061540;18573;Metrópole;794,571;0;0;31.08.2020;31/ago/20;3,00;1,00;4,00;;1,00;;;;;;;;;;1,00;5,00;8,00;9,00;;;;;1,00;;;;22,00;22;1
350950;2;3509503302216;0;253;239;291;388;20/06/2016;3509502;35;3;Campinas;1080113;1061540;18573;Metrópole;794,571;0;0;31.08.2020;31/ago/20;5,00;0,00;4,00;1,00;;;;;;;;;;;1,00;5,00;8,00;9,00;;;;;1,00;;;;22,00;22;1
350950;2;3509503302216;0;255;238;291;388;08/08/2011;3509502;35;3;Campinas;1080113;1061540;18573;Metrópole;794,571;0;0;31.08.2020;31/ago/20;4,00;1,00;4,00;;1,00;;;;;;;;;;1,00;5,00;8,00;9,00;;;;;1,00;;;;22,00;22;1
350950;2;3509503302216;0;252;239;291;388;07/08/2012;3509502;35;3;Campinas;1080113;1061540;18573;Metrópole;794,571;0;0;31.08.2020;31/ago/20;5,00;0,00;4,00;1,00;;;;;;;;;;;1,00;5,00;8,00;9,00;;;;;1,00;;;;22,00;22;1
350950;2;3509503302216;0;253;239;291;388;20/06/2016;3509502;35;3;Campinas;1080113;1061540;18573;Metrópole;794,571;0;0;31.08.2020;31/ago/20;2,00;0,00;4,00;1,00;;;;;;;;;;;1,00;5,00;8,00;9,00;;;;;1,00;;;;22,00;22;1
350950;2;3509503302216;0;257;281;291;388;12/07/2017;3509502;35;3;Campinas;1080113;1061540;18573;Metrópole;794,571;0;0;31.08.2020;31/ago/20;3,00;2,00;4,00;;;1,00;;;;;;;;;1,00;5,00;8,00;9,00;;;;;1,00;;;;22,00;22;1
350950;2;3509503302216;0;257;237;291;388;11/07/2017;3509502;35;3;Campinas;1080113;1061540;18573;Metrópole;794,571;0;0;31.08.2020;31/ago/20;3,00;2,00;4,00;;;1,00;;;;;;;;;1,00;5,00;8,00;9,00;;;;;1,00;;;;22,00;22;1
350950;2;3509503302216;0;255;238;291;388;20/07/2011;3509502;35;3;Campinas;1080113;1061540;18573;Metrópole;794,571;0;0;31.08.2020;31/ago/20;4,00;1,00;4,00;;1,00;;;;;;;;;;1,00;5,00;8,00;9,00;;;;;1,00;;;;22,00;22;1
350950;2;3509503302216;0;257;274;291;388;15/10/2013;3509502;35;3;Campinas;1080113;1061540;18573;Metrópole;794,571;0;0;31.08.2020;31/ago/20;3,00;2,00;4,00;;;1,00;;;;;1,00;;;;1,00;5,00;8,00;9,00;;;;;1,00;;;;22,00;22;1
350950;2;3509503302216;1;255;238;291;388;01/10/2015;3509502;35;3;Campinas;1080113;1061540;18573;Metrópole;794,571;0;0;31.08.2020;31/ago/20;2,00;1,00;4,00;;1,00;;;;;;;;;;1,00;5,00;8,00;9,00;;;;;1,00;;;;22,00;22;1
350950;2;3509503302216;0;257;237;291;388;20/04/2017;3509502;35;3;Campinas;1080113;1061540;18573;Metrópole;794,571;0;0;31.08.2020;31/ago/20;2,00;2,00;4,00;;;1,00;;;;;;;;;1,00;5,00;8,00;9,00;;;;;1,00;;;;22,00;22;1
350950;2;3509503302216;0;255;238;291;388;04/05/2015;3509502;35;3;Campinas;1080113;1061540;18573;Metrópole;794,571;0;0;31.08.2020;31/ago/20;5,00;1,00;4,00;;1,00;;;;;;;;;;1,00;5,00;8,00;9,00;;;;;1,00;;;;22,00;22;1
350950;2;3509503302216;1;255;238;291;388;15/09/2014;3509502;35;3;Campinas;1080113;1061540;18573;Metrópole;794,571;0;0;31.08.2020;31/ago/20;5,00;1,00;4,00;;1,00;;;;;;;;;;1,00;5,00;8,00;9,00;;;;;1,00;;;;22,00;22;1
350950;2;3509503303088;1;254;239;291;388;23/05/2014;3509502;35;3;Campinas;1080113;1061540;18573;Metrópole;794,571;0;0;31.08.2020;31/ago/20;5,00;0,00;4,00;1,00;;;;;;;;;;;1,00;4,00;5,00;6,00;2,00;1,00;;;2,00;;;;15,00;15;1
350950;2;3509503303088;0;255;239;291;388;19/05/2017;3509502;35;3;Campinas;1080113;1061540;18573;Metrópole;794,571;0;0;31.08.2020;31/ago/20;5,00;1,00;4,00;;1,00;;;;;;;;;;1,00;4,00;5,00;6,00;2,00;1,00;;;2,00;;;;15,00;15;1
350950;2;3509503303088;0;253;239;291;388;01/10/2012;3509502;35;3;Campinas;1080113;1061540;18573;Metrópole;794,571;0;0;31.08.2020;31/ago/20;5,00;0,00;4,00;1,00;;;;;;;;;;;1,00;4,00;5,00;6,00;2,00;1,00;;;2,00;;;;15,00;15;1
350950;2;3509503303088;0;257;274;291;388;23/05/2014;3509502;35;3;Campinas;1080113;1061540;18573;Metrópole;794,571;0;0;31.08.2020;31/ago/20;4,00;2,00;4,00;;;1,00;;;;;1,00;;;;1,00;4,00;5,00;6,00;2,00;1,00;;;2,00;;;;15,00;15;1
350950;2;3509503303088;0;257;274;291;388;31/01/2014;3509502;35;3;Campinas;1080113;1061540;18573;Metrópole;794,571;0;0;31.08.2020;31/ago/20;3,00;2,00;4,00;;;1,00;;;;;1,00;;;;1,00;4,00;5,00;6,00;2,00;1,00;;;2,00;;;;15,00;15;1
350950;2;3509503303088;0;253;239;291;388;24/04/2015;3509502;35;3;Campinas;1080113;1061540;18573;Metrópole;794,571;0;0;31.08.2020;31/ago/20;3,00;0,00;4,00;1,00;;;;;;;;;;;1,00;4,00;5,00;6,00;2,00;1,00;;;2,00;;;;15,00;15;1
350950;2;3509503303088;0;253;239;291;388;19/05/2017;3509502;35;3;Campinas;1080113;1061540;18573;Metrópole;794,571;0;0;31.08.2020;31/ago/20;3,00;0,00;4,00;1,00;;;;;;;;;;;1,00;4,00;5,00;6,00;2,00;1,00;;;2,00;;;;15,00;15;1
350950;2;3509503303088;0;257;275;291;388;10/11/2016;3509502;35;3;Campinas;1080113;1061540;18573;Metrópole;794,571;0;0;31.08.2020;31/ago/20;3,00;2,00;4,00;;;1,00;1,00;;;;;;;;1,00;4,00;5,00;6,00;2,00;1,00;;;2,00;;;;15,00;15;1
350950;2;3509503303088;0;255;239;291;388;09/06/2017;3509502;35;3;Campinas;1080113;1061540;18573;Metrópole;794,571;0;0;31.08.2020;31/ago/20;3,00;1,00;4,00;;1,00;;;;;;;;;;1,00;4,00;5,00;6,00;2,00;1,00;;;2,00;;;;15,00;15;1
350950;2;3509503303088;0;257;275;291;388;21/10/2016;3509502;35;3;Campinas;1080113;1061540;18573;Metrópole;794,571;0;0;31.08.2020;31/ago/20;3,00;2,00;4,00;;;1,00;1,00;;;;;;;;1,00;4,00;5,00;6,00;2,00;1,00;;;2,00;;;;15,00;15;1
350950;2;3509503303088;0;255;239;291;388;23/05/2014;3509502;35;3;Campinas;1080113;1061540;18573;Metrópole;794,571;0;0;31.08.2020;31/ago/20;2,00;1,00;4,00;;1,00;;;;;;;;;;1,00;4,00;5,00;6,00;2,00;1,00;;;2,00;;;;15,00;15;1
350950;2;3509503303088;0;255;239;291;388;30/05/2017;3509502;35;3;Campinas;1080113;1061540;18573;Metrópole;794,571;0;0;31.08.2020;31/ago/20;2,00;1,00;4,00;;1,00;;;;;;;;;;1,00;4,00;5,00;6,00;2,00;1,00;;;2,00;;;;15,00;15;1
350950;2;3509503303088;0;255;239;291;388;18/06/2012;3509502;35;3;Campinas;1080113;1061540;18573;Metrópole;794,571;0;0;31.08.2020;31/ago/20;5,00;1,00;4,00;;1,00;;;;;;;;;;1,00;4,00;5,00;6,00;2,00;1,00;;;2,00;;;;15,00;15;1
350950;2;3509503303088;0;257;273;291;388;28/05/2012;3509502;35;3;Campinas;1080113;1061540;18573;Metrópole;794,571;0;0;31.08.2020;31/ago/20;3,00;2,00;4,00;;;1,00;;1,00;;;;;;;1,00;4,00;5,00;6,00;2,00;1,00;;;2,00;;;;15,00;15;1
350950;2;3509503303088;0;257;235;291;388;10/06/2014;3509502;35;3;Campinas;1080113;1061540;18573;Metrópole;794,571;0;0;31.08.2020;31/ago/20;5,00;2,00;4,00;;;1,00;;;;;;;;;1,00;4,00;5,00;6,00;2,00;1,00;;;2,00;;;;15,00;15;1
351040;2;3510403308564;0;257;238;265;388;08/09/2018;3510401;35;3;Capivari;48576;45904;2672;Pequeno II;322,878;0;0;31.08.2020;31/ago/20;3,00;2,00;4,00;;;1,00;;;;;;;;;1,00;8,00;13,00;6,00;;;;;;;;;27,00;27;1
351040;2;3510403308564;0;257;238;265;388;26/06/2019;3510401;35;3;Capivari;48576;45904;2672;Pequeno II;322,878;0;0;31.08.2020;31/ago/20;4,00;2,00;4,00;;;1,00;;;;;;;;;1,00;8,00;13,00;6,00;;;;;;;;;27,00;27;1
351040;2;3510403308564;1;255;238;291;388;15/09/2017;3510401;35;3;Capivari;48576;45904;2672;Pequeno II;322,878;0;0;31.08.2020;31/ago/20;4,00;1,00;4,00;;1,00;;;;;;;;;;1,00;8,00;13,00;6,00;;;;;;;;;27,00;27;1
351040;2;3510403308564;1;255;238;291;388;06/03/2020;3510401;35;3;Capivari;48576;45904;2672;Pequeno II;322,878;0;0;31.08.2020;31/ago/20;4,00;1,00;4,00;;1,00;;;;;;;;;;1,00;8,00;13,00;6,00;;;;;;;;;27,00;27;1
351040;2;3510403308564;1;255;238;291;388;21/02/2018;3510401;35;3;Capivari;48576;45904;2672;Pequeno II;322,878;0;0;31.08.2020;31/ago/20;4,00;1,00;4,00;;1,00;;;;;;;;;;1,00;8,00;13,00;6,00;;;;;;;;;27,00;27;1
351040;2;3510403308564;0;257;238;291;388;15/09/2017;3510401;35;3;Capivari;48576;45904;2672;Pequeno II;322,878;0;0;31.08.2020;31/ago/20;4,00;2,00;4,00;;;1,00;;;;;;;;;1,00;8,00;13,00;6,00;;;;;;;;;27,00;27;1
351040;2;3510403308564;0;255;238;291;388;06/03/2020;3510401;35;3;Capivari;48576;45904;2672;Pequeno II;322,878;0;0;31.08.2020;31/ago/20;3,00;1,00;4,00;;1,00;;;;;;;;;;1,00;8,00;13,00;6,00;;;;;;;;;27,00;27;1
351040;2;3510403308564;1;255;238;291;388;08/09/2018;3510401;35;3;Capivari;48576;45904;2672;Pequeno II;322,878;0;0;31.08.2020;31/ago/20;4,00;1,00;4,00;;1,00;;;;;;;;;;1,00;8,00;13,00;6,00;;;;;;;;;27,00;27;1
351040;2;3510403308564;1;255;238;291;388;14/11/2019;3510401;35;3;Capivari;48576;45904;2672;Pequeno II;322,878;0;0;31.08.2020;31/ago/20;4,00;1,00;4,00;;1,00;;;;;;;;;;1,00;8,00;13,00;6,00;;;;;;;;;27,00;27;1
351040;2;3510403308564;1;254;238;265;388;08/09/2019;3510401;35;3;Capivari;48576;45904;2672;Pequeno II;322,878;0;0;31.08.2020;31/ago/20;3,00;0,00;4,00;1,00;;;;;;;;;;;1,00;8,00;13,00;6,00;;;;;;;;;27,00;27;1
351040;2;3510403308564;0;257;237;291;388;15/09/2017;3510401;35;3;Capivari;48576;45904;2672;Pequeno II;322,878;0;0;31.08.2020;31/ago/20;4,00;2,00;4,00;;;1,00;;;;;;;;;1,00;8,00;13,00;6,00;;;;;;;;;27,00;27;1
351040;2;3510403308564;0;255;238;291;388;14/11/2019;3510401;35;3;Capivari;48576;45904;2672;Pequeno II;322,878;0;0;31.08.2020;31/ago/20;3,00;1,00;4,00;;1,00;;;;;;;;;;1,00;8,00;13,00;6,00;;;;;;;;;27,00;27;1
351040;2;3510403308564;0;255;238;291;388;08/09/2018;3510401;35;3;Capivari;48576;45904;2672;Pequeno II;322,878;0;0;31.08.2020;31/ago/20;3,00;1,00;4,00;;1,00;;;;;;;;;;1,00;8,00;13,00;6,00;;;;;;;;;27,00;27;1
351040;2;3510403308564;0;255;238;291;388;15/09/2017;3510401;35;3;Capivari;48576;45904;2672;Pequeno II;322,878;0;0;31.08.2020;31/ago/20;4,00;1,00;4,00;;1,00;;;;;;;;;;1,00;8,00;13,00;6,00;;;;;;;;;27,00;27;1
351040;2;3510403308564;0;255;238;291;388;08/09/2018;3510401;35;3;Capivari;48576;45904;2672;Pequeno II;322,878;0;0;31.08.2020;31/ago/20;3,00;1,00;4,00;;1,00;;;;;;;;;;1,00;8,00;13,00;6,00;;;;;;;;;27,00;27;1
351040;2;3510403308564;1;255;238;264;388;25/07/2019;3510401;35;3;Capivari;48576;45904;2672;Pequeno II;322,878;0;0;31.08.2020;31/ago/20;3,00;1,00;4,00;;1,00;;;;;;;;;;1,00;8,00;13,00;6,00;;;;;;;;;27,00;27;1
351040;2;3510403308564;0;252;239;291;388;06/03/2020;3510401;35;3;Capivari;48576;45904;2672;Pequeno II;322,878;0;0;31.08.2020;31/ago/20;3,00;0,00;4,00;1,00;;;;;;;;;;;1,00;8,00;13,00;6,00;;;;;;;;;27,00;27;1
351040;2;3510403308564;0;252;239;291;388;21/02/2018;3510401;35;3;Capivari;48576;45904;2672;Pequeno II;322,878;0;0;31.08.2020;31/ago/20;3,00;0,00;4,00;1,00;;;;;;;;;;;1,00;8,00;13,00;6,00;;;;;;;;;27,00;27;1
351040;2;3510403308564;0;255;239;291;388;15/09/2017;3510401;35;3;Capivari;48576;45904;2672;Pequeno II;322,878;0;0;31.08.2020;31/ago/20;2,00;1,00;4,00;;1,00;;;;;;;;;;1,00;8,00;13,00;6,00;;;;;;;;;27,00;27;1
351040;2;3510403308564;0;257;238;265;388;27/05/2019;3510401;35;3;Capivari;48576;45904;2672;Pequeno II;322,878;0;0;31.08.2020;31/ago/20;2,00;2,00;4,00;;;1,00;;;;;;;;;1,00;8,00;13,00;6,00;;;;;;;;;27,00;27;1
351040;2;3510403308564;1;253;237;291;388;15/09/2017;3510401;35;3;Capivari;48576;45904;2672;Pequeno II;322,878;0;0;31.08.2020;31/ago/20;2,00;0,00;4,00;1,00;;;;;;;;;;;1,00;8,00;13,00;6,00;;;;;;;;;27,00;27;1
351040;2;3510403308564;0;255;239;291;388;25/07/2019;3510401;35;3;Capivari;48576;45904;2672;Pequeno II;322,878;0;0;31.08.2020;31/ago/20;2,00;1,00;4,00;;1,00;;;;;;;;;;1,00;8,00;13,00;6,00;;;;;;;;;27,00;27;1
351040;2;3510403308564;1;253;238;265;388;08/07/2019;3510401;35;3;Capivari;48576;45904;2672;Pequeno II;322,878;0;0;31.08.2020;31/ago/20;2,00;0,00;4,00;1,00;;;;;;;;;;;1,00;8,00;13,00;6,00;;;;;;;;;27,00;27;1
351040;2;3510403308564;1;252;239;291;388;06/03/2020;3510401;35;3;Capivari;48576;45904;2672;Pequeno II;322,878;0;0;31.08.2020;31/ago/20;5,00;0,00;4,00;1,00;;;;;;;;;;;1,00;8,00;13,00;6,00;;;;;;;;;27,00;27;1
351040;2;3510403308564;0;257;237;265;388;08/07/2019;3510401;35;3;Capivari;48576;45904;2672;Pequeno II;322,878;0;0;31.08.2020;31/ago/20;1,00;2,00;4,00;;;1,00;;;;;;;;;1,00;8,00;13,00;6,00;;;;;;;;;27,00;27;1
351040;2;3510403308564;0;254;239;291;388;04/10/2019;3510401;35;3;Capivari;48576;45904;2672;Pequeno II;322,878;0;0;31.08.2020;31/ago/20;1,00;0,00;4,00;1,00;;;;;;;;;;;1,00;8,00;13,00;6,00;;;;;;;;;27,00;27;1
351040;2;3510403308564;1;253;237;265;388;04/10/2019;3510401;35;3;Capivari;48576;45904;2672;Pequeno II;322,878;0;0;31.08.2020;31/ago/20;1,00;0,00;4,00;1,00;;;;;;;;;;;1,00;8,00;13,00;6,00;;;;;;;;;27,00;27;1
351070;2;3510703308450;0;255;239;142;388;30/04/2014;3510708;35;3;Cardoso;11805;10730;1075;Pequeno I;639,248;0;0;31.08.2020;31/ago/20;5,00;1,00;4,00;;1,00;;;;;;;;;;1,00;;1,00;;;;;;;;;;1,00;1;1
351500;2;3515003309396;0;257;238;291;388;02/03/2019;3515004;35;3;Embu das Artes;240230;240230;0;Grande;70,398;0;0;31.08.2020;31/ago/20;3,00;2,00;4,00;;;1,00;;;;;;;;;1,00;;2,00;1,00;;;;;;;;;3,00;3;1
351500;2;3515003309396;0;255;238;291;388;06/04/2011;3515004;35;3;Embu das Artes;240230;240230;0;Grande;70,398;0;0;31.08.2020;31/ago/20;2,00;1,00;4,00;;1,00;;;;;;;;;;1,00;;2,00;1,00;;;;;;;;;3,00;3;1
351500;2;3515003309396;0;255;238;291;388;01/02/2010;3515004;35;3;Embu das Artes;240230;240230;0;Grande;70,398;0;0;31.08.2020;31/ago/20;2,00;1,00;4,00;;1,00;;;;;;;;;;1,00;;2,00;1,00;;;;;;;;;3,00;3;1
351620;2;3516203306348;0;257;232;291;388;24/08/2006;3516200;35;3;Franca;318640;313046;5594;Grande;605,679;0;0;31.08.2020;31/ago/20;4,00;2,00;4,00;;;1,00;;;;1,00;;;;;1,00;7,00;15,00;13,00;;;;2,00;;;;;35,00;35;1
351620;2;3516203306348;0;257;239;291;388;13/01/2005;3516200;35;3;Franca;318640;313046;5594;Grande;605,679;0;0;31.08.2020;31/ago/20;4,00;2,00;4,00;;;1,00;;;;;;;;;1,00;7,00;15,00;13,00;;;;2,00;;;;;35,00;35;1
351620;2;3516203306348;1;252;239;291;388;07/05/2019;3516200;35;3;Franca;318640;313046;5594;Grande;605,679;0;0;31.08.2020;31/ago/20;4,00;0,00;4,00;1,00;;;;;;;;;;;1,00;7,00;15,00;13,00;;;;2,00;;;;;35,00;35;1
351620;2;3516203306348;0;257;239;291;388;08/11/2012;3516200;35;3;Franca;318640;313046;5594;Grande;605,679;0;0;31.08.2020;31/ago/20;4,00;2,00;4,00;;;1,00;;;;;;;;;1,00;7,00;15,00;13,00;;;;2,00;;;;;35,00;35;1
351620;2;3516203306348;0;255;239;291;388;19/07/2016;3516200;35;3;Franca;318640;313046;5594;Grande;605,679;0;0;31.08.2020;31/ago/20;4,00;1,00;4,00;;1,00;;;;;;;;;;1,00;7,00;15,00;13,00;;;;2,00;;;;;35,00;35;1
351620;2;3516203306348;1;257;232;291;388;25/03/2002;3516200;35;3;Franca;318640;313046;5594;Grande;605,679;0;0;31.08.2020;31/ago/20;4,00;2,00;4,00;;;1,00;;;;1,00;;;;;1,00;7,00;15,00;13,00;;;;2,00;;;;;35,00;35;1
351620;2;3516203306348;0;252;239;291;388;26/02/2013;3516200;35;3;Franca;318640;313046;5594;Grande;605,679;0;0;31.08.2020;31/ago/20;4,00;0,00;4,00;1,00;;;;;;;;;;;1,00;7,00;15,00;13,00;;;;2,00;;;;;35,00;35;1
351620;2;3516203306348;0;255;239;291;388;07/05/2019;3516200;35;3;Franca;318640;313046;5594;Grande;605,679;0;0;31.08.2020;31/ago/20;3,00;1,00;4,00;;1,00;;;;;;;;;;1,00;7,00;15,00;13,00;;;;2,00;;;;;35,00;35;1
351620;2;3516203306348;1;252;239;291;388;16/05/2016;3516200;35;3;Franca;318640;313046;5594;Grande;605,679;0;0;31.08.2020;31/ago/20;4,00;0,00;4,00;1,00;;;;;;;;;;;1,00;7,00;15,00;13,00;;;;2,00;;;;;35,00;35;1
351620;2;3516203306348;0;256;238;291;388;01/01/2004;3516200;35;3;Franca;318640;313046;5594;Grande;605,679;0;0;31.08.2020;31/ago/20;4,00;1,00;4,00;;1,00;;;;;;;;;;1,00;7,00;15,00;13,00;;;;2,00;;;;;35,00;35;1
351620;2;3516203306348;1;255;239;291;388;12/09/2019;3516200;35;3;Franca;318640;313046;5594;Grande;605,679;0;0;31.08.2020;31/ago/20;3,00;1,00;4,00;;1,00;;;;;;;;;;1,00;7,00;15,00;13,00;;;;2,00;;;;;35,00;35;1
351620;2;3516203306348;1;255;238;291;388;27/11/2019;3516200;35;3;Franca;318640;313046;5594;Grande;605,679;0;0;31.08.2020;31/ago/20;3,00;1,00;4,00;;1,00;;;;;;;;;;1,00;7,00;15,00;13,00;;;;2,00;;;;;35,00;35;1
351620;2;3516203306348;1;253;239;291;388;12/06/2016;3516200;35;3;Franca;318640;313046;5594;Grande;605,679;0;0;31.08.2020;31/ago/20;3,00;0,00;4,00;1,00;;;;;;;;;;;1,00;7,00;15,00;13,00;;;;2,00;;;;;35,00;35;1
351620;2;3516203306348;0;253;239;291;388;05/07/2016;3516200;35;3;Franca;318640;313046;5594;Grande;605,679;0;0;31.08.2020;31/ago/20;3,00;0,00;4,00;1,00;;;;;;;;;;;1,00;7,00;15,00;13,00;;;;2,00;;;;;35,00;35;1
351620;2;3516203306348;1;255;239;291;388;30/10/2017;3516200;35;3;Franca;318640;313046;5594;Grande;605,679;0;0;31.08.2020;31/ago/20;3,00;1,00;4,00;;1,00;;;;;;;;;;1,00;7,00;15,00;13,00;;;;2,00;;;;;35,00;35;1
351620;2;3516203306348;1;257;237;291;388;10/10/2014;3516200;35;3;Franca;318640;313046;5594;Grande;605,679;0;0;31.08.2020;31/ago/20;3,00;2,00;4,00;;;1,00;;;;;;;;;1,00;7,00;15,00;13,00;;;;2,00;;;;;35,00;35;1
351620;2;3516203306348;1;257;237;291;388;11/05/2016;3516200;35;3;Franca;318640;313046;5594;Grande;605,679;0;0;31.08.2020;31/ago/20;3,00;2,00;4,00;;;1,00;;;;;;;;;1,00;7,00;15,00;13,00;;;;2,00;;;;;35,00;35;1
351620;2;3516203306348;0;255;239;291;388;12/09/2019;3516200;35;3;Franca;318640;313046;5594;Grande;605,679;0;0;31.08.2020;31/ago/20;3,00;1,00;4,00;;1,00;;;;;;;;;;1,00;7,00;15,00;13,00;;;;2,00;;;;;35,00;35;1
351620;2;3516203306348;0;252;239;291;388;27/11/2019;3516200;35;3;Franca;318640;313046;5594;Grande;605,679;0;0;31.08.2020;31/ago/20;3,00;0,00;4,00;1,00;;;;;;;;;;;1,00;7,00;15,00;13,00;;;;2,00;;;;;35,00;35;1
351620;2;3516203306348;1;255;238;291;388;22/01/2018;3516200;35;3;Franca;318640;313046;5594;Grande;605,679;0;0;31.08.2020;31/ago/20;3,00;1,00;4,00;;1,00;;;;;;;;;;1,00;7,00;15,00;13,00;;;;2,00;;;;;35,00;35;1
351620;2;3516203306348;0;256;238;291;388;05/12/2019;3516200;35;3;Franca;318640;313046;5594;Grande;605,679;0;0;31.08.2020;31/ago/20;2,00;1,00;4,00;;1,00;;;;;;;;;;1,00;7,00;15,00;13,00;;;;2,00;;;;;35,00;35;1
351620;2;3516203306348;0;255;239;291;388;11/12/2017;3516200;35;3;Franca;318640;313046;5594;Grande;605,679;0;0;31.08.2020;31/ago/20;3,00;1,00;4,00;;1,00;;;;;;;;;;1,00;7,00;15,00;13,00;;;;2,00;;;;;35,00;35;1
351620;2;3516203306348;0;255;239;291;388;12/09/2019;3516200;35;3;Franca;318640;313046;5594;Grande;605,679;0;0;31.08.2020;31/ago/20;3,00;1,00;4,00;;1,00;;;;;;;;;;1,00;7,00;15,00;13,00;;;;2,00;;;;;35,00;35;1
351620;2;3516203306348;0;257;237;291;388;26/11/2014;3516200;35;3;Franca;318640;313046;5594;Grande;605,679;0;0;31.08.2020;31/ago/20;3,00;2,00;4,00;;;1,00;;;;;;;;;1,00;7,00;15,00;13,00;;;;2,00;;;;;35,00;35;1
351620;2;3516203306348;1;255;239;291;388;12/09/2019;3516200;35;3;Franca;318640;313046;5594;Grande;605,679;0;0;31.08.2020;31/ago/20;3,00;1,00;4,00;;1,00;;;;;;;;;;1,00;7,00;15,00;13,00;;;;2,00;;;;;35,00;35;1
351620;2;3516203306348;1;255;238;291;388;05/12/2019;3516200;35;3;Franca;318640;313046;5594;Grande;605,679;0;0;31.08.2020;31/ago/20;3,00;1,00;4,00;;1,00;;;;;;;;;;1,00;7,00;15,00;13,00;;;;2,00;;;;;35,00;35;1
351620;2;3516203306348;0;257;278;291;388;24/11/2014;3516200;35;3;Franca;318640;313046;5594;Grande;605,679;0;0;31.08.2020;31/ago/20;2,00;2,00;4,00;;;1,00;;;;;;;;;1,00;7,00;15,00;13,00;;;;2,00;;;;;35,00;35;1
351620;2;3516203306348;0;255;239;291;388;03/01/2018;3516200;35;3;Franca;318640;313046;5594;Grande;605,679;0;0;31.08.2020;31/ago/20;2,00;1,00;4,00;;1,00;;;;;;;;;;1,00;7,00;15,00;13,00;;;;2,00;;;;;35,00;35;1
351620;2;3516203306348;0;257;239;291;388;29/11/2016;3516200;35;3;Franca;318640;313046;5594;Grande;605,679;0;0;31.08.2020;31/ago/20;2,00;2,00;4,00;;;1,00;;;;;;;;;1,00;7,00;15,00;13,00;;;;2,00;;;;;35,00;35;1
351620;2;3516203306348;0;255;239;291;388;22/01/2013;3516200;35;3;Franca;318640;313046;5594;Grande;605,679;0;0;31.08.2020;31/ago/20;2,00;1,00;4,00;;1,00;;;;;;;;;;1,00;7,00;15,00;13,00;;;;2,00;;;;;35,00;35;1
351620;2;3516203306348;1;257;237;291;388;07/11/2016;3516200;35;3;Franca;318640;313046;5594;Grande;605,679;0;0;31.08.2020;31/ago/20;2,00;2,00;4,00;;;1,00;;;;;;;;;1,00;7,00;15,00;13,00;;;;2,00;;;;;35,00;35;1
351620;2;3516203306348;1;253;239;291;388;12/11/2012;3516200;35;3;Franca;318640;313046;5594;Grande;605,679;0;0;31.08.2020;31/ago/20;2,00;0,00;4,00;1,00;;;;;;;;;;;1,00;7,00;15,00;13,00;;;;2,00;;;;;35,00;35;1
351620;2;3516203306348;0;257;237;291;388;04/09/2019;3516200;35;3;Franca;318640;313046;5594;Grande;605,679;0;0;31.08.2020;31/ago/20;2,00;2,00;4,00;;;1,00;;;;;;;;;1,00;7,00;15,00;13,00;;;;2,00;;;;;35,00;35;1
351620;2;3516203306348;1;257;237;291;388;04/09/2019;3516200;35;3;Franca;318640;313046;5594;Grande;605,679;0;0;31.08.2020;31/ago/20;2,00;2,00;4,00;;;1,00;;;;;;;;;1,00;7,00;15,00;13,00;;;;2,00;;;;;35,00;35;1
351620;2;3516203306348;1;257;237;291;388;10/10/2014;3516200;35;3;Franca;318640;313046;5594;Grande;605,679;0;0;31.08.2020;31/ago/20;3,00;2,00;4,00;;;1,00;;;;;;;;;1,00;7,00;15,00;13,00;;;;2,00;;;;;35,00;35;1
