IBGE;Estado_Municipio;NU_IDENTIFICADOR;q40_3;q40_9;q40_10;q40_11;q40_12;q40_13;q40_14;IBGE7;UF;Regiao;Município;Pop_total_2010;Pop_Urbana2010;Pop_Rural2010;Porte_pop2010;areaKm2;Q_incompleto;DataCenso;DataCenso_2020;d40_2_Faixas_etarias;d40_9;d40_11;d40_9bin1;d40_9bin2;d40_9bin3;d40_10bin1;d40_10bin2;d40_10bin3;d40_10bin4;d40_10bin5;d40_11bin1;d40_11bin2;d40_11bin3;d40_11bin4;d40_9bin1_sum;d40_9bin2_sum;d40_9bin3_sum;d40_10bin1_sum;d40_10bin2_sum;d40_10bin3_sum;d40_10bin4_sum;d40_10bin5_sum;d40_11bin1_sum;d40_11bin2_sum;d40_11bin3_sum;d40_11bin4_sum;nu_trabalhadores;filter_$
411520;2;4115203306174;1;257;235;138;372;20;03/04/2019;4115200;41;4;Maringá;357077;350653;6424;Grande;487,052;;31.08.2020;31/ago/20;3,00;2,00;1,00;;;1,00;;;;;;1,00;;;;1,00;4,00;5,00;;1,00;;;2,00;8,00;;;2,00;10;
411520;2;4115203306174;1;260;274;138;218;18;26/10/2020;4115200;41;4;Maringá;357077;350653;6424;Grande;487,052;;31.08.2020;31/ago/20;2,00;2,00;1,00;;;1,00;;;;;1,00;1,00;;;;1,00;4,00;5,00;;1,00;;;2,00;8,00;;;2,00;10;
411520;2;4115203306174;0;257;236;138;21;20;18/02/2019;4115200;41;4;Maringá;357077;350653;6424;Grande;487,052;;31.08.2020;31/ago/20;1,00;2,00;1,00;;;1,00;;;;;;1,00;;;;1,00;4,00;5,00;;1,00;;;2,00;8,00;;;2,00;10;
411520;2;4115203306174;0;256;239;138;217;20;01/07/2017;4115200;41;4;Maringá;357077;350653;6424;Grande;487,052;;31.08.2020;31/ago/20;1,00;1,00;1,00;;1,00;;;;;;;1,00;;;;1,00;4,00;5,00;;1,00;;;2,00;8,00;;;2,00;10;
411520;2;4115203306174;0;256;239;142;253;18;11/09/2019;4115200;41;4;Maringá;357077;350653;6424;Grande;487,052;;31.08.2020;31/ago/20;1,00;1,00;4,00;;1,00;;;;;;;;;;1,00;1,00;4,00;5,00;;1,00;;;2,00;8,00;;;2,00;10;
411520;2;4115203306174;0;256;239;142;253;18;04/09/2019;4115200;41;4;Maringá;357077;350653;6424;Grande;487,052;;31.08.2020;31/ago/20;1,00;1,00;4,00;;1,00;;;;;;;;;;1,00;1,00;4,00;5,00;;1,00;;;2,00;8,00;;;2,00;10;
411520;2;4115203306174;0;253;239;138;220;20;31/08/2020;4115200;41;4;Maringá;357077;350653;6424;Grande;487,052;;31.08.2020;31/ago/20;4,00;0,00;1,00;1,00;;;;;;;;1,00;;;;1,00;4,00;5,00;;1,00;;;2,00;8,00;;;2,00;10;
411520;2;4115203306174;0;255;239;138;220;20;08/08/2019;4115200;41;4;Maringá;357077;350653;6424;Grande;487,052;;31.08.2020;31/ago/20;4,00;1,00;1,00;;1,00;;;;;;;1,00;;;;1,00;4,00;5,00;;1,00;;;2,00;8,00;;;2,00;10;
411520;2;4115203306174;0;258;274;138;218;18;11/04/2011;4115200;41;4;Maringá;357077;350653;6424;Grande;487,052;;31.08.2020;31/ago/20;4,00;2,00;1,00;;;1,00;;;;;1,00;1,00;;;;1,00;4,00;5,00;;1,00;;;2,00;8,00;;;2,00;10;
411520;2;4115203306174;0;258;273;138;218;18;01/03/2018;4115200;41;4;Maringá;357077;350653;6424;Grande;487,052;;31.08.2020;31/ago/20;3,00;2,00;1,00;;;1,00;;1,00;;;;1,00;;;;1,00;4,00;5,00;;1,00;;;2,00;8,00;;;2,00;10;
411530;2;4115303309572;1;257;274;138;218;20;01/04/2018;4115309;41;4;Mariópolis;6268;4469;1799;Pequeno I;230,366;;31.08.2020;31/ago/20;2,00;2,00;1,00;;;1,00;;;;;1,00;1,00;;;;;;2,00;;1,00;;;1,00;2,00;;;;2;
411530;2;4115303309572;0;258;273;138;218;20;01/04/2019;4115309;41;4;Mariópolis;6268;4469;1799;Pequeno I;230,366;;31.08.2020;31/ago/20;2,00;2,00;1,00;;;1,00;;1,00;;;;1,00;;;;;;2,00;;1,00;;;1,00;2,00;;;;2;
411535;2;4115353310082;1;258;274;138;21;20;02/05/2015;4115358;41;4;Maripá;5684;3262;2422;Pequeno I;283,793;;31.08.2020;31/ago/20;2,00;2,00;1,00;;;1,00;;;;;1,00;1,00;;;;;;2,00;;1,00;;;1,00;2,00;;;;2;
411535;2;4115353310082;1;257;273;138;218;20;08/04/2014;4115358;41;4;Maripá;5684;3262;2422;Pequeno I;283,793;;31.08.2020;31/ago/20;2,00;2,00;1,00;;;1,00;;1,00;;;;1,00;;;;;;2,00;;1,00;;;1,00;2,00;;;;2;
411580;2;4115803309366;0;257;232;142;21;263;05/03/2020;4115804;41;4;Medianeira;41817;37390;4427;Pequeno II;328,732;;31.08.2020;31/ago/20;3,00;2,00;4,00;;;1,00;;;;1,00;;;;;1,00;;;2,00;;1,00;;1,00;;1,00;;;1,00;2;
411580;2;4115803309366;0;257;273;138;218;272;13/04/2016;4115804;41;4;Medianeira;41817;37390;4427;Pequeno II;328,732;;31.08.2020;31/ago/20;2,00;2,00;1,00;;;1,00;;1,00;;;;1,00;;;;;;2,00;;1,00;;1,00;;1,00;;;1,00;2;
411585;2;4115853308544;0;257;273;138;218;272;04/11/2014;4115853;41;4;Mercedes;5046;2439;2607;Pequeno I;200,864;;31.08.2020;31/ago/20;2,00;2,00;1,00;;;1,00;;1,00;;;;1,00;;;;;;3,00;;2,00;;;1,00;2,00;;;1,00;3;
411585;2;4115853308544;0;257;274;266;21;272;01/02/2017;4115853;41;4;Mercedes;5046;2439;2607;Pequeno I;200,864;;31.08.2020;31/ago/20;1,00;2,00;4,00;;;1,00;;;;;1,00;;;;1,00;;;3,00;;2,00;;;1,00;2,00;;;1,00;3;
411585;2;4115853308544;0;257;273;138;218;20;01/04/2020;4115853;41;4;Mercedes;5046;2439;2607;Pequeno I;200,864;;31.08.2020;31/ago/20;3,00;2,00;1,00;;;1,00;;1,00;;;;1,00;;;;;;3,00;;2,00;;;1,00;2,00;;;1,00;3;
411590;2;4115903308864;0;257;273;138;218;18;03/04/2017;4115903;41;4;Mirador;2327;1579;748;Pequeno I;221,708;;31.08.2020;31/ago/20;2,00;2,00;1,00;;;1,00;;1,00;;;;1,00;;;;;;1,00;;1,00;;;;1,00;;;;1;
411670;2;4116703309056;0;257;274;138;218;20;01/09/2019;4116703;41;4;Nova Aurora;11866;9040;2826;Pequeno I;474,011;;31.08.2020;31/ago/20;1,00;2,00;1,00;;;1,00;;;;;1,00;1,00;;;;;;2,00;;1,00;;;1,00;2,00;;;;2;
411670;2;4116703309056;0;258;273;138;218;20;27/05/2013;4116703;41;4;Nova Aurora;11866;9040;2826;Pequeno I;474,011;;31.08.2020;31/ago/20;3,00;2,00;1,00;;;1,00;;1,00;;;;1,00;;;;;;2,00;;1,00;;;1,00;2,00;;;;2;
411722;2;4117223308692;0;257;273;138;21;20;03/02/2020;4117222;41;4;Nova Santa Rosa;7626;5315;2311;Pequeno I;204,665;;31.08.2020;31/ago/20;2,00;2,00;1,00;;;1,00;;1,00;;;;1,00;;;;;;2,00;;1,00;;;1,00;1,00;;1,00;;2;
411722;2;4117223308692;0;257;274;292;218;20;03/11/2020;4117222;41;4;Nova Santa Rosa;7626;5315;2311;Pequeno I;204,665;;31.08.2020;31/ago/20;1,00;2,00;3,00;;;1,00;;;;;1,00;;;1,00;;;;2,00;;1,00;;;1,00;1,00;;1,00;;2;
411750;2;4117503309618;0;258;274;138;21;272;09/10/2019;4117503;41;4;Paiçandu;35936;35445;491;Pequeno II;171,379;;31.08.2020;31/ago/20;2,00;2,00;1,00;;;1,00;;;;;1,00;1,00;;;;;;2,00;;1,00;;;1,00;1,00;;;1,00;2;
411750;2;4117503309618;0;257;273;142;218;18;22/05/2020;4117503;41;4;Paiçandu;35936;35445;491;Pequeno II;171,379;;31.08.2020;31/ago/20;1,00;2,00;4,00;;;1,00;;1,00;;;;;;;1,00;;;2,00;;1,00;;;1,00;1,00;;;1,00;2;
411760;2;4117603309054;0;255;239;266;21;272;22/05/2018;4117602;41;4;Palmas;42888;39795;3093;Pequeno II;1557,893;;31.08.2020;31/ago/20;5,00;1,00;4,00;;1,00;;;;;;;;;;1,00;;1,00;;;;;;;;;;1,00;1;
411780;2;4117803310488;0;257;237;142;254;262;01/10/2019;4117800;41;4;Palmital;14865;7399;7466;Pequeno I;817,647;;31.08.2020;31/ago/20;3,00;2,00;4,00;;;1,00;;;;;;;;;1,00;;;4,00;;2,00;;;1,00;3,00;;;1,00;4;
411780;2;4117803310488;0;257;273;138;218;20;05/12/2019;4117800;41;4;Palmital;14865;7399;7466;Pequeno I;817,647;;31.08.2020;31/ago/20;2,00;2,00;1,00;;;1,00;;1,00;;;;1,00;;;;;;4,00;;2,00;;;1,00;3,00;;;1,00;4;
411780;2;4117803310488;0;257;273;138;21;20;05/12/2019;4117800;41;4;Palmital;14865;7399;7466;Pequeno I;817,647;;31.08.2020;31/ago/20;2,00;2,00;1,00;;;1,00;;1,00;;;;1,00;;;;;;4,00;;2,00;;;1,00;3,00;;;1,00;4;
411780;2;4117803310488;0;258;274;138;218;20;05/12/2019;4117800;41;4;Palmital;14865;7399;7466;Pequeno I;817,647;;31.08.2020;31/ago/20;1,00;2,00;1,00;;;1,00;;;;;1,00;1,00;;;;;;4,00;;2,00;;;1,00;3,00;;;1,00;4;
411790;2;4117903309398;0;257;273;138;218;20;18/12/2017;4117909;41;4;Palotina;28683;24646;4037;Pequeno II;651,238;;31.08.2020;31/ago/20;1,00;2,00;1,00;;;1,00;;1,00;;;;1,00;;;;;;2,00;;1,00;;;1,00;2,00;;;;2;
411790;2;4117903309398;0;257;274;138;218;20;16/05/2019;4117909;41;4;Palotina;28683;24646;4037;Pequeno II;651,238;;31.08.2020;31/ago/20;1,00;2,00;1,00;;;1,00;;;;;1,00;1,00;;;;;;2,00;;1,00;;;1,00;2,00;;;;2;
411800;2;4118003307465;0;258;273;138;21;20;12/11/2019;4118006;41;4;Paraíso do Norte;11772;11099;673;Pequeno I;204,564;;31.08.2020;31/ago/20;3,00;2,00;1,00;;;1,00;;1,00;;;;1,00;;;;;;2,00;;1,00;;;1,00;2,00;;;;2;
411800;2;4118003307465;0;258;274;138;218;18;04/06/2019;4118006;41;4;Paraíso do Norte;11772;11099;673;Pequeno I;204,564;;31.08.2020;31/ago/20;1,00;2,00;1,00;;;1,00;;;;;1,00;1,00;;;;;;2,00;;1,00;;;1,00;2,00;;;;2;
411810;2;4118103312183;0;258;273;293;218;18;01/05/2020;4118105;41;4;Paranacity;10250;9469;781;Pequeno I;348,631;;31.08.2020;31/ago/20;2,00;2,00;4,00;;;1,00;;1,00;;;;;;;1,00;;;2,00;;1,00;;;1,00;;;;2,00;2;
411810;2;4118103312183;0;258;274;293;218;18;01/05/2020;4118105;41;4;Paranacity;10250;9469;781;Pequeno I;348,631;;31.08.2020;31/ago/20;1,00;2,00;4,00;;;1,00;;;;;1,00;;;;1,00;;;2,00;;1,00;;;1,00;;;;2,00;2;
411820;2;4118203310424;0;257;235;138;21;18;06/06/2018;4118204;41;4;Paranaguá;140469;135386;5083;Grande;826,674;;31.08.2020;31/ago/20;2,00;2,00;1,00;;;1,00;;;;;;1,00;;;;;;4,00;;1,00;;;1,00;3,00;;;1,00;4;
411820;2;4118203310424;0;257;274;138;218;18;07/06/2018;4118204;41;4;Paranaguá;140469;135386;5083;Grande;826,674;;31.08.2020;31/ago/20;4,00;2,00;1,00;;;1,00;;;;;1,00;1,00;;;;;;4,00;;1,00;;;1,00;3,00;;;1,00;4;
411820;2;4118203310424;0;257;273;138;218;18;01/09/2020;4118204;41;4;Paranaguá;140469;135386;5083;Grande;826,674;;31.08.2020;31/ago/20;3,00;2,00;1,00;;;1,00;;1,00;;;;1,00;;;;;;4,00;;1,00;;;1,00;3,00;;;1,00;4;
411820;2;4118203310424;0;257;237;291;254;391;10/09/2020;4118204;41;4;Paranaguá;140469;135386;5083;Grande;826,674;;31.08.2020;31/ago/20;3,00;2,00;4,00;;;1,00;;;;;;;;;1,00;;;4,00;;1,00;;;1,00;3,00;;;1,00;4;
411840;2;4118403311278;1;257;274;138;218;263;20/05/2020;4118402;41;4;Paranavaí;81590;77728;3862;Médio;1202,266;;31.08.2020;31/ago/20;2,00;2,00;1,00;;;1,00;;;;;1,00;1,00;;;;;;4,00;1,00;2,00;;;1,00;3,00;;;1,00;4;
411840;2;4118403311278;0;257;273;138;218;18;20/02/2020;4118402;41;4;Paranavaí;81590;77728;3862;Médio;1202,266;;31.08.2020;31/ago/20;2,00;2,00;1,00;;;1,00;;1,00;;;;1,00;;;;;;4,00;1,00;2,00;;;1,00;3,00;;;1,00;4;
411840;2;4118403311278;0;258;275;138;218;272;18/03/2020;4118402;41;4;Paranavaí;81590;77728;3862;Médio;1202,266;;31.08.2020;31/ago/20;1,00;2,00;1,00;;;1,00;1,00;;;;;1,00;;;;;;4,00;1,00;2,00;;;1,00;3,00;;;1,00;4;
411840;2;4118403311278;1;257;273;266;21;18;20/05/2020;4118402;41;4;Paranavaí;81590;77728;3862;Médio;1202,266;;31.08.2020;31/ago/20;3,00;2,00;4,00;;;1,00;;1,00;;;;;;;1,00;;;4,00;1,00;2,00;;;1,00;3,00;;;1,00;4;
411845;2;4118453306367;0;257;273;138;218;18;23/06/2014;4118451;41;4;Pato Bragado;4822;2993;1829;Pequeno I;135,286;;31.08.2020;31/ago/20;2,00;2,00;1,00;;;1,00;;1,00;;;;1,00;;;;;;1,00;;1,00;;;;1,00;;;;1;
411890;2;4118903312243;0;257;274;138;218;20;05/04/2019;4118907;41;4;Pérola;10208;8070;2138;Pequeno I;240,635;;31.08.2020;31/ago/20;2,00;2,00;1,00;;;1,00;;;;;1,00;1,00;;;;;;2,00;;1,00;;;1,00;2,00;;;;2;
411890;2;4118903312243;0;258;273;138;21;20;01/03/2017;4118907;41;4;Pérola;10208;8070;2138;Pequeno I;240,635;;31.08.2020;31/ago/20;5,00;2,00;1,00;;;1,00;;1,00;;;;1,00;;;;;;2,00;;1,00;;;1,00;2,00;;;;2;
411900;2;4119003308005;0;257;273;138;217;18;01/01/2017;4119004;41;4;Pérola d'Oeste;6761;3187;3574;Pequeno I;205,279;;31.08.2020;31/ago/20;2,00;2,00;1,00;;;1,00;;1,00;;;;1,00;;;;;;2,00;;1,00;;;1,00;1,00;;;1,00;2;
411900;2;4119003308005;0;258;274;293;217;272;01/08/2018;4119004;41;4;Pérola d'Oeste;6761;3187;3574;Pequeno I;205,279;;31.08.2020;31/ago/20;1,00;2,00;4,00;;;1,00;;;;;1,00;;;;1,00;;;2,00;;1,00;;;1,00;1,00;;;1,00;2;
411910;2;4119103308820;1;258;274;138;21;272;01/08/2007;4119103;41;4;Piên;11236;4523;6713;Pequeno I;254,792;;31.08.2020;31/ago/20;3,00;2,00;1,00;;;1,00;;;;;1,00;1,00;;;;;;3,00;;1,00;;1,00;1,00;3,00;;;;3;
411910;2;4119103308820;1;257;273;138;218;272;01/02/2017;4119103;41;4;Piên;11236;4523;6713;Pequeno I;254,792;;31.08.2020;31/ago/20;4,00;2,00;1,00;;;1,00;;1,00;;;;1,00;;;;;;3,00;;1,00;;1,00;1,00;3,00;;;;3;
411910;2;4119103308820;1;258;232;138;218;272;01/08/2007;4119103;41;4;Piên;11236;4523;6713;Pequeno I;254,792;;31.08.2020;31/ago/20;3,00;2,00;1,00;;;1,00;;;;1,00;;1,00;;;;;;3,00;;1,00;;1,00;1,00;3,00;;;;3;
411925;2;4119253309078;0;257;273;138;218;18;22/10/2020;4119251;41;4;Pinhal de São Bento;2625;1166;1459;Pequeno I;97,463;;31.08.2020;31/ago/20;2,00;2,00;1,00;;;1,00;;1,00;;;;1,00;;;;;;3,00;;2,00;;;1,00;1,00;;1,00;1,00;3;
411925;2;4119253309078;0;257;274;293;218;272;18/05/2020;4119251;41;4;Pinhal de São Bento;2625;1166;1459;Pequeno I;97,463;;31.08.2020;31/ago/20;1,00;2,00;4,00;;;1,00;;;;;1,00;;;;1,00;;;3,00;;2,00;;;1,00;1,00;;1,00;1,00;3;
411925;2;4119253309078;0;258;273;292;21;20;06/05/2020;4119251;41;4;Pinhal de São Bento;2625;1166;1459;Pequeno I;97,463;;31.08.2020;31/ago/20;1,00;2,00;3,00;;;1,00;;1,00;;;;;;1,00;;;;3,00;;2,00;;;1,00;1,00;;1,00;1,00;3;
411930;2;4119303309642;0;257;274;138;218;18;11/05/2017;4119301;41;4;Pinhão;30208;15317;14891;Pequeno II;2001,588;;31.08.2020;31/ago/20;2,00;2,00;1,00;;;1,00;;;;;1,00;1,00;;;;;;3,00;1,00;1,00;;;1,00;2,00;;;1,00;3;
411930;2;4119303309642;0;257;273;138;218;262;15/10/2018;4119301;41;4;Pinhão;30208;15317;14891;Pequeno II;2001,588;;31.08.2020;31/ago/20;2,00;2,00;1,00;;;1,00;;1,00;;;;1,00;;;;;;3,00;1,00;1,00;;;1,00;2,00;;;1,00;3;
411930;2;4119303309642;1;258;275;142;21;272;01/10/2020;4119301;41;4;Pinhão;30208;15317;14891;Pequeno II;2001,588;;31.08.2020;31/ago/20;1,00;2,00;4,00;;;1,00;1,00;;;;;;;;1,00;;;3,00;1,00;1,00;;;1,00;2,00;;;1,00;3;
411960;2;4119603308870;0;257;238;138;254;272;30/11/2020;4119608;41;4;Pitanga;32638;20590;12048;Pequeno II;1663,747;;31.08.2020;31/ago/20;2,00;2,00;1,00;;;1,00;;;;;;1,00;;;;1,00;;3,00;;1,00;;;1,00;3,00;;;1,00;4;
411960;2;4119603308870;0;257;274;138;218;272;29/03/2018;4119608;41;4;Pitanga;32638;20590;12048;Pequeno II;1663,747;;31.08.2020;31/ago/20;2,00;2,00;1,00;;;1,00;;;;;1,00;1,00;;;;1,00;;3,00;;1,00;;;1,00;3,00;;;1,00;4;
411960;2;4119603308870;0;258;273;138;218;272;30/11/2020;4119608;41;4;Pitanga;32638;20590;12048;Pequeno II;1663,747;;31.08.2020;31/ago/20;2,00;2,00;1,00;;;1,00;;1,00;;;;1,00;;;;1,00;;3,00;;1,00;;;1,00;3,00;;;1,00;4;
411960;2;4119603308870;0;253;239;142;253;18;10/07/2020;4119608;41;4;Pitanga;32638;20590;12048;Pequeno II;1663,747;;31.08.2020;31/ago/20;1,00;0,00;4,00;1,00;;;;;;;;;;;1,00;1,00;;3,00;;1,00;;;1,00;3,00;;;1,00;4;
411980;2;4119803307535;0;257;273;138;21;272;31/10/2018;4119806;41;4;Planalto;13654;6068;7586;Pequeno I;346,241;;31.08.2020;31/ago/20;2,00;2,00;1,00;;;1,00;;1,00;;;;1,00;;;;;;3,00;;2,00;;;1,00;2,00;;;1,00;3;
411980;2;4119803307535;0;257;274;264;218;272;02/09/2018;4119806;41;4;Planalto;13654;6068;7586;Pequeno I;346,241;;31.08.2020;31/ago/20;2,00;2,00;4,00;;;1,00;;;;;1,00;;;;1,00;;;3,00;;2,00;;;1,00;2,00;;;1,00;3;
411980;2;4119803307535;0;257;273;138;218;272;01/09/2017;4119806;41;4;Planalto;13654;6068;7586;Pequeno I;346,241;;31.08.2020;31/ago/20;4,00;2,00;1,00;;;1,00;;1,00;;;;1,00;;;;;;3,00;;2,00;;;1,00;2,00;;;1,00;3;
411990;2;4119903309712;0;258;273;138;21;18;01/03/2020;4119905;41;4;Ponta Grossa;311611;304733;6878;Grande;2054,732;;31.08.2020;31/ago/20;3,00;2,00;1,00;;;1,00;;1,00;;;;1,00;;;;;2,00;4,00;;3,00;;;1,00;5,00;;;1,00;6;
411990;2;4119903309712;0;260;274;138;218;18;22/09/2017;4119905;41;4;Ponta Grossa;311611;304733;6878;Grande;2054,732;;31.08.2020;31/ago/20;4,00;2,00;1,00;;;1,00;;;;;1,00;1,00;;;;;2,00;4,00;;3,00;;;1,00;5,00;;;1,00;6;
411990;2;4119903309712;0;255;238;138;217;272;03/03/2020;4119905;41;4;Ponta Grossa;311611;304733;6878;Grande;2054,732;;31.08.2020;31/ago/20;2,00;1,00;1,00;;1,00;;;;;;;1,00;;;;;2,00;4,00;;3,00;;;1,00;5,00;;;1,00;6;
411990;2;4119903309712;0;256;239;142;253;272;09/05/2019;4119905;41;4;Ponta Grossa;311611;304733;6878;Grande;2054,732;;31.08.2020;31/ago/20;1,00;1,00;4,00;;1,00;;;;;;;;;;1,00;;2,00;4,00;;3,00;;;1,00;5,00;;;1,00;6;
411990;2;4119903309712;0;257;273;138;218;18;04/03/2020;4119905;41;4;Ponta Grossa;311611;304733;6878;Grande;2054,732;;31.08.2020;31/ago/20;4,00;2,00;1,00;;;1,00;;1,00;;;;1,00;;;;;2,00;4,00;;3,00;;;1,00;5,00;;;1,00;6;
411990;2;4119903309712;0;260;273;138;218;18;19/08/2019;4119905;41;4;Ponta Grossa;311611;304733;6878;Grande;2054,732;;31.08.2020;31/ago/20;4,00;2,00;1,00;;;1,00;;1,00;;;;1,00;;;;;2,00;4,00;;3,00;;;1,00;5,00;;;1,00;6;
412050;2;4120503309726;0;260;274;138;218;20;03/02/2020;4120507;41;4;Primeiro de Maio;10832;10083;749;Pequeno I;414,442;;31.08.2020;31/ago/20;2,00;2,00;1,00;;;1,00;;;;;1,00;1,00;;;;;;2,00;;1,00;;;1,00;2,00;;;;2;
412050;2;4120503309726;0;257;273;138;218;272;18/12/2017;4120507;41;4;Primeiro de Maio;10832;10083;749;Pequeno I;414,442;;31.08.2020;31/ago/20;4,00;2,00;1,00;;;1,00;;1,00;;;;1,00;;;;;;2,00;;1,00;;;1,00;2,00;;;;2;
412080;2;4120803308986;0;257;273;138;21;20;29/07/2020;4120804;41;4;Quatro Barras;19851;17941;1910;Pequeno I;180,471;;31.08.2020;31/ago/20;2,00;2,00;1,00;;;1,00;;1,00;;;;1,00;;;;;1,00;2,00;;1,00;;;1,00;2,00;;;1,00;3;
412080;2;4120803308986;0;256;239;293;253;18;29/07/2020;4120804;41;4;Quatro Barras;19851;17941;1910;Pequeno I;180,471;;31.08.2020;31/ago/20;1,00;1,00;4,00;;1,00;;;;;;;;;;1,00;;1,00;2,00;;1,00;;;1,00;2,00;;;1,00;3;
412080;2;4120803308986;0;257;274;138;218;20;01/03/2020;4120804;41;4;Quatro Barras;19851;17941;1910;Pequeno I;180,471;;31.08.2020;31/ago/20;2,00;2,00;1,00;;;1,00;;;;;1,00;1,00;;;;;1,00;2,00;;1,00;;;1,00;2,00;;;1,00;3;
412085;2;4120853308362;0;257;273;138;218;18;11/07/2016;4120853;41;4;Quatro Pontes;3803;2437;1366;Pequeno I;114,393;;31.08.2020;31/ago/20;2,00;2,00;1,00;;;1,00;;1,00;;;;1,00;;;;;1,00;2,00;;1,00;;;1,00;2,00;;;1,00;3;
412085;2;4120853308362;0;257;274;138;218;20;11/07/2016;4120853;41;4;Quatro Pontes;3803;2437;1366;Pequeno I;114,393;;31.08.2020;31/ago/20;1,00;2,00;1,00;;;1,00;;;;;1,00;1,00;;;;;1,00;2,00;;1,00;;;1,00;2,00;;;1,00;3;
412085;2;4120853308362;0;256;239;266;21;20;02/01/2017;4120853;41;4;Quatro Pontes;3803;2437;1366;Pequeno I;114,393;;31.08.2020;31/ago/20;4,00;1,00;4,00;;1,00;;;;;;;;;;1,00;;1,00;2,00;;1,00;;;1,00;2,00;;;1,00;3;
412140;2;4121403309222;0;257;273;138;218;272;03/09/2018;4121406;41;4;Realeza;16338;11796;4542;Pequeno I;353,416;;31.08.2020;31/ago/20;2,00;2,00;1,00;;;1,00;;1,00;;;;1,00;;;;;;4,00;;1,00;;;1,00;4,00;;;;4;
412140;2;4121403309222;1;257;274;138;218;272;03/09/2018;4121406;41;4;Realeza;16338;11796;4542;Pequeno I;353,416;;31.08.2020;31/ago/20;2,00;2,00;1,00;;;1,00;;;;;1,00;1,00;;;;;;4,00;;1,00;;;1,00;4,00;;;;4;
412140;2;4121403309222;0;257;237;138;216;20;03/09/2018;4121406;41;4;Realeza;16338;11796;4542;Pequeno I;353,416;;31.08.2020;31/ago/20;1,00;2,00;1,00;;;1,00;;;;;;1,00;;;;;;4,00;;1,00;;;1,00;4,00;;;;4;
412140;2;4121403309222;0;257;237;138;21;391;03/09/2018;4121406;41;4;Realeza;16338;11796;4542;Pequeno I;353,416;;31.08.2020;31/ago/20;3,00;2,00;1,00;;;1,00;;;;;;1,00;;;;;;4,00;;1,00;;;1,00;4,00;;;;4;
412170;2;4121703308197;0;257;274;138;218;20;07/06/2017;4121703;41;4;Reserva;25172;12206;12966;Pequeno II;1635,522;;31.08.2020;31/ago/20;2,00;2,00;1,00;;;1,00;;;;;1,00;1,00;;;;;;2,00;;1,00;;;1,00;2,00;;;;2;
412170;2;4121703308197;0;257;273;138;218;18;09/10/2020;4121703;41;4;Reserva;25172;12206;12966;Pequeno II;1635,522;;31.08.2020;31/ago/20;1,00;2,00;1,00;;;1,00;;1,00;;;;1,00;;;;;;2,00;;1,00;;;1,00;2,00;;;;2;
412190;2;4121903310176;0;258;273;138;21;262;20/09/2017;4121901;41;4;Ribeirão do Pinhal;13524;11078;2446;Pequeno I;374,732;;31.08.2020;31/ago/20;2,00;2,00;1,00;;;1,00;;1,00;;;;1,00;;;;;;2,00;;1,00;;;1,00;2,00;;;;2;
412190;2;4121903310176;0;257;274;138;218;262;20/09/2017;4121901;41;4;Ribeirão do Pinhal;13524;11078;2446;Pequeno I;374,732;;31.08.2020;31/ago/20;2,00;2,00;1,00;;;1,00;;;;;1,00;1,00;;;;;;2,00;;1,00;;;1,00;2,00;;;;2;
412350;2;4123503309693;1;257;274;138;218;262;05/09/2019;4123501;41;4;Santa Helena;23413;12586;10827;Pequeno II;758,227;;31.08.2020;31/ago/20;1,00;2,00;1,00;;;1,00;;;;;1,00;1,00;;;;;1,00;2,00;;1,00;;;1,00;2,00;;;1,00;3;
412350;2;4123503309693;0;256;239;266;253;272;17/08/2020;4123501;41;4;Santa Helena;23413;12586;10827;Pequeno II;758,227;;31.08.2020;31/ago/20;1,00;1,00;4,00;;1,00;;;;;;;;;;1,00;;1,00;2,00;;1,00;;;1,00;2,00;;;1,00;3;
412350;2;4123503309693;0;257;273;138;21;272;21/02/2019;4123501;41;4;Santa Helena;23413;12586;10827;Pequeno II;758,227;;31.08.2020;31/ago/20;3,00;2,00;1,00;;;1,00;;1,00;;;;1,00;;;;;1,00;2,00;;1,00;;;1,00;2,00;;;1,00;3;
412380;2;4123803311787;0;257;273;138;218;272;21/02/2020;4123808;41;4;Santa Izabel do Oeste;13132;7421;5711;Pequeno I;321,182;;31.08.2020;31/ago/20;2,00;2,00;1,00;;;1,00;;1,00;;;;1,00;;;;;;2,00;;1,00;;;1,00;2,00;;;;2;
412380;2;4123803311787;1;258;274;138;218;272;21/02/2020;4123808;41;4;Santa Izabel do Oeste;13132;7421;5711;Pequeno I;321,182;;31.08.2020;31/ago/20;3,00;2,00;1,00;;;1,00;;;;;1,00;1,00;;;;;;2,00;;1,00;;;1,00;2,00;;;;2;
412382;2;4123823310184;0;257;274;293;218;272;22/08/2018;4123824;41;4;Santa Lúcia;3925;2536;1389;Pequeno I;116,858;;31.08.2020;31/ago/20;1,00;2,00;4,00;;;1,00;;;;;1,00;;;;1,00;;;2,00;;1,00;;;1,00;1,00;;;1,00;2;
412382;2;4123823310184;0;257;273;138;21;18;07/02/2017;4123824;41;4;Santa Lúcia;3925;2536;1389;Pequeno I;116,858;;31.08.2020;31/ago/20;4,00;2,00;1,00;;;1,00;;1,00;;;;1,00;;;;;;2,00;;1,00;;;1,00;1,00;;;1,00;2;
