IBGE;q37_3;q37_9;q37_10;q37_11;q37_12;q37_13;q37_14;q37_15;q37_16;q37_17;UF;Regiao;Q_completo;DataCenso;DataCenso_2019;q37_2_rec;Idade;Faixas_etarias;d_37_9;d_37_9bin1;d_37_9bin2;d_37_9bin3;d_37_10;d_37_10bin1;d_37_10bin2;d_37_10bin3;d_37_10bin4;d_37_10bin5;d_37_11;d_37_11bin1;d_37_11bin2;d_37_11bin3;d_37_11bin4;d_37_9bin1_sum;d_37_9bin2_sum;d_37_9bin3_sum;d_37_10bin1_sum;d_37_10bin2_sum;d_37_10bin3_sum;d_37_10bin4_sum;d_37_10bin5_sum;d_37_11bin1_sum;d_37_11bin2_sum;d_37_11bin3_sum;d_37_11bin4_sum;nu_trabalhador
41;2;257;273;138;218;20;01/06/2015; ; ; ;41;4;0;31.08.2019;8/31/2019;11/16/1981;37;3;2; ; ;1;2; ;1; ; ; ;1;1; ; ; ;12;57;218;14;53; ;18;24;123;13;112;39;287
41;1;257;237;292;218;20; ; ; ; ;41;4;0;31.08.2019;8/31/2019;3/1/1984;35;3;2; ; ;1;8; ; ; ; ; ;3; ; ;1; ;12;57;218;14;53; ;18;24;123;13;112;39;287
41;2;257;273;292;218;20;17/09/2018; ; ; ;41;4;0;31.08.2019;8/31/2019;8/5/1984;35;3;2; ; ;1;2; ;1; ; ; ;3; ; ;1; ;12;57;218;14;53; ;18;24;123;13;112;39;287
41;2;258;273;138;218;20;22/08/2016; ; ; ;41;4;0;31.08.2019;8/31/2019;1/15/1983;36;3;2; ; ;1;2; ;1; ; ; ;1;1; ; ; ;12;57;218;14;53; ;18;24;123;13;112;39;287
41;2;257;237;138;222;20;23/01/2006; ; ; ;41;4;0;31.08.2019;8/31/2019;12/29/1984;34;3;2; ; ;1;8; ; ; ; ; ;1;1; ; ; ;12;57;218;14;53; ;18;24;123;13;112;39;287
41;1;256;238;138;216;20;15/02/2017; ; ; ;41;4;0;31.08.2019;8/31/2019;10/18/1984;34;3;1; ;1; ;6; ; ; ; ; ;1;1; ; ; ;12;57;218;14;53; ;18;24;123;13;112;39;287
41;2;256;273;142;221;18;01/08/2018; ; ; ;41;4;0;31.08.2019;8/31/2019;4/7/1994;25;2;1; ;1; ;2; ;1; ; ; ;4; ; ; ;1;12;57;218;14;53; ;18;24;123;13;112;39;287
41;1;258;274;138;218;20;03/08/2015; ; ; ;41;4;0;31.08.2019;8/31/2019;12/6/1983;35;3;2; ; ;1;5; ; ; ; ;1;1;1; ; ; ;12;57;218;14;53; ;18;24;123;13;112;39;287
41;2;258;273;138;218;20;18/07/2014; ; ; ;41;4;0;31.08.2019;8/31/2019;2/29/1984;35;3;2; ; ;1;2; ;1; ; ; ;1;1; ; ; ;12;57;218;14;53; ;18;24;123;13;112;39;287
41;1;257;240;292;218;20;09/12/2017; ; ; ;41;4;0;31.08.2019;8/31/2019;8/21/1984;35;3;2; ; ;1;8; ; ; ; ; ;3; ; ;1; ;12;57;218;14;53; ;18;24;123;13;112;39;287
41;2;257;273;138;218;20; ; ; ; ;41;4;0;31.08.2019;8/31/2019;3/30/1980;39;3;2; ; ;1;2; ;1; ; ; ;1;1; ; ; ;12;57;218;14;53; ;18;24;123;13;112;39;287
41;2;258;237;292;222;20;01/12/2006; ; ; ;41;4;0;31.08.2019;8/31/2019;7/1/1985;34;3;2; ; ;1;8; ; ; ; ; ;3; ; ;1; ;12;57;218;14;53; ;18;24;123;13;112;39;287
41;2;257;279;292;218;20;16/11/2015; ; ; ;41;4;0;31.08.2019;8/31/2019;7/29/1984;35;3;2; ; ;1;8; ; ; ; ; ;3; ; ;1; ;12;57;218;14;53; ;18;24;123;13;112;39;287
41;2;257;237;292;216;20;01/02/2019; ; ; ;41;4;0;31.08.2019;8/31/2019;4/19/1985;34;3;2; ; ;1;8; ; ; ; ; ;3; ; ;1; ;12;57;218;14;53; ;18;24;123;13;112;39;287
41;2;257;273;138;218;20;15/01/2015; ; ; ;41;4;0;31.08.2019;8/31/2019;1/25/1985;34;3;2; ; ;1;2; ;1; ; ; ;1;1; ; ; ;12;57;218;14;53; ;18;24;123;13;112;39;287
41;2;255;372;266;222;263;22/11/2019; ; ; ;41;4;0;31.08.2019;8/31/2019;7/15/1981;38;3;1; ;1; ;8; ; ; ; ; ;4; ; ; ;1;12;57;218;14;53; ;18;24;123;13;112;39;287
41;2;257;274;292;218;20; ; ; ; ;41;4;0;31.08.2019;8/31/2019;1/16/1994;25;2;2; ; ;1;5; ; ; ; ;1;3; ; ;1; ;12;57;218;14;53; ;18;24;123;13;112;39;287
41;2;255;239;142;221;18;12/08/2019; ; ; ;41;4;0;31.08.2019;8/31/2019;9/15/1999;19;2;1; ;1; ;8; ; ; ; ; ;4; ; ; ;1;12;57;218;14;53; ;18;24;123;13;112;39;287
41;2;260;237;292;222;20;21/08/2019; ; ; ;41;4;0;31.08.2019;8/31/2019;4/8/1984;35;3;2; ; ;1;8; ; ; ; ; ;3; ; ;1; ;12;57;218;14;53; ;18;24;123;13;112;39;287
41;1;257;237;138;216;20;06/01/2014; ; ; ;41;4;0;31.08.2019;8/31/2019;10/14/1984;34;3;2; ; ;1;8; ; ; ; ; ;1;1; ; ; ;12;57;218;14;53; ;18;24;123;13;112;39;287
41;2;258;273;138;218;20;01/04/2014; ; ; ;41;4;0;31.08.2019;8/31/2019;9/6/1984;34;3;2; ; ;1;2; ;1; ; ; ;1;1; ; ; ;12;57;218;14;53; ;18;24;123;13;112;39;287
41;2;257;273;292;222;263;21/03/2019; ; ; ;41;4;0;31.08.2019;8/31/2019;12/31/1983;35;3;2; ; ;1;2; ;1; ; ; ;3; ; ;1; ;12;57;218;14;53; ;18;24;123;13;112;39;287
41;1;255;239;142;221;18;18/09/2019; ; ; ;41;4;0;31.08.2019;8/31/2019;11/12/1990;28;2;1; ;1; ;8; ; ; ; ; ;4; ; ; ;1;12;57;218;14;53; ;18;24;123;13;112;39;287
41;2;258;273;138;222;20;13/02/2017; ; ; ;41;4;0;31.08.2019;8/31/2019;4/9/1984;35;3;2; ; ;1;2; ;1; ; ; ;1;1; ; ; ;12;57;218;14;53; ;18;24;123;13;112;39;287
41;1;255;239;139;222;20;06/01/2014; ; ; ;41;4;0;31.08.2019;8/31/2019;2/18/1983;36;3;1; ;1; ;8; ; ; ; ; ;2; ;1; ; ;12;57;218;14;53; ;18;24;123;13;112;39;287
41;2;258;235;138;218;20;01/04/2019; ; ; ;41;4;0;31.08.2019;8/31/2019;7/6/1985;34;3;2; ; ;1;8; ; ; ; ; ;1;1; ; ; ;12;57;218;14;53; ;18;24;123;13;112;39;287
41;2;257;235;292;222;20;29/05/2019; ; ; ;41;4;0;31.08.2019;8/31/2019;12/6/1977;41;4;2; ; ;1;8; ; ; ; ; ;3; ; ;1; ;12;57;218;14;53; ;18;24;123;13;112;39;287
41;2;257;235;292;222;20;15/08/2017; ; ; ;41;4;0;31.08.2019;8/31/2019;7/25/1984;35;3;2; ; ;1;8; ; ; ; ; ;3; ; ;1; ;12;57;218;14;53; ;18;24;123;13;112;39;287
41;1;260;237;292;222;20;04/05/2015; ; ; ;41;4;0;31.08.2019;8/31/2019;12/2/1981;37;3;2; ; ;1;8; ; ; ; ; ;3; ; ;1; ;12;57;218;14;53; ;18;24;123;13;112;39;287
41;2;257;275;138;216;20; ; ; ; ;41;4;0;31.08.2019;8/31/2019;12/10/1981;37;3;2; ; ;1;1;1; ; ; ; ;1;1; ; ; ;12;57;218;14;53; ;18;24;123;13;112;39;287
41;1;257;237;292;222;20;05/09/2006; ; ; ;41;4;0;31.08.2019;8/31/2019;10/7/1987;31;3;2; ; ;1;8; ; ; ; ; ;3; ; ;1; ;12;57;218;14;53; ;18;24;123;13;112;39;287
41;2;257;235;292;219;20;16/01/2019; ; ; ;41;4;0;31.08.2019;8/31/2019;9/4/1987;31;3;2; ; ;1;8; ; ; ; ; ;3; ; ;1; ;12;57;218;14;53; ;18;24;123;13;112;39;287
41;1;258;235;292;216;20;02/05/2019; ; ; ;41;4;0;31.08.2019;8/31/2019;7/18/1986;33;3;2; ; ;1;8; ; ; ; ; ;3; ; ;1; ;12;57;218;14;53; ;18;24;123;13;112;39;287
41;2;257;273;138;218;20;01/04/2014; ; ; ;41;4;0;31.08.2019;8/31/2019;5/19/1985;34;3;2; ; ;1;2; ;1; ; ; ;1;1; ; ; ;12;57;218;14;53; ;18;24;123;13;112;39;287
41;1;257;237;292;216;20;01/05/2019; ; ; ;41;4;0;31.08.2019;8/31/2019;1/8/1986;33;3;2; ; ;1;8; ; ; ; ; ;3; ; ;1; ;12;57;218;14;53; ;18;24;123;13;112;39;287
41;2;258;237;292;218;20;05/08/2005; ; ; ;41;4;0;31.08.2019;8/31/2019;4/24/1986;33;3;2; ; ;1;8; ; ; ; ; ;3; ; ;1; ;12;57;218;14;53; ;18;24;123;13;112;39;287
41;2;258;273;292;222;20;13/09/2019; ; ; ;41;4;0;31.08.2019;8/31/2019;4/28/1986;33;3;2; ; ;1;2; ;1; ; ; ;3; ; ;1; ;12;57;218;14;53; ;18;24;123;13;112;39;287
41;2;258;273;292;222;20;14/03/2019; ; ; ;41;4;0;31.08.2019;8/31/2019;11/7/1986;32;3;2; ; ;1;2; ;1; ; ; ;3; ; ;1; ;12;57;218;14;53; ;18;24;123;13;112;39;287
41;1;255;239;291;221;272;30/04/2019; ; ; ;41;4;0;31.08.2019;8/31/2019;1/21/1998;21;2;1; ;1; ;8; ; ; ; ; ;4; ; ; ;1;12;57;218;14;53; ;18;24;123;13;112;39;287
41;2;257;273;138;218;20;21/08/2017; ; ; ;41;4;0;31.08.2019;8/31/2019;2/17/1987;32;3;2; ; ;1;2; ;1; ; ; ;1;1; ; ; ;12;57;218;14;53; ;18;24;123;13;112;39;287
41;2;255;238;292;219;263;15/09/2019; ; ; ;41;4;0;31.08.2019;8/31/2019;8/5/1985;34;3;1; ;1; ;6; ; ; ; ; ;3; ; ;1; ;12;57;218;14;53; ;18;24;123;13;112;39;287
41;1;256;238;292;219;20;01/01/2015; ; ; ;41;4;0;31.08.2019;8/31/2019;3/22/1993;26;2;1; ;1; ;6; ; ; ; ; ;3; ; ;1; ;12;57;218;14;53; ;18;24;123;13;112;39;287
41;2;257;235;138;222;20;03/07/2019; ; ; ;41;4;0;31.08.2019;8/31/2019;5/22/1986;33;3;2; ; ;1;8; ; ; ; ; ;1;1; ; ; ;12;57;218;14;53; ;18;24;123;13;112;39;287
41;2;257;274;138;218;20;19/05/2014; ; ; ;41;4;0;31.08.2019;8/31/2019;4/13/1987;32;3;2; ; ;1;5; ; ; ; ;1;1;1; ; ; ;12;57;218;14;53; ;18;24;123;13;112;39;287
41;1;258;235;292;218;20;05/11/2018; ; ; ;41;4;0;31.08.2019;8/31/2019;1/21/1990;29;2;2; ; ;1;8; ; ; ; ; ;3; ; ;1; ;12;57;218;14;53; ;18;24;123;13;112;39;287
41;2;260;237;292;222;20;02/04/2019; ; ; ;41;4;0;31.08.2019;8/31/2019;1/24/1994;25;2;2; ; ;1;8; ; ; ; ; ;3; ; ;1; ;12;57;218;14;53; ;18;24;123;13;112;39;287
41;2;256;273;142;221;18;28/11/2019; ; ; ;41;4;0;31.08.2019;8/31/2019;1/30/1999;20;2;1; ;1; ;2; ;1; ; ; ;4; ; ; ;1;12;57;218;14;53; ;18;24;123;13;112;39;287
41;2;257;237;292;218;20; ; ; ; ;41;4;0;31.08.2019;8/31/2019;9/6/1987;31;3;2; ; ;1;8; ; ; ; ; ;3; ; ;1; ;12;57;218;14;53; ;18;24;123;13;112;39;287
41;2;257;273;292;218;20;13/01/2017; ; ; ;41;4;0;31.08.2019;8/31/2019;10/2/1987;31;3;2; ; ;1;2; ;1; ; ; ;3; ; ;1; ;12;57;218;14;53; ;18;24;123;13;112;39;287
41;2;258;274;138;218;20;24/10/2014; ; ; ;41;4;0;31.08.2019;8/31/2019;5/18/1988;31;3;2; ; ;1;5; ; ; ; ;1;1;1; ; ; ;12;57;218;14;53; ;18;24;123;13;112;39;287
41;1;257;235;292;219;20;01/01/2015; ; ; ;41;4;0;31.08.2019;8/31/2019;12/6/1988;30;3;2; ; ;1;8; ; ; ; ; ;3; ; ;1; ;12;57;218;14;53; ;18;24;123;13;112;39;287
41;2;258;232;292;218;20;08/01/2016; ; ; ;41;4;0;31.08.2019;8/31/2019;3/7/1987;32;3;2; ; ;1;4; ; ; ;1; ;3; ; ;1; ;12;57;218;14;53; ;18;24;123;13;112;39;287
41;2;258;232;292;218;20;01/02/2017; ; ; ;41;4;0;31.08.2019;8/31/2019;3/14/1989;30;3;2; ; ;1;4; ; ; ;1; ;3; ; ;1; ;12;57;218;14;53; ;18;24;123;13;112;39;287
41;1;256;240;292;219;20;02/04/2019; ; ; ;41;4;0;31.08.2019;8/31/2019;11/29/1989;29;2;1; ;1; ;8; ; ; ; ; ;3; ; ;1; ;12;57;218;14;53; ;18;24;123;13;112;39;287
41;2;258;232;292;216;20;16/01/2017; ; ; ;41;4;0;31.08.2019;8/31/2019;8/5/1990;29;2;2; ; ;1;4; ; ; ;1; ;3; ; ;1; ;12;57;218;14;53; ;18;24;123;13;112;39;287
41;2;255;238;292;219;20;03/01/2019; ; ; ;41;4;0;31.08.2019;8/31/2019;7/1/1965;54;5;1; ;1; ;6; ; ; ; ; ;3; ; ;1; ;12;57;218;14;53; ;18;24;123;13;112;39;287
41;2;256;239;291;221;272;29/01/2018; ; ; ;41;4;0;31.08.2019;8/31/2019;4/20/1992;27;2;1; ;1; ;8; ; ; ; ; ;4; ; ; ;1;12;57;218;14;53; ;18;24;123;13;112;39;287
41;2;258;232;292;222;20;16/07/2019; ; ; ;41;4;0;31.08.2019;8/31/2019;11/9/1994;24;2;2; ; ;1;4; ; ; ;1; ;3; ; ;1; ;12;57;218;14;53; ;18;24;123;13;112;39;287
41;2;255;238;291;221;18;05/08/2019; ; ; ;41;4;0;31.08.2019;8/31/2019;5/30/1991;28;2;1; ;1; ;6; ; ; ; ; ;4; ; ; ;1;12;57;218;14;53; ;18;24;123;13;112;39;287
41;2;256;239;292;222;20;17/04/2019; ; ; ;41;4;0;31.08.2019;8/31/2019;12/12/1992;26;2;1; ;1; ;8; ; ; ; ; ;3; ; ;1; ;12;57;218;14;53; ;18;24;123;13;112;39;287
41;1;254;239;142;221;272;05/03/2018; ; ; ;41;4;0;31.08.2019;8/31/2019;10/28/2001;17;1;0;1; ; ;8; ; ; ; ; ;4; ; ; ;1;12;57;218;14;53; ;18;24;123;13;112;39;287
41;2;257;232;292;218;20; ; ; ; ;41;4;0;31.08.2019;8/31/2019;6/24/1990;29;2;2; ; ;1;4; ; ; ;1; ;3; ; ;1; ;12;57;218;14;53; ;18;24;123;13;112;39;287
41;2;258;273;292;222;20;19/04/2017; ; ; ;41;4;0;31.08.2019;8/31/2019;11/2/1994;24;2;2; ; ;1;2; ;1; ; ; ;3; ; ;1; ;12;57;218;14;53; ;18;24;123;13;112;39;287
41;2;258;274;138;218;20;16/07/2019; ; ; ;41;4;0;31.08.2019;8/31/2019;7/10/1990;29;2;2; ; ;1;5; ; ; ; ;1;1;1; ; ; ;12;57;218;14;53; ;18;24;123;13;112;39;287
41;2;258;237;292;222;20;01/06/2017; ; ; ;41;4;0;31.08.2019;8/31/2019;10/27/1991;27;2;2; ; ;1;8; ; ; ; ; ;3; ; ;1; ;12;57;218;14;53; ;18;24;123;13;112;39;287
41;2;258;274;292;218;20;30/01/2019; ; ; ;41;4;0;31.08.2019;8/31/2019;8/31/1993;26;2;2; ; ;1;5; ; ; ; ;1;3; ; ;1; ;12;57;218;14;53; ;18;24;123;13;112;39;287
41;1;255;239;292;222;20;01/07/2011; ; ; ;41;4;0;31.08.2019;8/31/2019;5/7/1992;27;2;1; ;1; ;8; ; ; ; ; ;3; ; ;1; ;12;57;218;14;53; ;18;24;123;13;112;39;287
41;2;257;273;292;21;20;02/09/2016; ; ; ;41;4;0;31.08.2019;8/31/2019;12/20/1977;41;4;2; ; ;1;2; ;1; ; ; ;3; ; ;1; ;12;57;218;14;53; ;18;24;123;13;112;39;287
41;1;256;237;292;219;20;10/11/2015; ; ; ;41;4;0;31.08.2019;8/31/2019;1/17/1991;28;2;1; ;1; ;8; ; ; ; ; ;3; ; ;1; ;12;57;218;14;53; ;18;24;123;13;112;39;287
41;1;254;239;142;221;272;26/11/2019; ; ; ;41;4;0;31.08.2019;8/31/2019;10/2/2003;15; ;0;1; ; ;8; ; ; ; ; ;4; ; ; ;1;12;57;218;14;53; ;18;24;123;13;112;39;287
41;1;255;238;292;216;20;07/10/2016; ; ; ;41;4;0;31.08.2019;8/31/2019;3/19/1991;28;2;1; ;1; ;6; ; ; ; ; ;3; ; ;1; ;12;57;218;14;53; ;18;24;123;13;112;39;287
41;2;256;238;292;219;20;16/11/2015; ; ; ;41;4;0;31.08.2019;8/31/2019;5/19/1993;26;2;1; ;1; ;6; ; ; ; ; ;3; ; ;1; ;12;57;218;14;53; ;18;24;123;13;112;39;287
41;2;257;237;292;222;20;04/02/2019; ; ; ;41;4;0;31.08.2019;8/31/2019;3/24/1993;26;2;2; ; ;1;8; ; ; ; ; ;3; ; ;1; ;12;57;218;14;53; ;18;24;123;13;112;39;287
41;1;256;239;292;222;20;10/04/2019; ; ; ;41;4;0;31.08.2019;8/31/2019;6/30/1992;27;2;1; ;1; ;8; ; ; ; ; ;3; ; ;1; ;12;57;218;14;53; ;18;24;123;13;112;39;287
41;1;256;238;142;221;18;07/08/2019; ; ; ;41;4;0;31.08.2019;8/31/2019;5/30/2001;18;2;1; ;1; ;6; ; ; ; ; ;4; ; ; ;1;12;57;218;14;53; ;18;24;123;13;112;39;287
41;1;257;237;292;218;20;15/01/2019; ; ; ;41;4;0;31.08.2019;8/31/2019;12/6/1993;25;2;2; ; ;1;8; ; ; ; ; ;3; ; ;1; ;12;57;218;14;53; ;18;24;123;13;112;39;287
41;1;253;239;138;222;20;06/11/2017; ; ; ;41;4;0;31.08.2019;8/31/2019;7/18/1966;53;5;0;1; ; ;8; ; ; ; ; ;1;1; ; ; ;12;57;218;14;53; ;18;24;123;13;112;39;287
41;2;256;273;291;221;18;08/07/2019; ; ; ;41;4;0;31.08.2019;8/31/2019;7/19/2001;18;2;1; ;1; ;2; ;1; ; ; ;4; ; ; ;1;12;57;218;14;53; ;18;24;123;13;112;39;287
41;2;255;372;266;222;263;22/11/2019; ; ; ;41;4;0;31.08.2019;8/31/2019;3/13/1989;30;3;1; ;1; ;8; ; ; ; ; ;4; ; ; ;1;12;57;218;14;53; ;18;24;123;13;112;39;287
41;1;254;239;142;221;272;03/07/2019; ; ; ;41;4;0;31.08.2019;8/31/2019;1/7/2002;17;1;0;1; ; ;8; ; ; ; ; ;4; ; ; ;1;12;57;218;14;53; ;18;24;123;13;112;39;287
41;2;257;237;142;221;18;11/04/2019; ; ; ;41;4;0;31.08.2019;8/31/2019;12/26/1996;22;2;2; ; ;1;8; ; ; ; ; ;4; ; ; ;1;12;57;218;14;53; ;18;24;123;13;112;39;287
41;1;255;239;291;221;18;24/06/2019; ; ; ;41;4;0;31.08.2019;8/31/2019;2/2/1998;21;2;1; ;1; ;8; ; ; ; ; ;4; ; ; ;1;12;57;218;14;53; ;18;24;123;13;112;39;287
41;1;255;239;142;221;272;20/05/2019; ; ; ;41;4;0;31.08.2019;8/31/2019;9/26/1995;23;2;1; ;1; ;8; ; ; ; ; ;4; ; ; ;1;12;57;218;14;53; ;18;24;123;13;112;39;287
41;2;255;239;142;221;18;13/08/2019; ; ; ;41;4;0;31.08.2019;8/31/2019;8/10/1997;22;2;1; ;1; ;8; ; ; ; ; ;4; ; ; ;1;12;57;218;14;53; ;18;24;123;13;112;39;287
41;2;254;372;266;222;263;22/11/2019; ; ; ;41;4;0;31.08.2019;8/31/2019;7/3/1995;24;2;0;1; ; ;8; ; ; ; ; ;4; ; ; ;1;12;57;218;14;53; ;18;24;123;13;112;39;287
41;2;255;238;138;219;20; ; ; ; ;41;4;0;31.08.2019;8/31/2019;5/18/1972;47;4;1; ;1; ;6; ; ; ; ; ;1;1; ; ; ;12;57;218;14;53; ;18;24;123;13;112;39;287
41;2;254;239;292;218;20;04/05/2015; ; ; ;41;4;0;31.08.2019;8/31/2019;6/5/1996;23;2;0;1; ; ;8; ; ; ; ; ;3; ; ;1; ;12;57;218;14;53; ;18;24;123;13;112;39;287
41;2;255;239;291;221;272;01/10/2019; ; ; ;41;4;0;31.08.2019;8/31/2019;7/12/1995;24;2;1; ;1; ;8; ; ; ; ; ;4; ; ; ;1;12;57;218;14;53; ;18;24;123;13;112;39;287
41;2;256;240;266;221;18;18/06/2018; ; ; ;41;4;0;31.08.2019;8/31/2019;12/8/1997;21;2;1; ;1; ;8; ; ; ; ; ;4; ; ; ;1;12;57;218;14;53; ;18;24;123;13;112;39;287
41;2;256;239;292;216;20;18/09/2017; ; ; ;41;4;0;31.08.2019;8/31/2019;11/8/1995;23;2;1; ;1; ;8; ; ; ; ; ;3; ; ;1; ;12;57;218;14;53; ;18;24;123;13;112;39;287
41;1;256;240;266;221;18;04/11/2018; ; ; ;41;4;0;31.08.2019;8/31/2019;1/24/1998;21;2;1; ;1; ;8; ; ; ; ; ;4; ; ; ;1;12;57;218;14;53; ;18;24;123;13;112;39;287
41;1;256;274;142;221;18;01/07/2019; ; ; ;41;4;0;31.08.2019;8/31/2019;3/17/2000;19;2;1; ;1; ;5; ; ; ; ;1;4; ; ; ;1;12;57;218;14;53; ;18;24;123;13;112;39;287
41;1;255;237;291;221;18;04/08/2019; ; ; ;41;4;0;31.08.2019;8/31/2019;4/17/1996;23;2;1; ;1; ;8; ; ; ; ; ;4; ; ; ;1;12;57;218;14;53; ;18;24;123;13;112;39;287
41;2;254;239;291;221;272;02/07/2019; ; ; ;41;4;0;31.08.2019;8/31/2019;4/10/2002;17;1;0;1; ; ;8; ; ; ; ; ;4; ; ; ;1;12;57;218;14;53; ;18;24;123;13;112;39;287
41;2;254;239;142;221;272;09/09/0019; ; ; ;41;4;0;31.08.2019;8/31/2019;6/14/2002;17;1;0;1; ; ;8; ; ; ; ; ;4; ; ; ;1;12;57;218;14;53; ;18;24;123;13;112;39;287
41;2;256;273;142;221;18;19/11/2019; ; ; ;41;4;0;31.08.2019;8/31/2019;2/25/1999;20;2;1; ;1; ;2; ;1; ; ; ;4; ; ; ;1;12;57;218;14;53; ;18;24;123;13;112;39;287
41;1;254;238;142;221;18;16/07/2019; ; ; ;41;4;0;31.08.2019;8/31/2019;3/31/2003;16;1;0;1; ; ;6; ; ; ; ; ;4; ; ; ;1;12;57;218;14;53; ;18;24;123;13;112;39;287
41;2;258;274;138;218;20;07/08/2006; ; ; ;41;4;0;31.08.2019;8/31/2019;4/25/1973;46;4;2; ; ;1;5; ; ; ; ;1;1;1; ; ; ;12;57;218;14;53; ;18;24;123;13;112;39;287
41;2;254;238;291;221;272;11/04/2019; ; ; ;41;4;0;31.08.2019;8/31/2019;1/27/2002;17;1;0;1; ; ;6; ; ; ; ; ;4; ; ; ;1;12;57;218;14;53; ;18;24;123;13;112;39;287
41;1;257;232;292;222;20;15/03/2019; ; ; ;41;4;0;31.08.2019;8/31/2019;11/7/1952;66;6;2; ; ;1;4; ; ; ;1; ;3; ; ;1; ;12;57;218;14;53; ;18;24;123;13;112;39;287
41;2;258;279;292;222;20;10/08/2019; ; ; ;41;4;0;31.08.2019;8/31/2019;1/15/1972;47;4;2; ; ;1;8; ; ; ; ; ;3; ; ;1; ;12;57;218;14;53; ;18;24;123;13;112;39;287
41;2;258;274;138;218;20;07/08/2006; ; ; ;41;4;0;31.08.2019;8/31/2019;10/23/1980;38;3;2; ; ;1;5; ; ; ; ;1;1;1; ; ; ;12;57;218;14;53; ;18;24;123;13;112;39;287
41;2;257;274;139;218;20;15/08/1978; ; ; ;41;4;0;31.08.2019;8/31/2019;5/7/1952;67;6;2; ; ;1;5; ; ; ; ;1;2; ;1; ; ;12;57;218;14;53; ;18;24;123;13;112;39;287
41;1;258;236;292;218;20;01/02/2017; ; ; ;41;4;0;31.08.2019;8/31/2019;12/26/1953;65;6;2; ; ;1;8; ; ; ; ; ;3; ; ;1; ;12;57;218;14;53; ;18;24;123;13;112;39;287
41;1;257;235;138;218;20;01/01/2015; ; ; ;41;4;0;31.08.2019;8/31/2019;11/1/1955;63;6;2; ; ;1;8; ; ; ; ; ;1;1; ; ; ;12;57;218;14;53; ;18;24;123;13;112;39;287
41;2;257;238;138;216;20;27/04/1982; ; ; ;41;4;0;31.08.2019;8/31/2019;4/20/1951;68;6;2; ; ;1;6; ; ; ; ; ;1;1; ; ; ;12;57;218;14;53; ;18;24;123;13;112;39;287
41;1;257;232;292;218;263;01/04/2019; ; ; ;41;4;0;31.08.2019;8/31/2019;9/11/1949;69;6;2; ; ;1;4; ; ; ;1; ;3; ; ;1; ;12;57;218;14;53; ;18;24;123;13;112;39;287
41;1;261;236;292;222;20;01/01/2019; ; ; ;41;4;0;31.08.2019;8/31/2019;9/15/1958;60;5;2; ; ;1;8; ; ; ; ; ;3; ; ;1; ;12;57;218;14;53; ;18;24;123;13;112;39;287
41;1;255;237;138;216;20;01/09/2013; ; ; ;41;4;0;31.08.2019;8/31/2019;9/19/1976;42;4;1; ;1; ;8; ; ; ; ; ;1;1; ; ; ;12;57;218;14;53; ;18;24;123;13;112;39;287
41;1;257;237;292;222;20;01/02/2019; ; ; ;41;4;0;31.08.2019;8/31/2019;7/14/1957;62;6;2; ; ;1;8; ; ; ; ; ;3; ; ;1; ;12;57;218;14;53; ;18;24;123;13;112;39;287
41;2;258;274;138;218;20;17/12/0007; ; ; ;41;4;0;31.08.2019;8/31/2019;10/26/1981;37;3;2; ; ;1;5; ; ; ; ;1;1;1; ; ; ;12;57;218;14;53; ;18;24;123;13;112;39;287
41;1;255;238;139;219;20;02/03/1984; ; ; ;41;4;0;31.08.2019;8/31/2019;8/30/1948;71;6;1; ;1; ;6; ; ; ; ; ;2; ;1; ; ;12;57;218;14;53; ;18;24;123;13;112;39;287
41;2;258;273;138;218;20;07/08/2006; ; ; ;41;4;0;31.08.2019;8/31/2019;10/17/1982;36;3;2; ; ;1;2; ;1; ; ; ;1;1; ; ; ;12;57;218;14;53; ;18;24;123;13;112;39;287
41;1;258;237;292;21;263;02/01/2019; ; ; ;41;4;0;31.08.2019;8/31/2019;4/20/1959;60;5;2; ; ;1;8; ; ; ; ; ;3; ; ;1; ;12;57;218;14;53; ;18;24;123;13;112;39;287
41;2;257;235;292;218;20;29/06/2019; ; ; ;41;4;0;31.08.2019;8/31/2019;8/27/1953;66;6;2; ; ;1;8; ; ; ; ; ;3; ; ;1; ;12;57;218;14;53; ;18;24;123;13;112;39;287
41;1;257;237;292;218;20;02/03/1984; ; ; ;41;4;0;31.08.2019;8/31/2019;3/8/1958;61;6;2; ; ;1;8; ; ; ; ; ;3; ; ;1; ;12;57;218;14;53; ;18;24;123;13;112;39;287
41;2;257;273;139;218;20;08/07/1981; ; ; ;41;4;0;31.08.2019;8/31/2019;6/2/1955;64;6;2; ; ;1;2; ;1; ; ; ;2; ;1; ; ;12;57;218;14;53; ;18;24;123;13;112;39;287
41;1;257;237;138;218;20;12/07/1985; ; ; ;41;4;0;31.08.2019;8/31/2019;4/4/1956;63;6;2; ; ;1;8; ; ; ; ; ;1;1; ; ; ;12;57;218;14;53; ;18;24;123;13;112;39;287
41;1;255;238;138;216;20;14/04/1988; ; ; ;41;4;0;31.08.2019;8/31/2019;6/11/1956;63;6;1; ;1; ;6; ; ; ; ; ;1;1; ; ; ;12;57;218;14;53; ;18;24;123;13;112;39;287
