IBGE;NU_IDENTIFICADOR;q40_3;q40_9;q40_10;q40_11;q40_12;q40_13;q40_14;IBGE7;UF;Regiao;Município;Pop_total_2010;Pop_Urbana2010;Pop_Rural2010;Porte_pop2010;areaKm2;Q_incompleto;Estadual;DataCenso;DataCenso_2021;d40_2_Faixas_etarias;d40_9;d40_11;d40_9bin1;d40_9bin2;d40_9bin3;d40_10bin1;d40_10bin2;d40_10bin3;d40_10bin4;d40_10bin5;d40_11bin1;d40_11bin2;d40_11bin3;d40_11bin4;d40_9bin1_sum;d40_9bin2_sum;d40_9bin3_sum;d40_10bin1_sum;d40_10bin2_sum;d40_10bin3_sum;d40_10bin4_sum;d40_10bin5_sum;d40_11bin1_sum;d40_11bin2_sum;d40_11bin3_sum;d40_11bin4_sum;nu_trabalhadores
330025;3300253306637;0;254;239;292;216;20;07/05/2021;3300258;33;3;Arraial do Cabo;27715;27715;0;Pequeno II;156,639; ;2;31.08.2021;8/31/2021;2;0;3;1; ; ; ; ; ; ; ; ; ;1; ;1; ;4; ;1; ;1;1; ; ;3;2;5
330025;3300253306637;0;257;232;292;218;20;04/01/2021;3300258;33;3;Arraial do Cabo;27715;27715;0;Pequeno II;156,639; ;2;31.08.2021;8/31/2021;1;2;3; ; ;1; ; ; ;1; ; ; ;1; ;1; ;4; ;1; ;1;1; ; ;3;2;5
330030;3300303307919;0;257;237;138;216;20;22/11/2018;3300308;33;3;Barra do Piraí;94778;91957;2821;Médio;584,61; ;2;31.08.2021;8/31/2021;2;2;1; ; ;1; ; ; ; ; ;1; ; ; ; ;1;4; ;1; ; ;2;4; ;1; ;5
330030;3300303307919;0;257;274;292;21;20;09/11/2020;3300308;33;3;Barra do Piraí;94778;91957;2821;Médio;584,61; ;2;31.08.2021;8/31/2021;3;2;3; ; ;1; ; ; ; ;1; ; ;1; ; ;1;4; ;1; ; ;2;4; ;1; ;5
330030;3300303307919;0;257;273;138;218;18;02/01/2019;3300308;33;3;Barra do Piraí;94778;91957;2821;Médio;584,61; ;2;31.08.2021;8/31/2021;3;2;1; ; ;1; ;1; ; ; ;1; ; ; ; ;1;4; ;1; ; ;2;4; ;1; ;5
330030;3300303307919;0;255;239;138;220;20;02/03/2021;3300308;33;3;Barra do Piraí;94778;91957;2821;Médio;584,61; ;2;31.08.2021;8/31/2021;1;1;1; ;1; ; ; ; ; ; ;1; ; ; ; ;1;4; ;1; ; ;2;4; ;1; ;5
330030;3300303307919;0;257;274;138;218;18;28/01/2020;3300308;33;3;Barra do Piraí;94778;91957;2821;Médio;584,61; ;2;31.08.2021;8/31/2021;1;2;1; ; ;1; ; ; ; ;1;1; ; ; ; ;1;4; ;1; ; ;2;4; ;1; ;5
330045;3300453309664;0;255;238;292;216;20;01/02/2021;3300456;33;3;Belford Roxo;469332;469332;0;Grande;78,985; ;2;31.08.2021;8/31/2021;3;1;3; ;1; ; ; ; ; ; ; ; ;1; ; ;1;4; ;3; ; ;1;1; ;4; ;5
330045;3300453309664;0;257;273;292;218;20;01/02/2021;3300456;33;3;Belford Roxo;469332;469332;0;Grande;78,985; ;2;31.08.2021;8/31/2021;2;2;3; ; ;1; ;1; ; ; ; ; ;1; ; ;1;4; ;3; ; ;1;1; ;4; ;5
330045;3300453309664;0;257;274;292;218;20;01/02/2021;3300456;33;3;Belford Roxo;469332;469332;0;Grande;78,985; ;2;31.08.2021;8/31/2021;1;2;3; ; ;1; ; ; ; ;1; ; ;1; ; ;1;4; ;3; ; ;1;1; ;4; ;5
330045;3300453309664;0;258;273;138;21;20;01/02/2021;3300456;33;3;Belford Roxo;469332;469332;0;Grande;78,985; ;2;31.08.2021;8/31/2021;5;2;1; ; ;1; ;1; ; ; ;1; ; ; ; ;1;4; ;3; ; ;1;1; ;4; ;5
330045;3300453309664;0;257;273;292;218;20;24/05/2019;3300456;33;3;Belford Roxo;469332;469332;0;Grande;78,985; ;2;31.08.2021;8/31/2021;4;2;3; ; ;1; ;1; ; ; ; ; ;1; ; ;1;4; ;3; ; ;1;1; ;4; ;5
330070;3300703307905;0;256;239;266;217;20;08/10/2021;3300704;33;3;Cabo Frio;186227;140486;45741;Grande;413,645; ;2;31.08.2021;8/31/2021;2;1;4; ;1; ; ; ; ; ; ; ; ; ;1; ;2;3; ;1; ; ;2;1; ; ;4;5
330070;3300703307905;0;257;274;138;218;272;18/03/2021;3300704;33;3;Cabo Frio;186227;140486;45741;Grande;413,645; ;2;31.08.2021;8/31/2021;2;2;1; ; ;1; ; ; ; ;1;1; ; ; ; ;2;3; ;1; ; ;2;1; ; ;4;5
330070;3300703307905;0;260;273;266;218;272;14/01/2020;3300704;33;3;Cabo Frio;186227;140486;45741;Grande;413,645; ;2;31.08.2021;8/31/2021;2;2;4; ; ;1; ;1; ; ; ; ; ; ;1; ;2;3; ;1; ; ;2;1; ; ;4;5
330070;3300703307905;0;255;238;266;216;20;02/01/2021;3300704;33;3;Cabo Frio;186227;140486;45741;Grande;413,645; ;2;31.08.2021;8/31/2021;1;1;4; ;1; ; ; ; ; ; ; ; ; ;1; ;2;3; ;1; ; ;2;1; ; ;4;5
330070;3300703307905;0;257;274;266;218;272;02/01/2020;3300704;33;3;Cabo Frio;186227;140486;45741;Grande;413,645; ;2;31.08.2021;8/31/2021;5;2;4; ; ;1; ; ; ; ;1; ; ; ;1; ;2;3; ;1; ; ;2;1; ; ;4;5
330120;3301203312991;0;257;274;138;218;262;01/01/2021;3301207;33;3;Carmo;17434;13470;3964;Pequeno I;306,502; ;2;31.08.2021;8/31/2021;3;2;1; ; ;1; ; ; ; ;1;1; ; ; ; ; ;4;1;1; ; ;1;3; ; ;1;4
330120;3301203312991;0;257;237;266;21;272;01/01/2021;3301207;33;3;Carmo;17434;13470;3964;Pequeno I;306,502; ;2;31.08.2021;8/31/2021;1;2;4; ; ;1; ; ; ; ; ; ; ; ;1; ; ;4;1;1; ; ;1;3; ; ;1;4
330120;3301203312991;0;258;273;138;218;262;01/01/2021;3301207;33;3;Carmo;17434;13470;3964;Pequeno I;306,502; ;2;31.08.2021;8/31/2021;4;2;1; ; ;1; ;1; ; ; ;1; ; ; ; ; ;4;1;1; ; ;1;3; ; ;1;4
330120;3301203312991;0;257;275;138;218;262;01/01/2021;3301207;33;3;Carmo;17434;13470;3964;Pequeno I;306,502; ;2;31.08.2021;8/31/2021;4;2;1; ; ;1;1; ; ; ; ;1; ; ; ; ; ;4;1;1; ; ;1;3; ; ;1;4
330185;3301853307469;0;257;274;138;21;20;04/01/2021;3301850;33;3;Guapimirim;51483;49746;1737;Médio;358,352; ;2;31.08.2021;8/31/2021;4;2;1; ; ;1; ; ; ; ;1;1; ; ; ; ; ;3; ;1; ; ;2;1; ; ;2;3
330185;3301853307469;0;257;273;266;218;262;15/03/2021;3301850;33;3;Guapimirim;51483;49746;1737;Médio;358,352; ;2;31.08.2021;8/31/2021;3;2;4; ; ;1; ;1; ; ; ; ; ; ;1; ; ;3; ;1; ; ;2;1; ; ;2;3
330185;3301853307469;0;257;274;266;218;18;01/01/2021;3301850;33;3;Guapimirim;51483;49746;1737;Médio;358,352; ;2;31.08.2021;8/31/2021;1;2;4; ; ;1; ; ; ; ;1; ; ; ;1; ; ;3; ;1; ; ;2;1; ; ;2;3
330187;3301873309148;0;257;274;266;21;18;07/06/2021;3301876;33;3;Iguaba Grande;22851;22851;0;Pequeno II;50,543; ;2;31.08.2021;8/31/2021;1;2;4; ; ;1; ; ; ; ;1; ; ; ;1; ; ;2; ; ; ; ;2; ; ; ;2;2
330187;3301873309148;0;257;274;266;218;18;07/06/2021;3301876;33;3;Iguaba Grande;22851;22851;0;Pequeno II;50,543; ;2;31.08.2021;8/31/2021;2;2;4; ; ;1; ; ; ; ;1; ; ; ;1; ; ;2; ; ; ; ;2; ; ; ;2;2
330200;3302003307539;0;257;273;292;21;20;05/10/2020;3302007;33;3;Itaguaí;109091;104209;4882;Grande;273,368; ;2;31.08.2021;8/31/2021;3;2;3; ; ;1; ;1; ; ; ; ; ;1; ; ;2;3; ;2; ; ;1;1; ;3;1;5
330200;3302003307539;0;255;239;142;220;20;22/09/2021;3302007;33;3;Itaguaí;109091;104209;4882;Grande;273,368; ;2;31.08.2021;8/31/2021;3;1;4; ;1; ; ; ; ; ; ; ; ; ;1; ;2;3; ;2; ; ;1;1; ;3;1;5
330200;3302003307539;0;257;274;292;218;18;05/03/2021;3302007;33;3;Itaguaí;109091;104209;4882;Grande;273,368; ;2;31.08.2021;8/31/2021;1;2;3; ; ;1; ; ; ; ;1; ; ;1; ; ;2;3; ;2; ; ;1;1; ;3;1;5
330200;3302003307539;0;258;273;138;218;18;04/10/2021;3302007;33;3;Itaguaí;109091;104209;4882;Grande;273,368; ;2;31.08.2021;8/31/2021;4;2;1; ; ;1; ;1; ; ; ;1; ; ; ; ;2;3; ;2; ; ;1;1; ;3;1;5
330200;3302003307539;0;255;239;292;216;20;03/02/2021;3302007;33;3;Itaguaí;109091;104209;4882;Grande;273,368; ;2;31.08.2021;8/31/2021;4;1;3; ;1; ; ; ; ; ; ; ; ;1; ; ;2;3; ;2; ; ;1;1; ;3;1;5
330310;3303103303080;0;258;232;266;21;20;01/02/2017;3303104;33;3;Natividade;15082;12046;3036;Pequeno I;387,073; ;2;31.08.2021;8/31/2021;3;2;4; ; ;1; ; ; ;1; ; ; ; ;1; ; ;3; ;1; ;1;1;2; ; ;1;3
330310;3303103303080;0;257;274;138;218;272;01/02/2016;3303104;33;3;Natividade;15082;12046;3036;Pequeno I;387,073; ;2;31.08.2021;8/31/2021;2;2;1; ; ;1; ; ; ; ;1;1; ; ; ; ; ;3; ;1; ;1;1;2; ; ;1;3
330310;3303103303080;0;257;273;138;218;18;01/02/2016;3303104;33;3;Natividade;15082;12046;3036;Pequeno I;387,073; ;2;31.08.2021;8/31/2021;2;2;1; ; ;1; ;1; ; ; ;1; ; ; ; ; ;3; ;1; ;1;1;2; ; ;1;3
330330;3303303306173;0;258;273;142;218;18;29/06/2020;3303302;33;3;Niterói;487562;487562;0;Grande;134,074; ;2;31.08.2021;8/31/2021;3;2;4; ; ;1; ;1; ; ; ; ; ; ;1; ; ;4; ;3; ; ;1;2; ; ;2;4
330330;3303303306173;0;258;273;138;21;18;06/06/2019;3303302;33;3;Niterói;487562;487562;0;Grande;134,074; ;2;31.08.2021;8/31/2021;2;2;1; ; ;1; ;1; ; ; ;1; ; ; ; ; ;4; ;3; ; ;1;2; ; ;2;4
330330;3303303306173;0;257;273;138;218;18;01/05/2019;3303302;33;3;Niterói;487562;487562;0;Grande;134,074; ;2;31.08.2021;8/31/2021;1;2;1; ; ;1; ;1; ; ; ;1; ; ; ; ; ;4; ;3; ; ;1;2; ; ;2;4
330330;3303303306173;0;258;274;293;218;18;17/03/2021;3303302;33;3;Niterói;487562;487562;0;Grande;134,074; ;2;31.08.2021;8/31/2021;4;2;4; ; ;1; ; ; ; ;1; ; ; ;1; ; ;4; ;3; ; ;1;2; ; ;2;4
330350;3303503310456;0;257;274;266;218;18;05/09/2018;3303500;33;3;Nova Iguaçu;796257;787563;8694;Grande;520,807; ;2;31.08.2021;8/31/2021;2;2;4; ; ;1; ; ; ; ;1; ; ; ;1; ;1;3; ; ; ; ;2;2; ; ;2;4
330350;3303503310456;0;257;274;138;218;18;01/03/2021;3303500;33;3;Nova Iguaçu;796257;787563;8694;Grande;520,807; ;2;31.08.2021;8/31/2021;2;2;1; ; ;1; ; ; ; ;1;1; ; ; ; ;1;3; ; ; ; ;2;2; ; ;2;4
330350;3303503310456;0;257;237;266;218;18;05/09/2018;3303500;33;3;Nova Iguaçu;796257;787563;8694;Grande;520,807; ;2;31.08.2021;8/31/2021;2;2;4; ; ;1; ; ; ; ; ; ; ; ;1; ;1;3; ; ; ; ;2;2; ; ;2;4
330350;3303503310456;0;256;238;138;216;20;05/09/2018;3303500;33;3;Nova Iguaçu;796257;787563;8694;Grande;520,807; ;2;31.08.2021;8/31/2021;4;1;1; ;1; ; ; ; ; ; ;1; ; ; ; ;1;3; ; ; ; ;2;2; ; ;2;4
330390;3303903306661;1;256;238;138;216;20;27/09/2013;3303906;33;3;Petrópolis;295917;281286;14631;Grande;791,144; ;2;31.08.2021;8/31/2021;4;1;1; ;1; ; ; ; ; ; ;1; ; ; ; ;1;3; ;2; ; ;1;2; ; ;2;4
330390;3303903306661;0;257;273;291;218;18;08/06/2021;3303906;33;3;Petrópolis;295917;281286;14631;Grande;791,144; ;2;31.08.2021;8/31/2021;3;2;4; ; ;1; ;1; ; ; ; ; ; ;1; ;1;3; ;2; ; ;1;2; ; ;2;4
330390;3303903306661;0;257;273;138;21;20;22/05/2017;3303906;33;3;Petrópolis;295917;281286;14631;Grande;791,144; ;2;31.08.2021;8/31/2021;3;2;1; ; ;1; ;1; ; ; ;1; ; ; ; ;1;3; ;2; ; ;1;2; ; ;2;4
330390;3303903306661;0;257;274;142;218;18;01/10/2019;3303906;33;3;Petrópolis;295917;281286;14631;Grande;791,144; ;2;31.08.2021;8/31/2021;4;2;4; ; ;1; ; ; ; ;1; ; ; ;1; ;1;3; ;2; ; ;1;2; ; ;2;4
330420;3304203307011;1;253;239;138;372;20;04/01/2021;3304201;33;3;Resende;119769;112331;7438;Grande;1099,336; ;2;31.08.2021;8/31/2021;4;0;1;1; ; ; ; ; ; ; ;1; ; ; ;2;1;3; ;1; ; ;2;6; ; ; ;6
330420;3304203307011;0;258;274;138;218;20;15/10/2019;3304201;33;3;Resende;119769;112331;7438;Grande;1099,336; ;2;31.08.2021;8/31/2021;3;2;1; ; ;1; ; ; ; ;1;1; ; ; ;2;1;3; ;1; ; ;2;6; ; ; ;6
330420;3304203307011;0;257;274;138;21;20;01/01/2019;3304201;33;3;Resende;119769;112331;7438;Grande;1099,336; ;2;31.08.2021;8/31/2021;2;2;1; ; ;1; ; ; ; ;1;1; ; ; ;2;1;3; ;1; ; ;2;6; ; ; ;6
330420;3304203307011;0;258;273;138;218;18;01/02/2018;3304201;33;3;Resende;119769;112331;7438;Grande;1099,336; ;2;31.08.2021;8/31/2021;2;2;1; ; ;1; ;1; ; ; ;1; ; ; ;2;1;3; ;1; ; ;2;6; ; ; ;6
330420;3304203307011;1;255;238;138;216;272;13/01/2021;3304201;33;3;Resende;119769;112331;7438;Grande;1099,336; ;2;31.08.2021;8/31/2021;2;1;1; ;1; ; ; ; ; ; ;1; ; ; ;2;1;3; ;1; ; ;2;6; ; ; ;6
330420;3304203307011;0;253;239;138;254;20;06/03/2017;3304201;33;3;Resende;119769;112331;7438;Grande;1099,336; ;2;31.08.2021;8/31/2021;5;0;1;1; ; ; ; ; ; ; ;1; ; ; ;2;1;3; ;1; ; ;2;6; ; ; ;6
330430;3304303312747;0;257;273;142;218;18;15/09/2021;3304300;33;3;Rio Bonito;55551;41259;14292;Médio;459,458; ;2;31.08.2021;8/31/2021;2;2;4; ; ;1; ;1; ; ; ; ; ; ;1; ; ;2; ;1; ; ;1; ; ; ;2;2
330430;3304303312747;0;257;274;142;218;272;15/09/2021;3304300;33;3;Rio Bonito;55551;41259;14292;Médio;459,458; ;2;31.08.2021;8/31/2021;2;2;4; ; ;1; ; ; ; ;1; ; ; ;1; ; ;2; ;1; ; ;1; ; ; ;2;2
330455;3304553306135;0;257;273;138;218;18;01/10/2017;3304557;33;3;Rio de Janeiro;6320446;6320446;0;Metrópole;1200,177; ;2;31.08.2021;8/31/2021;3;2;1; ; ;1; ;1; ; ; ;1; ; ; ; ; ;2; ;1; ; ;1;2; ; ; ;2
330455;3304553306135;0;257;274;138;218;20;22/11/2017;3304557;33;3;Rio de Janeiro;6320446;6320446;0;Metrópole;1200,177; ;2;31.08.2021;8/31/2021;3;2;1; ; ;1; ; ; ; ;1;1; ; ; ; ; ;2; ;1; ; ;1;2; ; ; ;2
330455;3304553306143;0;260;273;138;218;18;01/04/2006;3304557;33;3;Rio de Janeiro;6320446;6320446;0;Metrópole;1200,177; ;2;31.08.2021;8/31/2021;3;2;1; ; ;1; ;1; ; ; ;1; ; ; ; ; ;2; ;1; ; ;1;2; ; ; ;2
330455;3304553306143;0;257;274;138;218;18;01/06/2013;3304557;33;3;Rio de Janeiro;6320446;6320446;0;Metrópole;1200,177; ;2;31.08.2021;8/31/2021;5;2;1; ; ;1; ; ; ; ;1;1; ; ; ; ; ;2; ;1; ; ;1;2; ; ; ;2
330455;3304553306150;0;257;273;138;218;18;01/03/2021;3304557;33;3;Rio de Janeiro;6320446;6320446;0;Metrópole;1200,177; ;2;31.08.2021;8/31/2021;3;2;1; ; ;1; ;1; ; ; ;1; ; ; ; ; ;2; ;1; ; ;1;1; ; ;1;2
330455;3304553306150;0;257;274;293;218;20;05/09/2012;3304557;33;3;Rio de Janeiro;6320446;6320446;0;Metrópole;1200,177; ;2;31.08.2021;8/31/2021;3;2;4; ; ;1; ; ; ; ;1; ; ; ;1; ; ;2; ;1; ; ;1;1; ; ;1;2
330455;3304553306192;0;257;273;138;218;18;05/07/2019;3304557;33;3;Rio de Janeiro;6320446;6320446;0;Metrópole;1200,177; ;2;31.08.2021;8/31/2021;3;2;1; ; ;1; ;1; ; ; ;1; ; ; ; ; ;2; ;1; ; ;1;1; ; ;1;2
330455;3304553306192;0;257;274;293;218;18;14/02/2013;3304557;33;3;Rio de Janeiro;6320446;6320446;0;Metrópole;1200,177; ;2;31.08.2021;8/31/2021;5;2;4; ; ;1; ; ; ; ;1; ; ; ;1; ; ;2; ;1; ; ;1;1; ; ;1;2
330455;3304553306226;0;257;273;138;218;18;20/12/2010;3304557;33;3;Rio de Janeiro;6320446;6320446;0;Metrópole;1200,177; ;2;31.08.2021;8/31/2021;3;2;1; ; ;1; ;1; ; ; ;1; ; ; ; ; ;2; ;1; ; ;1;2; ; ; ;2
330455;3304553306226;0;257;274;138;218;18;04/10/2016;3304557;33;3;Rio de Janeiro;6320446;6320446;0;Metrópole;1200,177; ;2;31.08.2021;8/31/2021;2;2;1; ; ;1; ; ; ; ;1;1; ; ; ; ; ;2; ;1; ; ;1;2; ; ; ;2
330455;3304553306251;0;257;273;138;218;18;04/07/2016;3304557;33;3;Rio de Janeiro;6320446;6320446;0;Metrópole;1200,177; ;2;31.08.2021;8/31/2021;3;2;1; ; ;1; ;1; ; ; ;1; ; ; ; ; ;2; ;1; ; ;1;2; ; ; ;2
330455;3304553306251;0;257;274;138;218;18;01/11/2018;3304557;33;3;Rio de Janeiro;6320446;6320446;0;Metrópole;1200,177; ;2;31.08.2021;8/31/2021;3;2;1; ; ;1; ; ; ; ;1;1; ; ; ; ; ;2; ;1; ; ;1;2; ; ; ;2
330455;3304553306263;0;257;274;138;218;18;06/02/2006;3304557;33;3;Rio de Janeiro;6320446;6320446;0;Metrópole;1200,177; ;2;31.08.2021;8/31/2021;3;2;1; ; ;1; ; ; ; ;1;1; ; ; ; ; ;2; ;1; ; ;1;2; ; ; ;2
330455;3304553306263;0;257;273;138;218;18;20/10/2021;3304557;33;3;Rio de Janeiro;6320446;6320446;0;Metrópole;1200,177; ;2;31.08.2021;8/31/2021;3;2;1; ; ;1; ;1; ; ; ;1; ; ; ; ; ;2; ;1; ; ;1;2; ; ; ;2
330455;3304553306272;0;257;273;138;218;18;17/08/2020;3304557;33;3;Rio de Janeiro;6320446;6320446;0;Metrópole;1200,177; ;2;31.08.2021;8/31/2021;3;2;1; ; ;1; ;1; ; ; ;1; ; ; ; ; ;2; ;1; ; ;1;1; ; ;1;2
330455;3304553306272;0;257;274;293;218;18;30/03/2020;3304557;33;3;Rio de Janeiro;6320446;6320446;0;Metrópole;1200,177; ;2;31.08.2021;8/31/2021;2;2;4; ; ;1; ; ; ; ;1; ; ; ;1; ; ;2; ;1; ; ;1;1; ; ;1;2
330455;3304553306288;0;257;273;138;218;18;11/11/2019;3304557;33;3;Rio de Janeiro;6320446;6320446;0;Metrópole;1200,177; ;2;31.08.2021;8/31/2021;3;2;1; ; ;1; ;1; ; ; ;1; ; ; ; ; ;2; ;1; ; ;1;1; ; ;1;2
330455;3304553306288;0;257;274;293;218;18;10/05/2019;3304557;33;3;Rio de Janeiro;6320446;6320446;0;Metrópole;1200,177; ;2;31.08.2021;8/31/2021;1;2;4; ; ;1; ; ; ; ;1; ; ; ;1; ; ;2; ;1; ; ;1;1; ; ;1;2
330455;3304553310057;0;257;274;293;218;20;10/03/2014;3304557;33;3;Rio de Janeiro;6320446;6320446;0;Metrópole;1200,177; ;2;31.08.2021;8/31/2021;3;2;4; ; ;1; ; ; ; ;1; ; ; ;1; ; ;2; ;1; ; ;1;1; ; ;1;2
330455;3304553310057;0;257;273;138;218;18;25/07/2016;3304557;33;3;Rio de Janeiro;6320446;6320446;0;Metrópole;1200,177; ;2;31.08.2021;8/31/2021;3;2;1; ; ;1; ;1; ; ; ;1; ; ; ; ; ;2; ;1; ; ;1;1; ; ;1;2
330490;3304903306228;0;257;273;138;21;272;01/04/2015;3304904;33;3;São Gonçalo;999728;998999;729;Metrópole;248,319; ;2;31.08.2021;8/31/2021;4;2;1; ; ;1; ;1; ; ; ;1; ; ; ; ;3;8; ;4; ; ;2;1; ; ;10;11
330490;3304903306228;0;257;273;142;218;18;05/01/2017;3304904;33;3;São Gonçalo;999728;998999;729;Metrópole;248,319; ;2;31.08.2021;8/31/2021;3;2;4; ; ;1; ;1; ; ; ; ; ; ;1; ;3;8; ;4; ; ;2;1; ; ;10;11
330490;3304903306228;0;257;274;291;218;18;05/06/2019;3304904;33;3;São Gonçalo;999728;998999;729;Metrópole;248,319; ;2;31.08.2021;8/31/2021;2;2;4; ; ;1; ; ; ; ;1; ; ; ;1; ;3;8; ;4; ; ;2;1; ; ;10;11
330490;3304903306228;0;257;274;142;218;272;10/01/2014;3304904;33;3;São Gonçalo;999728;998999;729;Metrópole;248,319; ;2;31.08.2021;8/31/2021;3;2;4; ; ;1; ; ; ; ;1; ; ; ;1; ;3;8; ;4; ; ;2;1; ; ;10;11
330490;3304903306228;0;257;273;291;218;18;02/05/2019;3304904;33;3;São Gonçalo;999728;998999;729;Metrópole;248,319; ;2;31.08.2021;8/31/2021;3;2;4; ; ;1; ;1; ; ; ; ; ; ;1; ;3;8; ;4; ; ;2;1; ; ;10;11
330490;3304903306228;0;257;273;291;218;18;02/01/2017;3304904;33;3;São Gonçalo;999728;998999;729;Metrópole;248,319; ;2;31.08.2021;8/31/2021;3;2;4; ; ;1; ;1; ; ; ; ; ; ;1; ;3;8; ;4; ; ;2;1; ; ;10;11
330490;3304903306228;1;257;235;291;254;20;06/12/2018;3304904;33;3;São Gonçalo;999728;998999;729;Metrópole;248,319; ;2;31.08.2021;8/31/2021;3;2;4; ; ;1; ; ; ; ; ; ; ; ;1; ;3;8; ;4; ; ;2;1; ; ;10;11
330490;3304903306228;0;255;238;142;217;20;17/07/2018;3304904;33;3;São Gonçalo;999728;998999;729;Metrópole;248,319; ;2;31.08.2021;8/31/2021;3;1;4; ;1; ; ; ; ; ; ; ; ; ;1; ;3;8; ;4; ; ;2;1; ; ;10;11
330490;3304903306228;1;257;237;142;218;18;03/11/2020;3304904;33;3;São Gonçalo;999728;998999;729;Metrópole;248,319; ;2;31.08.2021;8/31/2021;1;2;4; ; ;1; ; ; ; ; ; ; ; ;1; ;3;8; ;4; ; ;2;1; ; ;10;11
330490;3304903306228;1;255;238;142;372;263;01/10/2015;3304904;33;3;São Gonçalo;999728;998999;729;Metrópole;248,319; ;2;31.08.2021;8/31/2021;5;1;4; ;1; ; ; ; ; ; ; ; ; ;1; ;3;8; ;4; ; ;2;1; ; ;10;11
330490;3304903306228;0;255;238;142;217;263;03/08/2015;3304904;33;3;São Gonçalo;999728;998999;729;Metrópole;248,319; ;2;31.08.2021;8/31/2021;5;1;4; ;1; ; ; ; ; ; ; ; ; ;1; ;3;8; ;4; ; ;2;1; ; ;10;11
330520;3305203312033;0;257;273;292;218;272;02/11/2021;3305208;33;3;São Pedro da Aldeia;87875;82148;5727;Médio;332,922; ;2;31.08.2021;8/31/2021;3;2;3; ; ;1; ;1; ; ; ; ; ;1; ; ; ;3; ;2; ; ;1; ; ;1;2;3
330520;3305203312033;0;257;273;266;218;272;02/11/2021;3305208;33;3;São Pedro da Aldeia;87875;82148;5727;Médio;332,922; ;2;31.08.2021;8/31/2021;3;2;4; ; ;1; ;1; ; ; ; ; ; ;1; ; ;3; ;2; ; ;1; ; ;1;2;3
330520;3305203312033;0;258;274;266;218;272;02/11/2021;3305208;33;3;São Pedro da Aldeia;87875;82148;5727;Médio;332,922; ;2;31.08.2021;8/31/2021;3;2;4; ; ;1; ; ; ; ;1; ; ; ;1; ; ;3; ;2; ; ;1; ; ;1;2;3
330615;3306153308600;0;257;275;266;21;262;01/01/2021;3306156;33;3;Varre-Sai;9475;5790;3685;Pequeno I;201,938; ;2;31.08.2021;8/31/2021;3;2;4; ; ;1;1; ; ; ; ; ; ; ;1; ; ;3;1;1; ; ;1;2; ; ;1;3
330615;3306153308600;0;257;273;138;218;262;18/04/2016;3306156;33;3;Varre-Sai;9475;5790;3685;Pequeno I;201,938; ;2;31.08.2021;8/31/2021;2;2;1; ; ;1; ;1; ; ; ;1; ; ; ; ; ;3;1;1; ; ;1;2; ; ;1;3
330615;3306153308600;0;257;274;138;218;262;01/01/2017;3306156;33;3;Varre-Sai;9475;5790;3685;Pequeno I;201,938; ;2;31.08.2021;8/31/2021;4;2;1; ; ;1; ; ; ; ;1;1; ; ; ; ; ;3;1;1; ; ;1;2; ; ;1;3
330630;3306303306959;0;257;273;138;218;20;08/05/2017;3306305;33;3;Volta Redonda;257803;257686;117;Grande;182,105; ;2;31.08.2021;8/31/2021;3;2;1; ; ;1; ;1; ; ; ;1; ; ; ; ; ;3; ;1; ; ;2;3; ; ; ;3
330630;3306303306959;0;257;274;138;218;20;05/03/2018;3306305;33;3;Volta Redonda;257803;257686;117;Grande;182,105; ;2;31.08.2021;8/31/2021;2;2;1; ; ;1; ; ; ; ;1;1; ; ; ; ; ;3; ;1; ; ;2;3; ; ; ;3
330630;3306303306959;0;257;274;138;21;18;05/11/1991;3306305;33;3;Volta Redonda;257803;257686;117;Grande;182,105; ;2;31.08.2021;8/31/2021;4;2;1; ; ;1; ; ; ; ;1;1; ; ; ; ; ;3; ;1; ; ;2;3; ; ; ;3
350120;3501203308582;0;257;273;138;218;18;21/09/2017;3501202;35;3;Álvares Florence;3897;2648;1249;Pequeno I;362,411; ;2;31.08.2021;8/31/2021;4;2;1; ; ;1; ;1; ; ; ;1; ; ; ; ; ;2; ;1; ; ; ;1; ; ;1;2
350120;3501203308582;0;257;237;362;21;20;07/07/2021;3501202;35;3;Álvares Florence;3897;2648;1249;Pequeno I;362,411; ;2;31.08.2021;8/31/2021;2;2;4; ; ;1; ; ; ; ; ; ; ; ;1; ; ;2; ;1; ; ; ;1; ; ;1;2
350130;3501303311891;0;258;273;138;218;18;12/06/2019;3501301;35;3;Álvares Machado;23513;21183;2330;Pequeno II;347,647; ;2;31.08.2021;8/31/2021;2;2;1; ; ;1; ;1; ; ; ;1; ; ; ; ; ;3; ;2; ;1; ;3; ; ; ;3
350130;3501303311891;0;257;232;138;218;272;12/06/2019;3501301;35;3;Álvares Machado;23513;21183;2330;Pequeno II;347,647; ;2;31.08.2021;8/31/2021;2;2;1; ; ;1; ; ; ;1; ;1; ; ; ; ; ;3; ;2; ;1; ;3; ; ; ;3
350130;3501303311891;0;257;273;138;21;20;12/06/2019;3501301;35;3;Álvares Machado;23513;21183;2330;Pequeno II;347,647; ;2;31.08.2021;8/31/2021;2;2;1; ; ;1; ;1; ; ; ;1; ; ; ; ; ;3; ;2; ;1; ;3; ; ; ;3
