NU_IDENTIFICADOR;IBGE;IBGE7;Regiao;UF;Município;Municipio_2013;area;Pop_Total2010;Pop_Urbana2010;Pop_Rural2010;Porte_pop2010;Q_completo;q33_3;q33_9;q33_10;q33_11;q33_12;q33_13;q33_14;q33_15_1;q33_15_2;q33_15_3;q33_5_velha;q33_14_velha;DataCenso;DataCenso_2019;q33_2_rec;Idade;Faixas_etarias;d_33_9;d_33_11;d_33_9bin1;d_33_9bin2;d_33_9bin3;d_33_10bin1;d_33_10bin2;d_33_10bin3;d_33_10bin4;d_33_10bin5;d_33_11bin1;d_33_11bin2;d_33_11bin3;d_33_11bin4;d_33_9bin1_sum;d_33_9bin2_sum;d_33_9bin3_sum;d_33_10bin1_sum;d_33_10bin2_sum;d_33_10bin3_sum;d_33_10bin4_sum;d_33_10bin5_sum;d_33_11bin1_sum;d_33_11bin2_sum;d_33_11bin3_sum;d_33_11bin4_sum;nu_trabalhadores
12004097308;120040;1200401;1;12;Rio Branco;Rio Branco;9222,58;336038;308545;27493;4;0;2;256;239;142;253;20;03/06/2019;3;2; ;11538384;03/06/2019;31.08.2019;8/31/2019;10/14/1998;20;1;1;4; ;1; ; ; ; ; ; ; ; ; ;1;4;14;4;0;3;0;0;1;2;0;1;19;22
12004097308;120040;1200401;1;12;Rio Branco;Rio Branco;9222,58;336038;308545;27493;4;0;2;253;239;264;254;20;01/01/2011; ; ; ;330148;01/01/2011;31.08.2019;8/31/2019;9/19/1969;49;3;0;4;1; ; ; ; ; ; ; ; ; ; ;1;4;14;4;0;3;0;0;1;2;0;1;19;22
12004097308;120040;1200401;1;12;Rio Branco;Rio Branco;9222,58;336038;308545;27493;4;0;1;255;239;264;254;20;05/05/2007;99; ; ;341123;05/05/2007;31.08.2019;8/31/2019;7/15/1982;37;2;1;4; ;1; ; ; ; ; ; ; ; ; ;1;4;14;4;0;3;0;0;1;2;0;1;19;22
12004097308;120040;1200401;1;12;Rio Branco;Rio Branco;9222,58;336038;308545;27493;4;0;2;256;239;264;254;20;12/06/2014;99; ; ;10763309;12/06/2014;31.08.2019;8/31/2019;2/11/1991;28;1;1;4; ;1; ; ; ; ; ; ; ; ; ;1;4;14;4;0;3;0;0;1;2;0;1;19;22
12004097308;120040;1200401;1;12;Rio Branco;Rio Branco;9222,58;336038;308545;27493;4;0;1;258;273;292;21;263;02/01/2016;1; ; ;264450;02/01/2016;31.08.2019;8/31/2019;12/27/1978;40;2;2;3; ; ;1; ;1; ; ; ; ; ;1; ;4;14;4;0;3;0;0;1;2;0;1;19;22
12004097308;120040;1200401;1;12;Rio Branco;Rio Branco;9222,58;336038;308545;27493;4;0;2;256;238;293;248;263;23/07/2016;2;3; ;253787;23/07/2016;31.08.2019;8/31/2019;7/16/1976;43;3;1;4; ;1; ; ; ; ; ; ; ; ; ;1;4;14;4;0;3;0;0;1;2;0;1;19;22
12004097308;120040;1200401;1;12;Rio Branco;Rio Branco;9222,58;336038;308545;27493;4;0;2;256;239;293;248;263;21/07/2016;2;4; ;396132;21/07/2016;31.08.2019;8/31/2019;3/2/1986;33;2;1;4; ;1; ; ; ; ; ; ; ; ; ;1;4;14;4;0;3;0;0;1;2;0;1;19;22
12004097308;120040;1200401;1;12;Rio Branco;Rio Branco;9222,58;336038;308545;27493;4;0;2;257;273;293;249;263;23/07/2019;3; ; ;233911;23/07/2019;31.08.2019;8/31/2019;4/19/1976;43;3;2;4; ; ;1; ;1; ; ; ; ; ; ;1;4;14;4;0;3;0;0;1;2;0;1;19;22
12004097308;120040;1200401;1;12;Rio Branco;Rio Branco;9222,58;336038;308545;27493;4;0;1;256;239;293;251;263;22/05/2019;2; ; ;1276884;22/05/2019;31.08.2019;8/31/2019;7/12/1981;38;2;1;4; ;1; ; ; ; ; ; ; ; ; ;1;4;14;4;0;3;0;0;1;2;0;1;19;22
12004097308;120040;1200401;1;12;Rio Branco;Rio Branco;9222,58;336038;308545;27493;4;0;2;254;239;293;252;263;27/04/2019; ; ; ;303122;27/04/2019;31.08.2019;8/31/2019;3/7/1980;39;2;0;4;1; ; ; ; ; ; ; ; ; ; ;1;4;14;4;0;3;0;0;1;2;0;1;19;22
12004097308;120040;1200401;1;12;Rio Branco;Rio Branco;9222,58;336038;308545;27493;4;0;2;253;238;293;254;263;23/12/2017; ; ; ;128642223;23/12/2017;31.08.2019;8/31/2019;6/30/1957;62;5;0;4;1; ; ; ; ; ; ; ; ; ; ;1;4;14;4;0;3;0;0;1;2;0;1;19;22
12004097308;120040;1200401;1;12;Rio Branco;Rio Branco;9222,58;336038;308545;27493;4;0;1;256;238;293;254;263;27/01/2017;2; ; ;442442;27/01/2017;31.08.2019;8/31/2019;5/30/1986;33;2;1;4; ;1; ; ; ; ; ; ; ; ; ;1;4;14;4;0;3;0;0;1;2;0;1;19;22
12004097308;120040;1200401;1;12;Rio Branco;Rio Branco;9222,58;336038;308545;27493;4;0;2;254;239;293;254;263;30/04/2009; ; ; ;270646;30/04/2009;31.08.2019;8/31/2019;1/28/1965;54;4;0;4;1; ; ; ; ; ; ; ; ; ; ;1;4;14;4;0;3;0;0;1;2;0;1;19;22
12004097308;120040;1200401;1;12;Rio Branco;Rio Branco;9222,58;336038;308545;27493;4;0;2;255;281;293;254;263;13/04/2016;99; ; ;20588869;13/04/2016;31.08.2019;8/31/2019;8/20/1944;75;5;1;4; ;1; ; ; ; ; ; ; ; ; ;1;4;14;4;0;3;0;0;1;2;0;1;19;22
13025098092;130250;1302504;1;13;Manacapuru;Manacapuru;7329,23;85141;60174;24967;3;0;2;257;273;264;249;18;01/01/2017;2;3; ;20490410;01/01/2017;31.08.2019;8/31/2019;6/17/1990;29;1;2;4; ; ;1; ;1; ; ; ; ; ; ;1;1;4;2;0;2;0;0;0;0;0;0;7;7
13025098092;130250;1302504;1;13;Manacapuru;Manacapuru;7329,23;85141;60174;24967;3;0;1;257;273;264;21;20;02/01/2017;2;1; ;17076994;02/01/2017;31.08.2019;8/31/2019;2/8/1978;41;3;2;4; ; ;1; ;1; ; ; ; ; ; ;1;1;4;2;0;2;0;0;0;0;0;0;7;7
13025098092;130250;1302504;1;13;Manacapuru;Manacapuru;7329,23;85141;60174;24967;3;0;2;255;238;264;248;20;01/01/2017;2; ; ;6026338;01/01/2017;31.08.2019;8/31/2019;9/17/1963;55;4;1;4; ;1; ; ; ; ; ; ; ; ; ;1;1;4;2;0;2;0;0;0;0;0;0;7;7
13025098092;130250;1302504;1;13;Manacapuru;Manacapuru;7329,23;85141;60174;24967;3;0;2;255;238;264;248;20;01/01/2017;3; ; ;24254665;01/01/2017;31.08.2019;8/31/2019;9/17/1963;55;4;1;4; ;1; ; ; ; ; ; ; ; ; ;1;1;4;2;0;2;0;0;0;0;0;0;7;7
13025098092;130250;1302504;1;13;Manacapuru;Manacapuru;7329,23;85141;60174;24967;3;0;1;255;238;264;251;20;01/01/2017;1; ; ;14351226;01/01/2017;31.08.2019;8/31/2019;6/10/1980;39;2;1;4; ;1; ; ; ; ; ; ; ; ; ;1;1;4;2;0;2;0;0;0;0;0;0;7;7
13025098092;130250;1302504;1;13;Manacapuru;Manacapuru;7329,23;85141;60174;24967;3;0;1;255;238;264;252;20;01/01/2017;99; ; ;23011092;01/01/2017;31.08.2019;8/31/2019;6/2/1986;33;2;1;4; ;1; ; ; ; ; ; ; ; ; ;1;1;4;2;0;2;0;0;0;0;0;0;7;7
13025098092;130250;1302504;1;13;Manacapuru;Manacapuru;7329,23;85141;60174;24967;3;0;1;253;239;264;252;20;01/01/2017; ; ; ;9831428;01/01/2017;31.08.2019;8/31/2019;5/28/1971;48;3;0;4;1; ; ; ; ; ; ; ; ; ; ;1;1;4;2;0;2;0;0;0;0;0;0;7;7
13026095800;130260;1302603;1;13;Manaus;Manaus;11401,06;1802014;1792881;9133;5;0;1;257;273;138;249;18;10/07/2014;2;2; ;14973766;10/07/2014;31.08.2019;8/31/2019;7/8/1980;39;2;2;1; ; ;1; ;1; ; ; ;1; ; ; ;2;2;3;0;1;0;0;1;3;2;0;2;7
13026095800;130260;1302603;1;13;Manaus;Manaus;11401,06;1802014;1792881;9133;5;0;2;257;237;139;21;20;01/08/2018;1;1; ;12138800;01/08/2018;31.08.2019;8/31/2019;10/6/1974;44;3;2;2; ; ;1; ; ; ; ; ; ;1; ; ;2;2;3;0;1;0;0;1;3;2;0;2;7
13026095800;130260;1302603;1;13;Manaus;Manaus;11401,06;1802014;1792881;9133;5;0;1;257;274;138;249;20;15/10/2012;2;2; ;17792312;15/10/2012;31.08.2019;8/31/2019;12/29/1985;33;2;2;1; ; ;1; ; ; ; ;1;1; ; ; ;2;2;3;0;1;0;0;1;3;2;0;2;7
13026095800;130260;1302603;1;13;Manaus;Manaus;11401,06;1802014;1792881;9133;5;0;2;256;238;138;251;20;02/01/2018;99;99; ;4248620;02/01/2018;31.08.2019;8/31/2019;11/18/1982;36;2;1;1; ;1; ; ; ; ; ; ;1; ; ; ;2;2;3;0;1;0;0;1;3;2;0;2;7
13026095800;130260;1302603;1;13;Manaus;Manaus;11401,06;1802014;1792881;9133;5;0;2;252;239;293;252;20;16/04/2018; ; ; ;11723858;16/04/2018;31.08.2019;8/31/2019;1/12/1976;43;3;0;4;1; ; ; ; ; ; ; ; ; ; ;1;2;2;3;0;1;0;0;1;3;2;0;2;7
13026095800;130260;1302603;1;13;Manaus;Manaus;11401,06;1802014;1792881;9133;5;0;1;252;239;139;254;20;01/10/2019; ; ; ;4277660;01/10/2019;31.08.2019;8/31/2019;3/27/1959;60;4;0;2;1; ; ; ; ; ; ; ; ;1; ; ;2;2;3;0;1;0;0;1;3;2;0;2;7
13026095800;130260;1302603;1;13;Manaus;Manaus;11401,06;1802014;1792881;9133;5;0;1;255;239;142;254;20;01/04/2017;99;99; ;6599893;01/04/2017;31.08.2019;8/31/2019;6/10/1964;55;4;1;4; ;1; ; ; ; ; ; ; ; ; ;1;2;2;3;0;1;0;0;1;3;2;0;2;7
13205303522;320530;3205309;3;32;Vitória;Vitória;93,38;327801;327801; ;4;0;1;257;273;264;249;18;16/02/2016;2;4;99;3029294;16/02/2016;31.08.2019;8/31/2019;11/7/1990;28;1;2;4; ; ;1; ;1; ; ; ; ; ; ;1;4;14;19;3;6;0;1;6;1;0;0;36;37
13205303522;320530;3205309;3;32;Vitória;Vitória;93,38;327801;327801; ;4;0;1;257;273;264;249;18;28/09/2017;2;4;99;1595042;28/09/2017;31.08.2019;8/31/2019;9/25/1980;38;2;2;4; ; ;1; ;1; ; ; ; ; ; ;1;4;14;19;3;6;0;1;6;1;0;0;36;37
13205303522;320530;3205309;3;32;Vitória;Vitória;93,38;327801;327801; ;4;0;1;258;273;264;249;18;01/06/2016;2;4;99;2074895;01/06/2016;31.08.2019;8/31/2019;10/16/1982;36;2;2;4; ; ;1; ;1; ; ; ; ; ; ;1;4;14;19;3;6;0;1;6;1;0;0;36;37
13205303522;320530;3205309;3;32;Vitória;Vitória;93,38;327801;327801; ;4;0;1;258;273;264;249;18;02/01/2019;2;4;99;2013322;02/01/2019;31.08.2019;8/31/2019;8/7/1979;40;2;2;4; ; ;1; ;1; ; ; ; ; ; ;1;4;14;19;3;6;0;1;6;1;0;0;36;37
13205303522;320530;3205309;3;32;Vitória;Vitória;93,38;327801;327801; ;4;0;1;258;273;264;249;18;03/12/2018;2;4;99;1843103;03/12/2018;31.08.2019;8/31/2019;7/19/1984;35;2;2;4; ; ;1; ;1; ; ; ; ; ; ;1;4;14;19;3;6;0;1;6;1;0;0;36;37
13205303522;320530;3205309;3;32;Vitória;Vitória;93,38;327801;327801; ;4;0;1;257;274;264;249;18;06/02/2019;2;2;99;1344938;06/02/2019;31.08.2019;8/31/2019;10/29/1976;42;3;2;4; ; ;1; ; ; ; ;1; ; ; ;1;4;14;19;3;6;0;1;6;1;0;0;36;37
13205303522;320530;3205309;3;32;Vitória;Vitória;93,38;327801;327801; ;4;0;1;257;274;264;249;18;04/02/2016;2;2;99;1986842;04/02/2016;31.08.2019;8/31/2019;9/2/1982;36;2;2;4; ; ;1; ; ; ; ;1; ; ; ;1;4;14;19;3;6;0;1;6;1;0;0;36;37
13205303522;320530;3205309;3;32;Vitória;Vitória;93,38;327801;327801; ;4;0;2;257;274;264;249;18;03/06/2019;2;2;99;2088665;03/06/2019;31.08.2019;8/31/2019;2/10/1987;32;2;2;4; ; ;1; ; ; ; ;1; ; ; ;1;4;14;19;3;6;0;1;6;1;0;0;36;37
13205303522;320530;3205309;3;32;Vitória;Vitória;93,38;327801;327801; ;4;0;2;257;274;264;249;18;28/09/2017;2;2;99;2151026;28/09/2017;31.08.2019;8/31/2019;9/26/1986;32;2;2;4; ; ;1; ; ; ; ;1; ; ; ;1;4;14;19;3;6;0;1;6;1;0;0;36;37
13205303522;320530;3205309;3;32;Vitória;Vitória;93,38;327801;327801; ;4;0;1;258;274;264;249;18;24/07/2019;2;2;99;3777096;24/07/2019;31.08.2019;8/31/2019;11/30/1962;56;4;2;4; ; ;1; ; ; ; ;1; ; ; ;1;4;14;19;3;6;0;1;6;1;0;0;36;37
13205303522;320530;3205309;3;32;Vitória;Vitória;93,38;327801;327801; ;4;0;1;257;275;264;249;18;04/09/2018;2;2;99;545375;04/09/2018;31.08.2019;8/31/2019;2/9/1963;56;4;2;4; ; ;1;1; ; ; ; ; ; ; ;1;4;14;19;3;6;0;1;6;1;0;0;36;37
13205303522;320530;3205309;3;32;Vitória;Vitória;93,38;327801;327801; ;4;0;1;257;279;264;249;18;03/12/2018;2;2;99;1152791;03/12/2018;31.08.2019;8/31/2019;5/19/1973;46;3;2;4; ; ;1; ; ; ; ; ; ; ; ;1;4;14;19;3;6;0;1;6;1;0;0;36;37
13205303522;320530;3205309;3;32;Vitória;Vitória;93,38;327801;327801; ;4;0;2;257;273;138;21;20;21/02/2014;1;1;99;1925350;21/02/2014;31.08.2019;8/31/2019;11/27/1983;35;2;2;1; ; ;1; ;1; ; ; ;1; ; ; ;4;14;19;3;6;0;1;6;1;0;0;36;37
13205303522;320530;3205309;3;32;Vitória;Vitória;93,38;327801;327801; ;4;0;2;255;238;264;248;20;22/02/2017;2;2;99;2204140;22/02/2017;31.08.2019;8/31/2019;12/29/1988;30;2;1;4; ;1; ; ; ; ; ; ; ; ; ;1;4;14;19;3;6;0;1;6;1;0;0;36;37
13205303522;320530;3205309;3;32;Vitória;Vitória;93,38;327801;327801; ;4;0;1;255;238;264;248;20;22/02/2017;2;2;99;2063399;22/02/2017;31.08.2019;8/31/2019;4/23/1987;32;2;1;4; ;1; ; ; ; ; ; ; ; ; ;1;4;14;19;3;6;0;1;6;1;0;0;36;37
13205303522;320530;3205309;3;32;Vitória;Vitória;93,38;327801;327801; ;4;0;1;255;238;264;248;20;27/09/2017;2;2;99;3129450;27/09/2017;31.08.2019;8/31/2019;7/31/1991;28;1;1;4; ;1; ; ; ; ; ; ; ; ; ;1;4;14;19;3;6;0;1;6;1;0;0;36;37
13205303522;320530;3205309;3;32;Vitória;Vitória;93,38;327801;327801; ;4;0;2;256;238;264;248;20;02/02/2018;2;2;99;16486;02/02/2018;31.08.2019;8/31/2019;10/10/1983;35;2;1;4; ;1; ; ; ; ; ; ; ; ; ;1;4;14;19;3;6;0;1;6;1;0;0;36;37
13205303522;320530;3205309;3;32;Vitória;Vitória;93,38;327801;327801; ;4;0;1;255;239;264;248;20;08/08/2019;2;2;99;2143579;08/08/2019;31.08.2019;8/31/2019;7/11/1987;32;2;1;4; ;1; ; ; ; ; ; ; ; ; ;1;4;14;19;3;6;0;1;6;1;0;0;36;37
13205303522;320530;3205309;3;32;Vitória;Vitória;93,38;327801;327801; ;4;0;2;257;275;264;248;20;04/02/2016;2;2;99;2173967;04/02/2016;31.08.2019;8/31/2019;4/27/1988;31;2;2;4; ; ;1;1; ; ; ; ; ; ; ;1;4;14;19;3;6;0;1;6;1;0;0;36;37
13205303522;320530;3205309;3;32;Vitória;Vitória;93,38;327801;327801; ;4;0;1;257;275;264;248;20;10/10/2017;2;2;99;1251379;10/10/2017;31.08.2019;8/31/2019;12/19/1980;38;2;2;4; ; ;1;1; ; ; ; ; ; ; ;1;4;14;19;3;6;0;1;6;1;0;0;36;37
13205303522;320530;3205309;3;32;Vitória;Vitória;93,38;327801;327801; ;4;0;1;258;237;264;249;20;12/02/2016;2;2;99;1461854;12/02/2016;31.08.2019;8/31/2019;6/2/1979;40;2;2;4; ; ;1; ; ; ; ; ; ; ; ;1;4;14;19;3;6;0;1;6;1;0;0;36;37
13205303522;320530;3205309;3;32;Vitória;Vitória;93,38;327801;327801; ;4;0;1;256;238;264;251;20;21/09/2016;99;2;99;8336738;21/09/2016;31.08.2019;8/31/2019;7/11/1976;43;3;1;4; ;1; ; ; ; ; ; ; ; ; ;1;4;14;19;3;6;0;1;6;1;0;0;36;37
13205303522;320530;3205309;3;32;Vitória;Vitória;93,38;327801;327801; ;4;0;2;252;239;264;252;20;04/04/2017; ; ; ;808209;04/04/2017;31.08.2019;8/31/2019;10/16/1966;52;4;0;4;1; ; ; ; ; ; ; ; ; ; ;1;4;14;19;3;6;0;1;6;1;0;0;36;37
13205303522;320530;3205309;3;32;Vitória;Vitória;93,38;327801;327801; ;4;0;1;253;239;264;252;20;11/05/2016; ; ; ;1794730;11/05/2016;31.08.2019;8/31/2019;2/24/1980;39;2;0;4;1; ; ; ; ; ; ; ; ; ; ;1;4;14;19;3;6;0;1;6;1;0;0;36;37
13205303522;320530;3205309;3;32;Vitória;Vitória;93,38;327801;327801; ;4;0;1;253;239;264;252;20;02/08/2017; ; ; ;3015304;02/08/2017;31.08.2019;8/31/2019;9/30/1979;39;2;0;4;1; ; ; ; ; ; ; ; ; ; ;1;4;14;19;3;6;0;1;6;1;0;0;36;37
13205303522;320530;3205309;3;32;Vitória;Vitória;93,38;327801;327801; ;4;0;1;253;239;264;252;20;20/10/2014; ; ; ;1004379;20/10/2014;31.08.2019;8/31/2019;6/20/1969;50;3;0;4;1; ; ; ; ; ; ; ; ; ; ;1;4;14;19;3;6;0;1;6;1;0;0;36;37
13205303522;320530;3205309;3;32;Vitória;Vitória;93,38;327801;327801; ;4;0;1;257;237;264;254;20;26/03/2017;99;2;99;900816;26/03/2017;31.08.2019;8/31/2019;6/30/1969;50;3;2;4; ; ;1; ; ; ; ; ; ; ; ;1;4;14;19;3;6;0;1;6;1;0;0;36;37
13205303522;320530;3205309;3;32;Vitória;Vitória;93,38;327801;327801; ;4;0;1;255;238;264;254;20;02/05/2017;2;2;99;2197610;02/05/2017;31.08.2019;8/31/2019;5/29/1971;48;3;1;4; ;1; ; ; ; ; ; ; ; ; ;1;4;14;19;3;6;0;1;6;1;0;0;36;37
13205303522;320530;3205309;3;32;Vitória;Vitória;93,38;327801;327801; ;4;0;1;255;238;264;254;20;13/03/2018;99;2;99;18608906;13/03/2018;31.08.2019;8/31/2019;5/31/1980;39;2;1;4; ;1; ; ; ; ; ; ; ; ; ;1;4;14;19;3;6;0;1;6;1;0;0;36;37
13205303522;320530;3205309;3;32;Vitória;Vitória;93,38;327801;327801; ;4;0;1;255;239;264;254;20;07/06/2018;99;2;99;781804;07/06/2018;31.08.2019;8/31/2019;3/23/1966;53;4;1;4; ;1; ; ; ; ; ; ; ; ; ;1;4;14;19;3;6;0;1;6;1;0;0;36;37
13205303522;320530;3205309;3;32;Vitória;Vitória;93,38;327801;327801; ;4;0;1;255;239;264;254;20;01/01/2018;99;2;99;3196922;01/01/2018;31.08.2019;8/31/2019;11/20/1968;50;3;1;4; ;1; ; ; ; ; ; ; ; ; ;1;4;14;19;3;6;0;1;6;1;0;0;36;37
13205303522;320530;3205309;3;32;Vitória;Vitória;93,38;327801;327801; ;4;0;1;255;239;264;254;20;23/03/2018;99;2;99;3260193;23/03/2018;31.08.2019;8/31/2019;4/13/1981;38;2;1;4; ;1; ; ; ; ; ; ; ; ; ;1;4;14;19;3;6;0;1;6;1;0;0;36;37
13205303522;320530;3205309;3;32;Vitória;Vitória;93,38;327801;327801; ;4;0;1;255;239;264;254;20;04/02/2016;99;2;99;3319742;04/02/2016;31.08.2019;8/31/2019;7/8/1981;38;2;1;4; ;1; ; ; ; ; ; ; ; ; ;1;4;14;19;3;6;0;1;6;1;0;0;36;37
13205303522;320530;3205309;3;32;Vitória;Vitória;93,38;327801;327801; ;4;0;2;255;239;264;254;20;13/03/2018;99;2;99;4071362;13/03/2018;31.08.2019;8/31/2019;8/9/1981;38;2;1;4; ;1; ; ; ; ; ; ; ; ; ;1;4;14;19;3;6;0;1;6;1;0;0;36;37
13205303522;320530;3205309;3;32;Vitória;Vitória;93,38;327801;327801; ;4;0;1;257;274;264;254;20;04/09/2018;2;2;99;1930730;04/09/2018;31.08.2019;8/31/2019;8/21/1985;34;2;2;4; ; ;1; ; ; ; ;1; ; ; ;1;4;14;19;3;6;0;1;6;1;0;0;36;37
13205303522;320530;3205309;3;32;Vitória;Vitória;93,38;327801;327801; ;4;0;2;257;232;264;249;272;04/06/2018;2;2;99;1025138;04/06/2018;31.08.2019;8/31/2019;2/10/1978;41;3;2;4; ; ;1; ; ; ;1; ; ; ; ;1;4;14;19;3;6;0;1;6;1;0;0;36;37
13205303522;320530;3205309;3;32;Vitória;Vitória;93,38;327801;327801; ;4;0;1;256;239;264;253;272;24/09/2018;2;2;99;2152507;24/09/2018;31.08.2019;8/31/2019;5/17/1995;24;1;1;4; ;1; ; ; ; ; ; ; ; ; ;1;4;14;19;3;6;0;1;6;1;0;0;36;37
13509503551;350950;3509502;3;35;Campinas;Campinas;795,7;1080113;1061540;18573;5;0;1;257;273;138;249;18;19/09/2000;2; ; ;146419706;19/09/2000;31.08.2019;8/31/2019;5/25/1963;56;4;2;1; ; ;1; ;1; ; ; ;1; ; ; ;0;5;7;0;2;0;0;2;7;0;0;5;12
13509503551;350950;3509502;3;35;Campinas;Campinas;795,7;1080113;1061540;18573;5;0;1;258;273;138;249;18;12/08/1998;2; ; ;180787135;12/08/1998;31.08.2019;8/31/2019;4/26/1966;53;4;2;1; ; ;1; ;1; ; ; ;1; ; ; ;0;5;7;0;2;0;0;2;7;0;0;5;12
13509503551;350950;3509502;3;35;Campinas;Campinas;795,7;1080113;1061540;18573;5;0;2;255;238;293;254;18;01/02/2009;99; ; ;300002841;01/02/2009;31.08.2019;8/31/2019;4/28/1962;57;4;1;4; ;1; ; ; ; ; ; ; ; ; ;1;0;5;7;0;2;0;0;2;7;0;0;5;12
13509503551;350950;3509502;3;35;Campinas;Campinas;795,7;1080113;1061540;18573;5;0;1;258;274;138;21;20;13/06/1997;1; ; ;177598256;13/06/1997;31.08.2019;8/31/2019;10/2/1965;53;4;2;1; ; ;1; ; ; ; ;1;1; ; ; ;0;5;7;0;2;0;0;2;7;0;0;5;12
13509503551;350950;3509502;3;35;Campinas;Campinas;795,7;1080113;1061540;18573;5;0;2;258;274;138;248;20;05/10/2015;2; ; ;209923015;05/10/2015;31.08.2019;8/31/2019;4/5/1972;47;3;2;1; ; ;1; ; ; ; ;1;1; ; ; ;0;5;7;0;2;0;0;2;7;0;0;5;12
13509503551;350950;3509502;3;35;Campinas;Campinas;795,7;1080113;1061540;18573;5;0;2;257;237;138;251;20;25/07/2016;1; ; ;284287751;25/07/2016;31.08.2019;8/31/2019;8/5/1982;37;2;2;1; ; ;1; ; ; ; ; ;1; ; ; ;0;5;7;0;2;0;0;2;7;0;0;5;12
13509503551;350950;3509502;3;35;Campinas;Campinas;795,7;1080113;1061540;18573;5;0;2;257;237;138;254;20;25/05/2016;99; ; ;247715001;25/05/2016;31.08.2019;8/31/2019;9/2/1976;42;3;2;1; ; ;1; ; ; ; ; ;1; ; ; ;0;5;7;0;2;0;0;2;7;0;0;5;12
13509503551;350950;3509502;3;35;Campinas;Campinas;795,7;1080113;1061540;18573;5;0;1;257;237;138;254;20;06/06/2016;99; ; ;302319098;06/06/2016;31.08.2019;8/31/2019;2/3/1981;38;2;2;1; ; ;1; ; ; ; ; ;1; ; ; ;0;5;7;0;2;0;0;2;7;0;0;5;12
13509503551;350950;3509502;3;35;Campinas;Campinas;795,7;1080113;1061540;18573;5;0;2;255;238;293;254;20;08/01/1997;99; ; ;17339875;08/01/1997;31.08.2019;8/31/2019;5/6/1963;56;4;1;4; ;1; ; ; ; ; ; ; ; ; ;1;0;5;7;0;2;0;0;2;7;0;0;5;12
13509503551;350950;3509502;3;35;Campinas;Campinas;795,7;1080113;1061540;18573;5;0;2;255;238;293;254;20;23/03/2009;99; ; ;17625447;23/03/2009;31.08.2019;8/31/2019;10/3/1968;50;3;1;4; ;1; ; ; ; ; ; ; ; ; ;1;0;5;7;0;2;0;0;2;7;0;0;5;12
13509503551;350950;3509502;3;35;Campinas;Campinas;795,7;1080113;1061540;18573;5;0;1;255;239;293;252;263;01/07/2016;99; ; ;445089210;01/07/2016;31.08.2019;8/31/2019;12/2/1988;30;2;1;4; ;1; ; ; ; ; ; ; ; ; ;1;0;5;7;0;2;0;0;2;7;0;0;5;12
13509503551;350950;3509502;3;35;Campinas;Campinas;795,7;1080113;1061540;18573;5;0;2;255;238;293;254;263;17/06/2019;99; ; ;45563721;17/06/2019;31.08.2019;8/31/2019;2/20/1982;37;2;1;4; ;1; ; ; ; ; ; ; ; ; ;1;0;5;7;0;2;0;0;2;7;0;0;5;12
13547802262;354780;3547809;3;35;Santo André;Santo André;174,84;676407;676407; ;4;0;1;257;273;138;249;18;01/09/2017;2; ; ;206214662;01/09/2017;31.08.2019;8/31/2019;2/16/1972;47;3;2;1; ; ;1; ;1; ; ; ;1; ; ; ;3;15;4;0;3;0;0;0;6;5;0;11;22
13547802262;354780;3547809;3;35;Santo André;Santo André;174,84;676407;676407; ;4;0;1;257;273;138;249;18;27/03/2017;2; ; ;15581809;27/03/2017;31.08.2019;8/31/2019;11/16/1963;55;4;2;1; ; ;1; ;1; ; ; ;1; ; ; ;3;15;4;0;3;0;0;0;6;5;0;11;22
13547802262;354780;3547809;3;35;Santo André;Santo André;174,84;676407;676407; ;4;0;1;257;273;139;249;18;01/10/2007;2; ; ;133648631;01/10/2007;31.08.2019;8/31/2019;6/2/1962;57;4;2;2; ; ;1; ;1; ; ; ; ;1; ; ;3;15;4;0;3;0;0;0;6;5;0;11;22
13547802262;354780;3547809;3;35;Santo André;Santo André;174,84;676407;676407; ;4;0;1;257;238;138;21;20;01/03/2018;1;2; ;304398226;01/03/2018;31.08.2019;8/31/2019;3/18/1979;40;2;2;1; ; ;1; ; ; ; ; ;1; ; ; ;3;15;4;0;3;0;0;0;6;5;0;11;22
13547802262;354780;3547809;3;35;Santo André;Santo André;174,84;676407;676407; ;4;0;1;255;238;139;248;20;08/11/2017;3; ; ;441102748;08/11/2017;31.08.2019;8/31/2019;11/28/1987;31;2;1;2; ;1; ; ; ; ; ; ; ;1; ; ;3;15;4;0;3;0;0;0;6;5;0;11;22
13547802262;354780;3547809;3;35;Santo André;Santo André;174,84;676407;676407; ;4;0;1;256;238;139;248;20;15/03/2018;3; ; ;135345157;15/03/2018;31.08.2019;8/31/2019;8/20/1960;59;4;1;2; ;1; ; ; ; ; ; ; ;1; ; ;3;15;4;0;3;0;0;0;6;5;0;11;22
13547802262;354780;3547809;3;35;Santo André;Santo André;174,84;676407;676407; ;4;0;1;256;238;139;248;20;05/01/2018;3; ; ;197389442;05/01/2018;31.08.2019;8/31/2019;12/22/1968;50;3;1;2; ;1; ; ; ; ; ; ; ;1; ; ;3;15;4;0;3;0;0;0;6;5;0;11;22
13547802262;354780;3547809;3;35;Santo André;Santo André;174,84;676407;676407; ;4;0;2;255;238;142;248;20;04/02/2015;3; ; ;17034485;04/02/2015;31.08.2019;8/31/2019;5/22/1969;50;3;1;4; ;1; ; ; ; ; ; ; ; ; ;1;3;15;4;0;3;0;0;0;6;5;0;11;22
