NU_IDENTIFICADOR;IBGE;IBGE7;Região;UF;Município;area;Pop_Total2010;Pop_Urbana2010;Pop_Rural2010;Porte_pop2010;q44_3;q44_9;q44_10;q44_11;q44_12;q44_13;q44_14;q44_15_1;q44_15_2;q44_15_3;DataCenso;DataCenso_2020;q44_2_rec;Idade;Faixas_etarias;d_44_9;d_44_11;d_44_9bin1;d_44_9bin2;d_44_9bin3;d_44_10bin1;d_44_10bin2;d_44_10bin3;d_44_10bin4;d_44_10bin5;d_44_11bin1;d_44_11bin2;d_44_11bin3;d_44_11bin4;d_44_9bin1_sum;d_44_9bin2_sum;d_44_9bin3_sum;d_44_10bin1_sum;d_44_10bin2_sum;d_44_10bin3_sum;d_44_10bin4_sum;d_44_10bin5_sum;d_44_11bin1_sum;d_44_11bin2_sum;d_44_11bin3_sum;d_44_11bin4_sum;nu_trabalhadores;d_44_15_1bin_Gestão;d_44_15_1bin_PopRua;d_44_15_1bin_Abordagem;d_44_15_1bin_Cadastramento;d_44_15_1bin_Outros;d_44_15_2bin_Gestão;d_44_15_2bin_PopRua;d_44_15_2bin_Abordagem;d_44_15_2bin_Cadastramento;d_44_15_2bin_Outros;d_44_15_3bin_Gestão;d_44_15_3bin_PopRua;d_44_15_3bin_Abordagem;d_44_15_3bin_Cadastramento;d_44_15_3bin_Outros;Gestao;PopRua;Abordagem;Cadastramento;Outros;d_44_15_1bin_Gestão_sum;d_44_15_1bin_PopRua_sum;d_44_15_1bin_Abordagem_sum;d_44_15_1bin_Cadastramento_sum;d_44_15_1bin_Outros_sum;d_44_15_2bin_Gestão_sum;d_44_15_2bin_PopRua_sum;d_44_15_2bin_Abordagem_sum;d_44_15_2bin_Cadastramento_sum;d_44_15_2bin_Outros_sum;d_44_15_3bin_Gestão_sum;d_44_15_3bin_PopRua_sum;d_44_15_3bin_Abordagem_sum;d_44_15_3bin_Cadastramento_sum;d_44_15_3bin_Outros_sum
31.400.098.151;314.000;3.140.001;3;31;Mariana;1.193,29;54.219,0000000000000000;47.642,0;6.577,0;3;1;258;233;138;249;18;18/07/2019;2;;;31.08.2020;31-ago-2020;15-ago-1976;44;3,00;2,00;1,00;;;1,00;;;;;;1,00;;;;2,00;1,00;5,00;0,00;3,00;0,00;0,00;0,00;1,00;0,00;0,00;7,00;8;;1,00;;;;;;;;;;;;;;;1,00;;;;1,00;5,00;;;;;;;;;;;;;
31.400.098.151;314.000;3.140.001;3;31;Mariana;1.193,29;54.219,0000000000000000;47.642,0;6.577,0;3;0;257;273;266;249;18;08/08/2020;2;;;31.08.2020;31-ago-2020;08-jul-1979;41;3,00;2,00;4,00;;;1,00;;1,00;;;;;;;1,00;2,00;1,00;5,00;0,00;3,00;0,00;0,00;0,00;1,00;0,00;0,00;7,00;8;;1,00;;;;;;;;;;;;;;;1,00;;;;1,00;5,00;;;;;;;;;;;;;
31.400.098.151;314.000;3.140.001;3;31;Mariana;1.193,29;54.219,0000000000000000;47.642,0;6.577,0;3;0;257;273;266;249;18;10/05/2019;2;;;31.08.2020;31-ago-2020;11-mai-1986;34;2,00;2,00;4,00;;;1,00;;1,00;;;;;;;1,00;2,00;1,00;5,00;0,00;3,00;0,00;0,00;0,00;1,00;0,00;0,00;7,00;8;;1,00;;;;;;;;;;;;;;;1,00;;;;1,00;5,00;;;;;;;;;;;;;
31.400.098.151;314.000;3.140.001;3;31;Mariana;1.193,29;54.219,0000000000000000;47.642,0;6.577,0;3;0;257;273;293;249;18;25/10/2019;2;;;31.08.2020;31-ago-2020;25-nov-1987;32;2,00;2,00;4,00;;;1,00;;1,00;;;;;;;1,00;2,00;1,00;5,00;0,00;3,00;0,00;0,00;0,00;1,00;0,00;0,00;7,00;8;;1,00;;;;;;;;;;;;;;;1,00;;;;1,00;5,00;;;;;;;;;;;;;
31.400.098.151;314.000;3.140.001;3;31;Mariana;1.193,29;54.219,0000000000000000;47.642,0;6.577,0;3;0;253;239;266;251;20;29/06/2020;;;;31.08.2020;31-ago-2020;16-nov-1989;30;2,00;0,00;4,00;1,00;;;;;;;;;;;1,00;2,00;1,00;5,00;0,00;3,00;0,00;0,00;0,00;1,00;0,00;0,00;7,00;8;;;;;;;;;;;;;;;;;;;;;1,00;5,00;;;;;;;;;;;;;
31.400.098.151;314.000;3.140.001;3;31;Mariana;1.193,29;54.219,0000000000000000;47.642,0;6.577,0;3;0;256;239;266;248;20;10/08/2020;2;;;31.08.2020;31-ago-2020;28-abr-1991;29;1,00;1,00;4,00;;1,00;;;;;;;;;;1,00;2,00;1,00;5,00;0,00;3,00;0,00;0,00;0,00;1,00;0,00;0,00;7,00;8;;1,00;;;;;;;;;;;;;;;1,00;;;;1,00;5,00;;;;;;;;;;;;;
31.400.098.151;314.000;3.140.001;3;31;Mariana;1.193,29;54.219,0000000000000000;47.642,0;6.577,0;3;0;257;237;266;21;263;13/05/2019;1;;;31.08.2020;31-ago-2020;06-nov-1993;26;1,00;2,00;4,00;;;1,00;;;;;;;;;1,00;2,00;1,00;5,00;0,00;3,00;0,00;0,00;0,00;1,00;0,00;0,00;7,00;8;1,00;;;;;;;;;;;;;;;1,00;;;;;1,00;5,00;;;;;;;;;;;;;
31.400.098.151;314.000;3.140.001;3;31;Mariana;1.193,29;54.219,0000000000000000;47.642,0;6.577,0;3;0;254;239;142;251;272;13/05/2019;;;;31.08.2020;31-ago-2020;25-mar-2000;20;1,00;0,00;4,00;1,00;;;;;;;;;;;1,00;2,00;1,00;5,00;0,00;3,00;0,00;0,00;0,00;1,00;0,00;0,00;7,00;8;;;;;;;;;;;;;;;;;;;;;1,00;5,00;;;;;;;;;;;;;
31.433.096.448;314.330;3.143.302;3;31;Montes Claros;3.582,03;361.915,0000000000000000;344.427,0;17.488,0;4;1;253;239;266;252;20;03/01/2019;;;;31.08.2020;31-ago-2020;15-ago-1956;64;5,00;0,00;4,00;1,00;;;;;;;;;;;1,00;7,00;14,00;11,00;0,00;3,00;0,00;0,00;2,00;13,00;0,00;1,00;18,00;32;;;;;;;;;;;;;;;;;;;;;3,00;12,00;10,00;;;;;;;;;;;;
31.433.096.448;314.330;3.143.302;3;31;Montes Claros;3.582,03;361.915,0000000000000000;344.427,0;17.488,0;4;0;255;239;266;252;20;01/08/2017;2;;;31.08.2020;31-ago-2020;26-dez-1956;63;5,00;1,00;4,00;;1,00;;;;;;;;;;1,00;7,00;14,00;11,00;0,00;3,00;0,00;0,00;2,00;13,00;0,00;1,00;18,00;32;;1,00;;;;;;;;;;;;;;;1,00;;;;3,00;12,00;10,00;;;;;;;;;;;;
31.433.096.448;314.330;3.143.302;3;31;Montes Claros;3.582,03;361.915,0000000000000000;344.427,0;17.488,0;4;1;257;273;138;248;20;23/10/2019;3;;;31.08.2020;31-ago-2020;04-abr-1958;62;5,00;2,00;1,00;;;1,00;;1,00;;;;1,00;;;;7,00;14,00;11,00;0,00;3,00;0,00;0,00;2,00;13,00;0,00;1,00;18,00;32;;;1,00;;;;;;;;;;;;;;;1,00;;;3,00;12,00;10,00;;;;;;;;;;;;
31.433.096.448;314.330;3.143.302;3;31;Montes Claros;3.582,03;361.915,0000000000000000;344.427,0;17.488,0;4;0;252;239;138;252;18;23/10/2019;;;;31.08.2020;31-ago-2020;03-set-1960;59;4,00;0,00;1,00;1,00;;;;;;;;1,00;;;;7,00;14,00;11,00;0,00;3,00;0,00;0,00;2,00;13,00;0,00;1,00;18,00;32;;;;;;;;;;;;;;;;;;;;;3,00;12,00;10,00;;;;;;;;;;;;
31.433.096.448;314.330;3.143.302;3;31;Montes Claros;3.582,03;361.915,0000000000000000;344.427,0;17.488,0;4;0;255;239;138;248;20;25/06/2020;2;;;31.08.2020;31-ago-2020;24-set-1961;58;4,00;1,00;1,00;;1,00;;;;;;;1,00;;;;7,00;14,00;11,00;0,00;3,00;0,00;0,00;2,00;13,00;0,00;1,00;18,00;32;;1,00;;;;;;;;;;;;;;;1,00;;;;3,00;12,00;10,00;;;;;;;;;;;;
31.433.096.448;314.330;3.143.302;3;31;Montes Claros;3.582,03;361.915,0000000000000000;344.427,0;17.488,0;4;0;257;235;266;251;18;03/04/2013;1;;;31.08.2020;31-ago-2020;25-jun-1963;57;4,00;2,00;4,00;;;1,00;;;;;;;;;1,00;7,00;14,00;11,00;0,00;3,00;0,00;0,00;2,00;13,00;0,00;1,00;18,00;32;1,00;;;;;;;;;;;;;;;1,00;;;;;3,00;12,00;10,00;;;;;;;;;;;;
31.433.096.448;314.330;3.143.302;3;31;Montes Claros;3.582,03;361.915,0000000000000000;344.427,0;17.488,0;4;0;257;276;142;248;20;16/10/2018;2;;;31.08.2020;31-ago-2020;26-jun-1964;56;4,00;2,00;4,00;;;1,00;;;;;;;;;1,00;7,00;14,00;11,00;0,00;3,00;0,00;0,00;2,00;13,00;0,00;1,00;18,00;32;;1,00;;;;;;;;;;;;;;;1,00;;;;3,00;12,00;10,00;;;;;;;;;;;;
31.433.096.448;314.330;3.143.302;3;31;Montes Claros;3.582,03;361.915,0000000000000000;344.427,0;17.488,0;4;1;253;239;138;248;18;16/03/2017;;;;31.08.2020;31-ago-2020;14-nov-1963;56;4,00;0,00;1,00;1,00;;;;;;;;1,00;;;;7,00;14,00;11,00;0,00;3,00;0,00;0,00;2,00;13,00;0,00;1,00;18,00;32;;;;;;;;;;;;;;;;;;;;;3,00;12,00;10,00;;;;;;;;;;;;
31.433.096.448;314.330;3.143.302;3;31;Montes Claros;3.582,03;361.915,0000000000000000;344.427,0;17.488,0;4;0;258;237;138;248;18;13/05/2020;3;;;31.08.2020;31-ago-2020;28-jul-1964;56;4,00;2,00;1,00;;;1,00;;;;;;1,00;;;;7,00;14,00;11,00;0,00;3,00;0,00;0,00;2,00;13,00;0,00;1,00;18,00;32;;;1,00;;;;;;;;;;;;;;;1,00;;;3,00;12,00;10,00;;;;;;;;;;;;
31.433.096.448;314.330;3.143.302;3;31;Montes Claros;3.582,03;361.915,0000000000000000;344.427,0;17.488,0;4;0;254;239;266;252;20;21/11/2016;;;;31.08.2020;31-ago-2020;23-ago-1969;51;4,00;0,00;4,00;1,00;;;;;;;;;;;1,00;7,00;14,00;11,00;0,00;3,00;0,00;0,00;2,00;13,00;0,00;1,00;18,00;32;;;;;;;;;;;;;;;;;;;;;3,00;12,00;10,00;;;;;;;;;;;;
31.433.096.448;314.330;3.143.302;3;31;Montes Claros;3.582,03;361.915,0000000000000000;344.427,0;17.488,0;4;0;255;238;138;248;20;23/10/2019;3;;;31.08.2020;31-ago-2020;04-dez-1969;50;3,00;1,00;1,00;;1,00;;;;;;;1,00;;;;7,00;14,00;11,00;0,00;3,00;0,00;0,00;2,00;13,00;0,00;1,00;18,00;32;;;1,00;;;;;;;;;;;;;;;1,00;;;3,00;12,00;10,00;;;;;;;;;;;;
31.433.096.448;314.330;3.143.302;3;31;Montes Claros;3.582,03;361.915,0000000000000000;344.427,0;17.488,0;4;0;252;239;266;252;20;02/07/2018;;;;31.08.2020;31-ago-2020;16-ago-1971;49;3,00;0,00;4,00;1,00;;;;;;;;;;;1,00;7,00;14,00;11,00;0,00;3,00;0,00;0,00;2,00;13,00;0,00;1,00;18,00;32;;;;;;;;;;;;;;;;;;;;;3,00;12,00;10,00;;;;;;;;;;;;
31.433.096.448;314.330;3.143.302;3;31;Montes Claros;3.582,03;361.915,0000000000000000;344.427,0;17.488,0;4;1;255;239;138;248;20;23/10/2019;3;;;31.08.2020;31-ago-2020;11-mar-1971;49;3,00;1,00;1,00;;1,00;;;;;;;1,00;;;;7,00;14,00;11,00;0,00;3,00;0,00;0,00;2,00;13,00;0,00;1,00;18,00;32;;;1,00;;;;;;;;;;;;;;;1,00;;;3,00;12,00;10,00;;;;;;;;;;;;
31.433.096.448;314.330;3.143.302;3;31;Montes Claros;3.582,03;361.915,0000000000000000;344.427,0;17.488,0;4;0;255;238;138;248;20;31/10/2017;2;;;31.08.2020;31-ago-2020;09-jan-1972;48;3,00;1,00;1,00;;1,00;;;;;;;1,00;;;;7,00;14,00;11,00;0,00;3,00;0,00;0,00;2,00;13,00;0,00;1,00;18,00;32;;1,00;;;;;;;;;;;;;;;1,00;;;;3,00;12,00;10,00;;;;;;;;;;;;
31.433.096.448;314.330;3.143.302;3;31;Montes Claros;3.582,03;361.915,0000000000000000;344.427,0;17.488,0;4;1;257;237;138;248;20;23/10/2019;2;;;31.08.2020;31-ago-2020;26-jun-1972;48;3,00;2,00;1,00;;;1,00;;;;;;1,00;;;;7,00;14,00;11,00;0,00;3,00;0,00;0,00;2,00;13,00;0,00;1,00;18,00;32;;1,00;;;;;;;;;;;;;;;1,00;;;;3,00;12,00;10,00;;;;;;;;;;;;
31.433.096.448;314.330;3.143.302;3;31;Montes Claros;3.582,03;361.915,0000000000000000;344.427,0;17.488,0;4;1;254;238;266;252;20;12/05/2020;;;;31.08.2020;31-ago-2020;25-jul-1972;48;3,00;0,00;4,00;1,00;;;;;;;;;;;1,00;7,00;14,00;11,00;0,00;3,00;0,00;0,00;2,00;13,00;0,00;1,00;18,00;32;;;;;;;;;;;;;;;;;;;;;3,00;12,00;10,00;;;;;;;;;;;;
31.433.096.448;314.330;3.143.302;3;31;Montes Claros;3.582,03;361.915,0000000000000000;344.427,0;17.488,0;4;0;255;239;266;248;20;21/11/2016;2;;;31.08.2020;31-ago-2020;27-jul-1975;45;3,00;1,00;4,00;;1,00;;;;;;;;;;1,00;7,00;14,00;11,00;0,00;3,00;0,00;0,00;2,00;13,00;0,00;1,00;18,00;32;;1,00;;;;;;;;;;;;;;;1,00;;;;3,00;12,00;10,00;;;;;;;;;;;;
31.433.096.448;314.330;3.143.302;3;31;Montes Claros;3.582,03;361.915,0000000000000000;344.427,0;17.488,0;4;1;255;239;138;248;20;23/10/2019;3;;;31.08.2020;31-ago-2020;08-nov-1974;45;3,00;1,00;1,00;;1,00;;;;;;;1,00;;;;7,00;14,00;11,00;0,00;3,00;0,00;0,00;2,00;13,00;0,00;1,00;18,00;32;;;1,00;;;;;;;;;;;;;;;1,00;;;3,00;12,00;10,00;;;;;;;;;;;;
31.433.096.448;314.330;3.143.302;3;31;Montes Claros;3.582,03;361.915,0000000000000000;344.427,0;17.488,0;4;0;258;273;266;249;18;09/02/2018;3;;;31.08.2020;31-ago-2020;08-mar-1975;45;3,00;2,00;4,00;;;1,00;;1,00;;;;;;;1,00;7,00;14,00;11,00;0,00;3,00;0,00;0,00;2,00;13,00;0,00;1,00;18,00;32;;;1,00;;;;;;;;;;;;;;;1,00;;;3,00;12,00;10,00;;;;;;;;;;;;
31.433.096.448;314.330;3.143.302;3;31;Montes Claros;3.582,03;361.915,0000000000000000;344.427,0;17.488,0;4;1;257;237;292;21;20;08/11/2017;1;;;31.08.2020;31-ago-2020;20-jan-1978;42;3,00;2,00;3,00;;;1,00;;;;;;;;1,00;;7,00;14,00;11,00;0,00;3,00;0,00;0,00;2,00;13,00;0,00;1,00;18,00;32;1,00;;;;;;;;;;;;;;;1,00;;;;;3,00;12,00;10,00;;;;;;;;;;;;
31.433.096.448;314.330;3.143.302;3;31;Montes Claros;3.582,03;361.915,0000000000000000;344.427,0;17.488,0;4;0;257;238;138;248;20;03/08/2020;3;;;31.08.2020;31-ago-2020;31-dez-1978;41;3,00;2,00;1,00;;;1,00;;;;;;1,00;;;;7,00;14,00;11,00;0,00;3,00;0,00;0,00;2,00;13,00;0,00;1,00;18,00;32;;;1,00;;;;;;;;;;;;;;;1,00;;;3,00;12,00;10,00;;;;;;;;;;;;
31.433.096.448;314.330;3.143.302;3;31;Montes Claros;3.582,03;361.915,0000000000000000;344.427,0;17.488,0;4;0;258;274;266;249;18;01/02/2017;2;;;31.08.2020;31-ago-2020;08-mai-1979;41;3,00;2,00;4,00;;;1,00;;;;;1,00;;;;1,00;7,00;14,00;11,00;0,00;3,00;0,00;0,00;2,00;13,00;0,00;1,00;18,00;32;;1,00;;;;;;;;;;;;;;;1,00;;;;3,00;12,00;10,00;;;;;;;;;;;;
31.433.096.448;314.330;3.143.302;3;31;Montes Claros;3.582,03;361.915,0000000000000000;344.427,0;17.488,0;4;0;255;239;138;248;20;24/08/2018;2;;;31.08.2020;31-ago-2020;14-dez-1978;41;3,00;1,00;1,00;;1,00;;;;;;;1,00;;;;7,00;14,00;11,00;0,00;3,00;0,00;0,00;2,00;13,00;0,00;1,00;18,00;32;;1,00;;;;;;;;;;;;;;;1,00;;;;3,00;12,00;10,00;;;;;;;;;;;;
31.433.096.448;314.330;3.143.302;3;31;Montes Claros;3.582,03;361.915,0000000000000000;344.427,0;17.488,0;4;0;255;238;266;248;20;23/10/2019;3;;;31.08.2020;31-ago-2020;02-abr-1979;41;3,00;1,00;4,00;;1,00;;;;;;;;;;1,00;7,00;14,00;11,00;0,00;3,00;0,00;0,00;2,00;13,00;0,00;1,00;18,00;32;;;1,00;;;;;;;;;;;;;;;1,00;;;3,00;12,00;10,00;;;;;;;;;;;;
31.433.096.448;314.330;3.143.302;3;31;Montes Claros;3.582,03;361.915,0000000000000000;344.427,0;17.488,0;4;0;255;238;138;248;20;26/03/2019;2;;;31.08.2020;31-ago-2020;12-jan-1979;41;3,00;1,00;1,00;;1,00;;;;;;;1,00;;;;7,00;14,00;11,00;0,00;3,00;0,00;0,00;2,00;13,00;0,00;1,00;18,00;32;;1,00;;;;;;;;;;;;;;;1,00;;;;3,00;12,00;10,00;;;;;;;;;;;;
31.433.096.448;314.330;3.143.302;3;31;Montes Claros;3.582,03;361.915,0000000000000000;344.427,0;17.488,0;4;0;255;239;266;248;20;24/05/2018;3;;;31.08.2020;31-ago-2020;13-jan-1979;41;3,00;1,00;4,00;;1,00;;;;;;;;;;1,00;7,00;14,00;11,00;0,00;3,00;0,00;0,00;2,00;13,00;0,00;1,00;18,00;32;;;1,00;;;;;;;;;;;;;;;1,00;;;3,00;12,00;10,00;;;;;;;;;;;;
31.433.096.448;314.330;3.143.302;3;31;Montes Claros;3.582,03;361.915,0000000000000000;344.427,0;17.488,0;4;0;257;274;266;249;18;16/01/2020;3;;;31.08.2020;31-ago-2020;22-fev-1980;40;2,00;2,00;4,00;;;1,00;;;;;1,00;;;;1,00;7,00;14,00;11,00;0,00;3,00;0,00;0,00;2,00;13,00;0,00;1,00;18,00;32;;;1,00;;;;;;;;;;;;;;;1,00;;;3,00;12,00;10,00;;;;;;;;;;;;
31.433.096.448;314.330;3.143.302;3;31;Montes Claros;3.582,03;361.915,0000000000000000;344.427,0;17.488,0;4;1;255;239;142;248;20;25/07/2017;2;;;31.08.2020;31-ago-2020;10-jan-1982;38;2,00;1,00;4,00;;1,00;;;;;;;;;;1,00;7,00;14,00;11,00;0,00;3,00;0,00;0,00;2,00;13,00;0,00;1,00;18,00;32;;1,00;;;;;;;;;;;;;;;1,00;;;;3,00;12,00;10,00;;;;;;;;;;;;
31.433.096.448;314.330;3.143.302;3;31;Montes Claros;3.582,03;361.915,0000000000000000;344.427,0;17.488,0;4;0;255;239;266;252;20;16/05/2019;2;;;31.08.2020;31-ago-2020;28-nov-1982;37;2,00;1,00;4,00;;1,00;;;;;;;;;;1,00;7,00;14,00;11,00;0,00;3,00;0,00;0,00;2,00;13,00;0,00;1,00;18,00;32;;1,00;;;;;;;;;;;;;;;1,00;;;;3,00;12,00;10,00;;;;;;;;;;;;
31.433.096.448;314.330;3.143.302;3;31;Montes Claros;3.582,03;361.915,0000000000000000;344.427,0;17.488,0;4;0;257;273;266;249;18;22/11/2018;2;;;31.08.2020;31-ago-2020;19-mar-1984;36;2,00;2,00;4,00;;;1,00;;1,00;;;;;;;1,00;7,00;14,00;11,00;0,00;3,00;0,00;0,00;2,00;13,00;0,00;1,00;18,00;32;;1,00;;;;;;;;;;;;;;;1,00;;;;3,00;12,00;10,00;;;;;;;;;;;;
31.433.096.448;314.330;3.143.302;3;31;Montes Claros;3.582,03;361.915,0000000000000000;344.427,0;17.488,0;4;1;252;239;266;248;20;02/05/2019;;;;31.08.2020;31-ago-2020;06-mai-1990;30;2,00;0,00;4,00;1,00;;;;;;;;;;;1,00;7,00;14,00;11,00;0,00;3,00;0,00;0,00;2,00;13,00;0,00;1,00;18,00;32;;;;;;;;;;;;;;;;;;;;;3,00;12,00;10,00;;;;;;;;;;;;
31.433.096.448;314.330;3.143.302;3;31;Montes Claros;3.582,03;361.915,0000000000000000;344.427,0;17.488,0;4;1;255;239;266;251;18;01/02/2016;1;;;31.08.2020;31-ago-2020;10-nov-1997;22;1,00;1,00;4,00;;1,00;;;;;;;;;;1,00;7,00;14,00;11,00;0,00;3,00;0,00;0,00;2,00;13,00;0,00;1,00;18,00;32;1,00;;;;;;;;;;;;;;;1,00;;;;;3,00;12,00;10,00;;;;;;;;;;;;
31.439.097.828;314.390;3.143.906;3;31;Muriaé;843,33;100.765,0000000000000000;93.225,0;7.540,0;4;1;255;238;266;254;20;22/08/2015;3;2;99;31.08.2020;31-ago-2020;15-out-1967;52;4,00;1,00;4,00;;1,00;;;;;;;;;;1,00;0,00;3,00;7,00;0,00;2,00;0,00;1,00;2,00;0,00;0,00;3,00;7,00;10;;;1,00;;;;1,00;;;;;;;;1,00;;1,00;1,00;;1,00;1,00;3,00;3,00;;3,00;2,00;6,00;1,00;1,00;;1,00;1,00;3,00;;5,00
31.439.097.828;314.390;3.143.906;3;31;Muriaé;843,33;100.765,0000000000000000;93.225,0;7.540,0;4;1;257;237;266;254;20;01/07/2014;3;2;99;31.08.2020;31-ago-2020;12-jul-1970;50;3,00;2,00;4,00;;;1,00;;;;;;;;;1,00;0,00;3,00;7,00;0,00;2,00;0,00;1,00;2,00;0,00;0,00;3,00;7,00;10;;;1,00;;;;1,00;;;;;;;;1,00;;1,00;1,00;;1,00;1,00;3,00;3,00;;3,00;2,00;6,00;1,00;1,00;;1,00;1,00;3,00;;5,00
31.439.097.828;314.390;3.143.906;3;31;Muriaé;843,33;100.765,0000000000000000;93.225,0;7.540,0;4;1;255;238;293;252;20;02/01/2020;99;2;3;31.08.2020;31-ago-2020;06-jul-1976;44;3,00;1,00;4,00;;1,00;;;;;;;;;;1,00;0,00;3,00;7,00;0,00;2,00;0,00;1,00;2,00;0,00;0,00;3,00;7,00;10;;;;;1,00;;1,00;;;;;;1,00;;;;1,00;1,00;;1,00;1,00;3,00;3,00;;3,00;2,00;6,00;1,00;1,00;;1,00;1,00;3,00;;5,00
31.439.097.828;314.390;3.143.906;3;31;Muriaé;843,33;100.765,0000000000000000;93.225,0;7.540,0;4;1;255;238;292;251;20;16/03/2020;99;1;2;31.08.2020;31-ago-2020;29-nov-1975;44;3,00;1,00;3,00;;1,00;;;;;;;;;1,00;;0,00;3,00;7,00;0,00;2,00;0,00;1,00;2,00;0,00;0,00;3,00;7,00;10;;;;;1,00;1,00;;;;;;1,00;;;;1,00;1,00;;;1,00;1,00;3,00;3,00;;3,00;2,00;6,00;1,00;1,00;;1,00;1,00;3,00;;5,00
31.439.097.828;314.390;3.143.906;3;31;Muriaé;843,33;100.765,0000000000000000;93.225,0;7.540,0;4;1;257;237;266;254;20;01/06/2019;3;2;99;31.08.2020;31-ago-2020;19-nov-1980;39;2,00;2,00;4,00;;;1,00;;;;;;;;;1,00;0,00;3,00;7,00;0,00;2,00;0,00;1,00;2,00;0,00;0,00;3,00;7,00;10;;;1,00;;;;1,00;;;;;;;;1,00;;1,00;1,00;;1,00;1,00;3,00;3,00;;3,00;2,00;6,00;1,00;1,00;;1,00;1,00;3,00;;5,00
31.439.097.828;314.390;3.143.906;3;31;Muriaé;843,33;100.765,0000000000000000;93.225,0;7.540,0;4;1;257;273;292;249;20;02/01/2017;2;4;99;31.08.2020;31-ago-2020;03-mai-1986;34;2,00;2,00;3,00;;;1,00;;1,00;;;;;;1,00;;0,00;3,00;7,00;0,00;2,00;0,00;1,00;2,00;0,00;0,00;3,00;7,00;10;;1,00;;;;;;;1,00;;;;;;1,00;;1,00;;;1,00;1,00;3,00;3,00;;3,00;2,00;6,00;1,00;1,00;;1,00;1,00;3,00;;5,00
31.439.097.828;314.390;3.143.906;3;31;Muriaé;843,33;100.765,0000000000000000;93.225,0;7.540,0;4;1;257;273;292;21;20;02/01/2017;2;1;3;31.08.2020;31-ago-2020;27-set-1987;32;2,00;2,00;3,00;;;1,00;;1,00;;;;;;1,00;;0,00;3,00;7,00;0,00;2,00;0,00;1,00;2,00;0,00;0,00;3,00;7,00;10;;1,00;;;;1,00;;;;;;;1,00;;;1,00;1,00;1,00;;;1,00;3,00;3,00;;3,00;2,00;6,00;1,00;1,00;;1,00;1,00;3,00;;5,00
31.439.097.828;314.390;3.143.906;3;31;Muriaé;843,33;100.765,0000000000000000;93.225,0;7.540,0;4;1;257;274;293;248;20;01/10/2019;99;2;1;31.08.2020;31-ago-2020;14-mar-1992;28;1,00;2,00;4,00;;;1,00;;;;;1,00;;;;1,00;0,00;3,00;7,00;0,00;2,00;0,00;1,00;2,00;0,00;0,00;3,00;7,00;10;;;;;1,00;;1,00;;;;1,00;;;;;1,00;1,00;;;1,00;1,00;3,00;3,00;;3,00;2,00;6,00;1,00;1,00;;1,00;1,00;3,00;;5,00
31.439.097.828;314.390;3.143.906;3;31;Muriaé;843,33;100.765,0000000000000000;93.225,0;7.540,0;4;2;257;232;266;254;20;04/08/2020;1;2;3;31.08.2020;31-ago-2020;02-fev-1993;27;1,00;2,00;4,00;;;1,00;;;;1,00;;;;;1,00;0,00;3,00;7,00;0,00;2,00;0,00;1,00;2,00;0,00;0,00;3,00;7,00;10;1,00;;;;;;1,00;;;;;;1,00;;;1,00;1,00;1,00;;;1,00;3,00;3,00;;3,00;2,00;6,00;1,00;1,00;;1,00;1,00;3,00;;5,00
31.439.097.828;314.390;3.143.906;3;31;Muriaé;843,33;100.765,0000000000000000;93.225,0;7.540,0;4;1;257;274;266;249;18;01/03/2019;2;3;99;31.08.2020;31-ago-2020;06-out-1995;24;1,00;2,00;4,00;;;1,00;;;;;1,00;;;;1,00;0,00;3,00;7,00;0,00;2,00;0,00;1,00;2,00;0,00;0,00;3,00;7,00;10;;1,00;;;;;;1,00;;;;;;;1,00;;1,00;1,00;;1,00;1,00;3,00;3,00;;3,00;2,00;6,00;1,00;1,00;;1,00;1,00;3,00;;5,00
31.471.097.872;314.710;3.147.105;3;31;Pará de Minas;550,99;84.215,0000000000000000;79.599,0;4.616,0;3;1;253;239;266;254;20;13/10/2015;;;;31.08.2020;31-ago-2020;01-jun-1964;56;4,00;0,00;4,00;1,00;;;;;;;;;;;1,00;1,00;4,00;3,00;0,00;1,00;0,00;0,00;1,00;3,00;0,00;2,00;3,00;8;;;;;;;;;;;;;;;;;;;;;1,00;2,00;1,00;1,00;2,00;;3,00;2,00;;2,00;;;1,00;;2,00
31.471.097.872;314.710;3.147.105;3;31;Pará de Minas;550,99;84.215,0000000000000000;79.599,0;4.616,0;3;1;257;237;138;254;263;18/08/2020;3;2;99;31.08.2020;31-ago-2020;10-jul-1968;52;4,00;2,00;1,00;;;1,00;;;;;;1,00;;;;1,00;4,00;3,00;0,00;1,00;0,00;0,00;1,00;3,00;0,00;2,00;3,00;8;;;1,00;;;;1,00;;;;;;;;1,00;;1,00;1,00;;1,00;1,00;2,00;1,00;1,00;2,00;;3,00;2,00;;2,00;;;1,00;;2,00
31.471.097.872;314.710;3.147.105;3;31;Pará de Minas;550,99;84.215,0000000000000000;79.599,0;4.616,0;3;0;257;235;292;251;20;01/12/2018;4;2;99;31.08.2020;31-ago-2020;01-jan-1969;51;4,00;2,00;3,00;;;1,00;;;;;;;;1,00;;1,00;4,00;3,00;0,00;1,00;0,00;0,00;1,00;3,00;0,00;2,00;3,00;8;;;;1,00;;;1,00;;;;;;;;1,00;;1,00;;;1,00;1,00;2,00;1,00;1,00;2,00;;3,00;2,00;;2,00;;;1,00;;2,00
