IBGE;IBGE7;UF;Regiao;Município;Pop_Total2010_MICRO;Pop_total_2010;Pop_Urbana2010;Pop_Rural2010;Porte_pop2010;areaKm2;Q_Municipal;NU_IDENTIFICADOR;q_33_2;q_33_3;q_33_9;q_33_10;q_33_11;q_33_12;q_33_13;q_33_14;DataCenso;DataCenso_2018;q_33_2_rec;Idade;d_33_2_Faixas_etarias;d_33_9;d_33_11;d_33_9bin1;d_33_9bin2;d_33_9bin3;d_33_10bin1;d_33_10bin2;d_33_10bin3;d_33_10bin4;d_33_10bin5;d_33_11bin1;d_33_11bin2;d_33_11bin3;d_33_11bin4;d_33_9bin1_sum;d_33_9bin2_sum;d_33_9bin3_sum;d_33_10bin1_sum;d_33_10bin2_sum;d_33_10bin3_sum;d_33_10bin4_sum;d_33_10bin5_sum;d_33_11bin1_sum;d_33_11bin2_sum;d_33_11bin3_sum;d_33_11bin4_sum;nu_trabalhadores
410480;4104808;41;4;Cascavel;432978;286205;270049;16156;4;2100,831;1;4104803302239;12/04/1988;1;257;274;138;218;18;18/09/2014;31.08.2018;8/31/2018;4/12/1988;30;2;2;1; ; ;1; ; ; ; ;1;1; ; ; ;2;8;14;0;8;0;0;6;22;0;0;2;24
410480;4104808;41;4;Cascavel;432978;286205;270049;16156;4;2100,831;1;4104803302239;11/03/1991;1;254;239;138;220;20;12/09/2018;31.08.2018;8/31/2018;3/11/1991;27;1;0;1;1; ; ; ; ; ; ; ;1; ; ; ;2;8;14;0;8;0;0;6;22;0;0;2;24
410480;4104808;41;4;Cascavel;432978;286205;270049;16156;4;2100,831;1;4104803302239;25/01/1992;1;257;274;138;218;18;23/03/2018;31.08.2018;8/31/2018;1/25/1992;26;1;2;1; ; ;1; ; ; ; ;1;1; ; ; ;2;8;14;0;8;0;0;6;22;0;0;2;24
410480;4104808;41;4;Cascavel;432978;286205;270049;16156;4;2100,831;1;4104803302239;25/02/1993;1;258;273;138;218;18;20/09/2018;31.08.2018;8/31/2018;2/25/1993;25;1;2;1; ; ;1; ;1; ; ; ;1; ; ; ;2;8;14;0;8;0;0;6;22;0;0;2;24
410480;4104808;41;4;Cascavel;432978;286205;270049;16156;4;2100,831;1;4104803302239;12/11/1993;1;258;274;138;218;18;17/08/2018;31.08.2018;8/31/2018;11/12/1993;24;1;2;1; ; ;1; ; ; ; ;1;1; ; ; ;2;8;14;0;8;0;0;6;22;0;0;2;24
410480;4104808;41;4;Cascavel;432978;286205;270049;16156;4;2100,831;1;4104803302239;21/12/1994;1;257;273;138;218;18;22/09/2016;31.08.2018;8/31/2018;12/21/1994;23;1;2;1; ; ;1; ;1; ; ; ;1; ; ; ;2;8;14;0;8;0;0;6;22;0;0;2;24
410480;4104808;41;4;Cascavel;432978;286205;270049;16156;4;2100,831;1;4104803302239;26/07/1997;1;256;239;142;253;18;09/09/2017;31.08.2018;8/31/2018;7/26/1997;21;1;1;4; ;1; ; ; ; ; ; ; ; ; ;1;2;8;14;0;8;0;0;6;22;0;0;2;24
410480;4104808;41;4;Cascavel;432978;286205;270049;16156;4;2100,831;1;4104803302239;15/05/1995;1;256;239;142;253;18;09/03/2017;31.08.2018;8/31/2018;5/15/1995;23;1;1;4; ;1; ; ; ; ; ; ; ; ; ;1;2;8;14;0;8;0;0;6;22;0;0;2;24
410480;4104808;41;4;Cascavel;432978;286205;270049;16156;4;2100,831;1;4104803302239;31/05/1961;1;255;238;138;372;20;01/06/1990;31.08.2018;8/31/2018;5/31/1961;57;4;1;1; ;1; ; ; ; ; ; ;1; ; ; ;2;8;14;0;8;0;0;6;22;0;0;2;24
410480;4104808;41;4;Cascavel;432978;286205;270049;16156;4;2100,831;1;4104803302239;20/02/1969;1;258;273;138;218;18;03/11/2011;31.08.2018;8/31/2018;2/20/1969;49;3;2;1; ; ;1; ;1; ; ; ;1; ; ; ;2;8;14;0;8;0;0;6;22;0;0;2;24
410480;4104808;41;4;Cascavel;432978;286205;270049;16156;4;2100,831;1;4104803302239;23/02/1981;1;258;273;138;218;18;07/03/2018;31.08.2018;8/31/2018;2/23/1981;37;2;2;1; ; ;1; ;1; ; ; ;1; ; ; ;2;8;14;0;8;0;0;6;22;0;0;2;24
410480;4104808;41;4;Cascavel;432978;286205;270049;16156;4;2100,831;1;4104803302239;11/09/1965;0;255;238;138;372;20;20/10/2015;31.08.2018;8/31/2018;9/11/1965;52;4;1;1; ;1; ; ; ; ; ; ;1; ; ; ;2;8;14;0;8;0;0;6;22;0;0;2;24
410480;4104808;41;4;Cascavel;432978;286205;270049;16156;4;2100,831;1;4104803302239;29/03/1966;1;255;239;138;372;20;13/09/2018;31.08.2018;8/31/2018;3/29/1966;52;4;1;1; ;1; ; ; ; ; ; ;1; ; ; ;2;8;14;0;8;0;0;6;22;0;0;2;24
410480;4104808;41;4;Cascavel;432978;286205;270049;16156;4;2100,831;1;4104803302239;25/07/1983;0;255;238;138;216;20;05/04/2018;31.08.2018;8/31/2018;7/25/1983;35;2;1;1; ;1; ; ; ; ; ; ;1; ; ; ;2;8;14;0;8;0;0;6;22;0;0;2;24
410480;4104808;41;4;Cascavel;432978;286205;270049;16156;4;2100,831;1;4104803302239;20/03/1964;1;257;273;138;218;18;22/08/2013;31.08.2018;8/31/2018;3/20/1964;54;4;2;1; ; ;1; ;1; ; ; ;1; ; ; ;2;8;14;0;8;0;0;6;22;0;0;2;24
410480;4104808;41;4;Cascavel;432978;286205;270049;16156;4;2100,831;1;4104803302239;10/11/1972;1;257;273;138;21;20;01/07/2013;31.08.2018;8/31/2018;11/10/1972;45;3;2;1; ; ;1; ;1; ; ; ;1; ; ; ;2;8;14;0;8;0;0;6;22;0;0;2;24
410480;4104808;41;4;Cascavel;432978;286205;270049;16156;4;2100,831;1;4104803302239;05/02/1972;1;257;274;138;218;18;12/02/2016;31.08.2018;8/31/2018;2/5/1972;46;3;2;1; ; ;1; ; ; ; ;1;1; ; ; ;2;8;14;0;8;0;0;6;22;0;0;2;24
410480;4104808;41;4;Cascavel;432978;286205;270049;16156;4;2100,831;1;4104803302239;02/08/1978;1;254;239;138;220;20;15/11/2015;31.08.2018;8/31/2018;8/2/1978;40;2;0;1;1; ; ; ; ; ; ; ;1; ; ; ;2;8;14;0;8;0;0;6;22;0;0;2;24
410490;4104907;41;4;Castro;429981;67084;49266;17818;3;2531,503;1;4104903306364;14/01/1982;0;258;274;138;218;272;10/10/2017;31.08.2018;8/31/2018;1/14/1982;36;2;2;1; ; ;1; ; ; ; ;1;1; ; ; ;0;0;3;0;2;0;0;1;2;0;0;1;3
410490;4104907;41;4;Castro;429981;67084;49266;17818;3;2531,503;1;4104903306364;08/08/1983;1;257;273;266;21;272;01/09/2017;31.08.2018;8/31/2018;8/8/1983;35;2;2;4; ; ;1; ;1; ; ; ; ; ; ;1;0;0;3;0;2;0;0;1;2;0;0;1;3
410490;4104907;41;4;Castro;429981;67084;49266;17818;3;2531,503;1;4104903306364;23/08/1991;1;257;273;138;218;262;17/01/2017;31.08.2018;8/31/2018;8/23/1991;27;1;2;1; ; ;1; ;1; ; ; ;1; ; ; ;0;0;3;0;2;0;0;1;2;0;0;1;3
410550;4105508;41;4;Cianorte;142433;69958;62282;7676;3;811,666;1;4105503309388;11/05/1973;1;258;273;138;218;272;14/03/2016;31.08.2018;8/31/2018;5/11/1973;45;3;2;1; ; ;1; ;1; ; ; ;1; ; ; ;0;0;3;0;2;0;0;1;2;0;0;1;3
410550;4105508;41;4;Cianorte;142433;69958;62282;7676;3;811,666;1;4105503309388;12/06/1987;0;257;273;142;21;20;04/06/2018;31.08.2018;8/31/2018;6/12/1987;31;2;2;4; ; ;1; ;1; ; ; ; ; ; ;1;0;0;3;0;2;0;0;1;2;0;0;1;3
410550;4105508;41;4;Cianorte;142433;69958;62282;7676;3;811,666;1;4105503309388;01/10/1988;1;257;274;138;218;272;02/09/2013;31.08.2018;8/31/2018;10/1/1988;29;1;2;1; ; ;1; ; ; ; ;1;1; ; ; ;0;0;3;0;2;0;0;1;2;0;0;1;3
410650;4106506;41;4;Coronel Vivida;159424;21749;15445;6304;2;684,417;1;4106503308364;29/09/1987;1;257;273;293;218;18;02/03/2015;31.08.2018;8/31/2018;9/29/1987;30;2;2;4; ; ;1; ;1; ; ; ; ; ; ;1;0;0;2;0;1;0;0;1;0;0;0;2;2
410650;4106506;41;4;Coronel Vivida;159424;21749;15445;6304;2;684,417;1;4106503308364;21/08/1993;1;257;274;293;218;272;19/06/2017;31.08.2018;8/31/2018;8/21/1993;25;1;2;4; ; ;1; ; ; ; ;1; ; ; ;1;0;0;2;0;1;0;0;1;0;0;0;2;2
410680;4106803;41;4;Cruz Machado;116691;18040;6057;11983;1;1478,35;1;4106803308578;11/10/1979;1;257;273;138;218;272;01/01/2013;31.08.2018;8/31/2018;10/11/1979;38;2;2;1; ; ;1; ;1; ; ; ;1; ; ; ;0;0;2;0;1;0;0;1;2;0;0;0;2
410680;4106803;41;4;Cruz Machado;116691;18040;6057;11983;1;1478,35;1;4106803308578;22/06/1983;1;257;274;138;218;272;01/01/2013;31.08.2018;8/31/2018;6/22/1983;35;2;2;1; ; ;1; ; ; ; ;1;1; ; ; ;0;0;2;0;1;0;0;1;2;0;0;0;2
410725;4107256;41;4;Douradina;265092;7445;5236;2209;1;419,853;1;4107253307845;02/03/1987;1;257;274;138;218;20;08/03/2013;31.08.2018;8/31/2018;3/2/1987;31;2;2;1; ; ;1; ; ; ; ;1;1; ; ; ;0;0;1;0;0;0;0;1;1;0;0;0;1
410753;4107538;41;4;Entre Rios do Oeste;377780;3926;2642;1284;1;122,071;1;4107533307481;06/06/1974;1;255;239;293;217;262;28/05/2018;31.08.2018;8/31/2018;6/6/1974;44;3;1;4; ;1; ; ; ; ; ; ; ; ; ;1;0;3;3;0;1;0;1;1;4;0;0;2;6
410753;4107538;41;4;Entre Rios do Oeste;377780;3926;2642;1284;1;122,071;1;4107533307481;10/07/1984;1;258;232;138;254;272;30/07/2014;31.08.2018;8/31/2018;7/10/1984;34;2;2;1; ; ;1; ; ; ;1; ;1; ; ; ;0;3;3;0;1;0;1;1;4;0;0;2;6
410753;4107538;41;4;Entre Rios do Oeste;377780;3926;2642;1284;1;122,071;1;4107533307481;24/06/1998;0;256;239;142;253;18;03/10/2018;31.08.2018;8/31/2018;6/24/1998;20;1;1;4; ;1; ; ; ; ; ; ; ; ; ;1;0;3;3;0;1;0;1;1;4;0;0;2;6
410753;4107538;41;4;Entre Rios do Oeste;377780;3926;2642;1284;1;122,071;1;4107533307481;08/10/1986;1;258;273;138;218;20;30/07/2014;31.08.2018;8/31/2018;10/8/1986;31;2;2;1; ; ;1; ;1; ; ; ;1; ; ; ;0;3;3;0;1;0;1;1;4;0;0;2;6
410753;4107538;41;4;Entre Rios do Oeste;377780;3926;2642;1284;1;122,071;1;4107533307481;04/05/1989;1;257;274;138;218;20;05/09/2016;31.08.2018;8/31/2018;5/4/1989;29;1;2;1; ; ;1; ; ; ; ;1;1; ; ; ;0;3;3;0;1;0;1;1;4;0;0;2;6
410753;4107538;41;4;Entre Rios do Oeste;377780;3926;2642;1284;1;122,071;1;4107533307481;14/02/1964;1;255;239;138;220;272;08/10/2018;31.08.2018;8/31/2018;2/14/1964;54;4;1;1; ;1; ; ; ; ; ; ;1; ; ; ;0;3;3;0;1;0;1;1;4;0;0;2;6
410830;4108304;41;4;Foz do Iguaçu;408800;256088;253962;2126;4;618,353;1;4108303306029;11/09/1998;1;256;239;142;253;18;06/08/2018;31.08.2018;8/31/2018;9/11/1998;19;1;1;4; ;1; ; ; ; ; ; ; ; ; ;1;1;4;6;0;4;0;0;2;0;0;0;11;11
410830;4108304;41;4;Foz do Iguaçu;408800;256088;253962;2126;4;618,353;1;4108303306029;11/11/1957;1;255;238;362;216;20;01/07/2014;31.08.2018;8/31/2018;11/11/1957;60;4;1;4; ;1; ; ; ; ; ; ; ; ; ;1;1;4;6;0;4;0;0;2;0;0;0;11;11
410830;4108304;41;4;Foz do Iguaçu;408800;256088;253962;2126;4;618,353;1;4108303306029;12/08/1974;1;258;273;362;21;18;01/09/2016;31.08.2018;8/31/2018;8/12/1974;44;3;2;4; ; ;1; ;1; ; ; ; ; ; ;1;1;4;6;0;4;0;0;2;0;0;0;11;11
410830;4108304;41;4;Foz do Iguaçu;408800;256088;253962;2126;4;618,353;1;4108303306029;28/09/1986;1;255;239;362;220;263;18/09/2017;31.08.2018;8/31/2018;9/28/1986;31;2;1;4; ;1; ; ; ; ; ; ; ; ; ;1;1;4;6;0;4;0;0;2;0;0;0;11;11
410830;4108304;41;4;Foz do Iguaçu;408800;256088;253962;2126;4;618,353;1;4108303306029;13/11/1989;1;257;274;362;218;18;02/02/2015;31.08.2018;8/31/2018;11/13/1989;28;1;2;4; ; ;1; ; ; ; ;1; ; ; ;1;1;4;6;0;4;0;0;2;0;0;0;11;11
410830;4108304;41;4;Foz do Iguaçu;408800;256088;253962;2126;4;618,353;1;4108303306029;24/12/1991;1;258;273;362;218;18;12/09/2013;31.08.2018;8/31/2018;12/24/1991;26;1;2;4; ; ;1; ;1; ; ; ; ; ; ;1;1;4;6;0;4;0;0;2;0;0;0;11;11
410830;4108304;41;4;Foz do Iguaçu;408800;256088;253962;2126;4;618,353;1;4108303306029;24/09/1990;1;258;273;362;218;18;02/02/2015;31.08.2018;8/31/2018;9/24/1990;27;1;2;4; ; ;1; ;1; ; ; ; ; ; ;1;1;4;6;0;4;0;0;2;0;0;0;11;11
410830;4108304;41;4;Foz do Iguaçu;408800;256088;253962;2126;4;618,353;1;4108303306029;01/07/1990;1;257;273;362;218;18;14/07/2017;31.08.2018;8/31/2018;7/1/1990;28;1;2;4; ; ;1; ;1; ; ; ; ; ; ;1;1;4;6;0;4;0;0;2;0;0;0;11;11
410830;4108304;41;4;Foz do Iguaçu;408800;256088;253962;2126;4;618,353;1;4108303306029;07/03/1998;1;256;239;142;253;18;12/09/2018;31.08.2018;8/31/2018;3/7/1998;20;1;1;4; ;1; ; ; ; ; ; ; ; ; ;1;1;4;6;0;4;0;0;2;0;0;0;11;11
410830;4108304;41;4;Foz do Iguaçu;408800;256088;253962;2126;4;618,353;1;4108303306029;15/06/1993;1;257;274;362;218;18;13/02/2017;31.08.2018;8/31/2018;6/15/1993;25;1;2;4; ; ;1; ; ; ; ;1; ; ; ;1;1;4;6;0;4;0;0;2;0;0;0;11;11
410830;4108304;41;4;Foz do Iguaçu;408800;256088;253962;2126;4;618,353;1;4108303306029;23/12/1967;0;252;239;362;372;18;13/02/2017;31.08.2018;8/31/2018;12/23/1967;50;3;0;4;1; ; ; ; ; ; ; ; ; ; ;1;1;4;6;0;4;0;0;2;0;0;0;11;11
410940;4109401;41;4;Guarapuava;378086;167328;152993;14335;4;3178,649;1;4109403307791;23/08/1979;1;256;239;142;253;18;23/08/2017;31.08.2018;8/31/2018;8/23/1979;39;2;1;4; ;1; ; ; ; ; ; ; ; ; ;1;0;1;2;0;1;0;0;1;2;0;0;1;3
410940;4109401;41;4;Guarapuava;378086;167328;152993;14335;4;3178,649;1;4109403307791;29/04/1983;1;258;273;138;21;20;12/06/2017;31.08.2018;8/31/2018;4/29/1983;35;2;2;1; ; ;1; ;1; ; ; ;1; ; ; ;0;1;2;0;1;0;0;1;2;0;0;1;3
410940;4109401;41;4;Guarapuava;378086;167328;152993;14335;4;3178,649;1;4109403307791;18/07/1989;1;258;274;138;218;272;14/04/2018;31.08.2018;8/31/2018;7/18/1989;29;1;2;1; ; ;1; ; ; ; ;1;1; ; ; ;0;1;2;0;1;0;0;1;2;0;0;1;3
410960;4109609;41;4;Guaratuba;265392;32095;28805;3290;2;1326,791;1;4109603308594;08/02/1970;1;257;274;138;218;272;07/11/2017;31.08.2018;8/31/2018;2/8/1970;48;3;2;1; ; ;1; ; ; ; ;1;1; ; ; ;0;0;2;0;1;0;0;1;1;0;0;1;2
410960;4109609;41;4;Guaratuba;265392;32095;28805;3290;2;1326,791;1;4109603308594;09/09/1980;1;257;273;266;218;20;07/05/2018;31.08.2018;8/31/2018;9/9/1980;37;2;2;4; ; ;1; ;1; ; ; ; ; ; ;1;0;0;2;0;1;0;0;1;1;0;0;1;2
410965;4109658;41;4;Honório Serpa;90369;5955;1988;3967;1;502,235;1;4109653308323;17/09/1983;1;257;273;138;21;20;13/09/2017;31.08.2018;8/31/2018;9/17/1983;34;2;2;1; ; ;1; ;1; ; ; ;1; ; ; ;0;0;3;0;1;0;1;1;1;0;0;2;3
410965;4109658;41;4;Honório Serpa;90369;5955;1988;3967;1;502,235;1;4109653308323;21/12/1992;1;257;274;266;218;20;13/09/2017;31.08.2018;8/31/2018;12/21/1992;25;1;2;4; ; ;1; ; ; ; ;1; ; ; ;1;0;0;3;0;1;0;1;1;1;0;0;2;3
410965;4109658;41;4;Honório Serpa;90369;5955;1988;3967;1;502,235;1;4109653308323;17/06/1994;0;257;232;266;218;272;13/09/2017;31.08.2018;8/31/2018;6/17/1994;24;1;2;4; ; ;1; ; ; ;1; ; ; ; ;1;0;0;3;0;1;0;1;1;1;0;0;2;3
410980;4109807;41;4;Ibiporã;724570;48198;45895;2303;2;297,742;1;4109803307799;12/04/1966;1;260;273;138;21;18;02/01/2017;31.08.2018;8/31/2018;4/12/1966;52;4;2;1; ; ;1; ;1; ; ; ;1; ; ; ;0;0;5;0;2;0;0;1;3;0;0;2;5
410980;4109807;41;4;Ibiporã;724570;48198;45895;2303;2;297,742;1;4109803307799;24/09/1993;1;257;237;142;253;18;01/03/2018;31.08.2018;8/31/2018;9/24/1993;24;1;2;4; ; ;1; ; ; ; ; ; ; ; ;1;0;0;5;0;2;0;0;1;3;0;0;2;5
410980;4109807;41;4;Ibiporã;724570;48198;45895;2303;2;297,742;1;4109803307799;23/06/1997;1;257;237;142;253;18;26/06/2018;31.08.2018;8/31/2018;6/23/1997;21;1;2;4; ; ;1; ; ; ; ; ; ; ; ;1;0;0;5;0;2;0;0;1;3;0;0;2;5
410980;4109807;41;4;Ibiporã;724570;48198;45895;2303;2;297,742;1;4109803307799;20/03/1987;1;258;274;138;218;272;02/05/2017;31.08.2018;8/31/2018;3/20/1987;31;2;2;1; ; ;1; ; ; ; ;1;1; ; ; ;0;0;5;0;2;0;0;1;3;0;0;2;5
410980;4109807;41;4;Ibiporã;724570;48198;45895;2303;2;297,742;1;4109803307799;05/06/1965;1;258;273;138;218;18;25/10/2017;31.08.2018;8/31/2018;6/5/1965;53;4;2;1; ; ;1; ;1; ; ; ;1; ; ; ;0;0;5;0;2;0;0;1;3;0;0;2;5
411120;4111209;41;4;Itapejara d'Oeste;159424;10531;6987;3544;1;254,014;1;4111203307863;27/07/1979;1;258;273;142;21;18;22/03/2017;31.08.2018;8/31/2018;7/27/1979;39;2;2;4; ; ;1; ;1; ; ; ; ; ; ;1;0;0;1;0;1;0;0;0;0;0;0;1;1
411240;4112405;41;4;Japurá;142433;8549;7619;930;1;165,185;1;4112403308910;02/03/1988;1;257;275;138;21;20;12/12/2009;31.08.2018;8/31/2018;3/2/1988;30;2;2;1; ; ;1;1; ; ; ; ;1; ; ; ;0;0;3;1;1;0;0;1;1;0;0;2;3
411240;4112405;41;4;Japurá;142433;8549;7619;930;1;165,185;1;4112403308910;11/11/1987;1;257;273;266;218;20;31/08/2017;31.08.2018;8/31/2018;11/11/1987;30;2;2;4; ; ;1; ;1; ; ; ; ; ; ;1;0;0;3;1;1;0;0;1;1;0;0;2;3
411240;4112405;41;4;Japurá;142433;8549;7619;930;1;165,185;1;4112403308910;06/03/1992;1;257;274;266;218;20;31/08/2017;31.08.2018;8/31/2018;3/6/1992;26;1;2;4; ; ;1; ; ; ; ;1; ; ; ;1;0;0;3;1;1;0;0;1;1;0;0;2;3
411345;4113452;41;4;Lindoeste;432978;5361;2384;2977;1;361,367;1;4113453307855;10/05/1986;1;257;274;138;218;272;20/11/2014;31.08.2018;8/31/2018;5/10/1986;32;2;2;1; ; ;1; ; ; ; ;1;1; ; ; ;0;0;2;0;1;0;0;1;2;0;0;0;2
411345;4113452;41;4;Lindoeste;432978;5361;2384;2977;1;361,367;1;4113453307855;31/10/1966;1;257;273;138;218;272;09/08/2017;31.08.2018;8/31/2018;10/31/1966;51;4;2;1; ; ;1; ;1; ; ; ;1; ; ; ;0;0;2;0;1;0;0;1;2;0;0;0;2
411370;4113700;41;4;Londrina;724570;506701;493520;13181;4;1652,569;1;4113703303467;09/06/1971;1;260;273;138;218;18;08/05/1995;31.08.2018;8/31/2018;6/9/1971;47;3;2;1; ; ;1; ;1; ; ; ;1; ; ; ;0;1;4;0;1;0;0;1;5;0;0;0;5
411370;4113700;41;4;Londrina;724570;506701;493520;13181;4;1652,569;1;4113703303467;25/10/1950;0;255;238;138;372;18;05/03/2018;31.08.2018;8/31/2018;10/25/1950;67;5;1;1; ;1; ; ; ; ; ; ;1; ; ; ;0;1;4;0;1;0;0;1;5;0;0;0;5
411370;4113700;41;4;Londrina;724570;506701;493520;13181;4;1652,569;1;4113703303467;23/02/1985;0;257;274;138;21;18;02/01/2012;31.08.2018;8/31/2018;2/23/1985;33;2;2;1; ; ;1; ; ; ; ;1;1; ; ; ;0;1;4;0;1;0;0;1;5;0;0;0;5
411370;4113700;41;4;Londrina;724570;506701;493520;13181;4;1652,569;1;4113703303467;25/12/1967;1;258;237;138;254;263;23/03/2018;31.08.2018;8/31/2018;12/25/1967;50;3;2;1; ; ;1; ; ; ; ; ;1; ; ; ;0;1;4;0;1;0;0;1;5;0;0;0;5
411370;4113700;41;4;Londrina;724570;506701;493520;13181;4;1652,569;1;4113703303467;08/07/1972;0;257;237;138;216;18;13/08/2013;31.08.2018;8/31/2018;7/8/1972;46;3;2;1; ; ;1; ; ; ; ; ;1; ; ; ;0;1;4;0;1;0;0;1;5;0;0;0;5
411380;4113809;41;4;Lupionópolis;183911;4592;4079;513;1;121,064;1;4113803308319;21/08/1979;1;257;273;138;218;272;18/08/2016;31.08.2018;8/31/2018;8/21/1979;39;2;2;1; ; ;1; ;1; ; ; ;1; ; ; ;0;0;3;0;2;0;0;1;3;0;0;0;3
411380;4113809;41;4;Lupionópolis;183911;4592;4079;513;1;121,064;1;4113803308319;10/03/1989;0;257;274;138;218;272;18/08/2016;31.08.2018;8/31/2018;3/10/1989;29;1;2;1; ; ;1; ; ; ; ;1;1; ; ; ;0;0;3;0;2;0;0;1;3;0;0;0;3
411380;4113809;41;4;Lupionópolis;183911;4592;4079;513;1;121,064;1;4113803308319;25/01/1967;1;257;273;138;21;272;18/08/2016;31.08.2018;8/31/2018;1/25/1967;51;4;2;1; ; ;1; ;1; ; ; ;1; ; ; ;0;0;3;0;2;0;0;1;3;0;0;0;3
411460;4114609;41;4;Marechal Cândido Rondon;377780;46819;39147;7672;2;748,002;1;4114603309192;11/02/1980;1;257;273;138;21;272;01/08/2018;31.08.2018;8/31/2018;2/11/1980;38;2;2;1; ; ;1; ;1; ; ; ;1; ; ; ;0;0;3;0;2;0;0;1;2;0;0;1;3
411460;4114609;41;4;Marechal Cândido Rondon;377780;46819;39147;7672;2;748,002;1;4114603309192;24/10/1976;1;257;273;138;218;20;01/08/2018;31.08.2018;8/31/2018;10/24/1976;41;3;2;1; ; ;1; ;1; ; ; ;1; ; ; ;0;0;3;0;2;0;0;1;2;0;0;1;3
411460;4114609;41;4;Marechal Cândido Rondon;377780;46819;39147;7672;2;748,002;1;4114603309192;09/07/1990;0;257;274;291;218;20;01/08/2018;31.08.2018;8/31/2018;7/9/1990;28;1;2;4; ; ;1; ; ; ; ;1; ; ; ;1;0;0;3;0;2;0;0;1;2;0;0;1;3
411520;4115200;41;4;Maringá;540477;357077;350653;6424;4;487,052;1;4115203306174;30/04/1992;1;256;239;138;216;20;03/07/2015;31.08.2018;8/31/2018;4/30/1992;26;1;1;1; ;1; ; ; ; ; ; ;1; ; ; ;0;3;2;0;1;0;0;1;5;0;0;0;5
411520;4115200;41;4;Maringá;540477;357077;350653;6424;4;487,052;1;4115203306174;07/02/1994;1;256;239;138;217;20;01/07/2017;31.08.2018;8/31/2018;2/7/1994;24;1;1;1; ;1; ; ; ; ; ; ;1; ; ; ;0;3;2;0;1;0;0;1;5;0;0;0;5
411520;4115200;41;4;Maringá;540477;357077;350653;6424;4;487,052;1;4115203306174;28/08/1958;0;255;239;138;372;20;13/12/2013;31.08.2018;8/31/2018;8/28/1958;60;4;1;1; ;1; ; ; ; ; ; ;1; ; ; ;0;3;2;0;1;0;0;1;5;0;0;0;5
411520;4115200;41;4;Maringá;540477;357077;350653;6424;4;487,052;1;4115203306174;05/06/1966;1;258;274;138;218;18;11/04/2011;31.08.2018;8/31/2018;6/5/1966;52;4;2;1; ; ;1; ; ; ; ;1;1; ; ; ;0;3;2;0;1;0;0;1;5;0;0;0;5
411520;4115200;41;4;Maringá;540477;357077;350653;6424;4;487,052;1;4115203306174;20/09/1969;1;258;273;138;218;18;01/03/2018;31.08.2018;8/31/2018;9/20/1969;48;3;2;1; ; ;1; ;1; ; ; ;1; ; ; ;0;3;2;0;1;0;0;1;5;0;0;0;5
411580;4115804;41;4;Medianeira;408800;41817;37390;4427;2;328,732;1;4115803309366;31/08/1988;1;257;273;138;218;272;13/04/2016;31.08.2018;8/31/2018;8/31/1988;30;2;2;1; ; ;1; ;1; ; ; ;1; ; ; ;0;0;3;0;2;0;0;1;2;0;0;1;3
411580;4115804;41;4;Medianeira;408800;41817;37390;4427;2;328,732;1;4115803309366;30/10/1993;1;257;274;266;218;272;04/06/2018;31.08.2018;8/31/2018;10/30/1993;24;1;2;4; ; ;1; ; ; ; ;1; ; ; ;1;0;0;3;0;2;0;0;1;2;0;0;1;3
411580;4115804;41;4;Medianeira;408800;41817;37390;4427;2;328,732;1;4115803309366;28/01/1965;1;260;273;138;21;272;23/04/2018;31.08.2018;8/31/2018;1/28/1965;53;4;2;1; ; ;1; ;1; ; ; ;1; ; ; ;0;0;3;0;2;0;0;1;2;0;0;1;3
411585;4115853;41;4;Mercedes;377780;5046;2439;2607;1;200,864;1;4115853308544;12/07/1986;1;257;273;138;218;272;04/11/2014;31.08.2018;8/31/2018;7/12/1986;32;2;2;1; ; ;1; ;1; ; ; ;1; ; ; ;0;0;2;0;1;0;0;1;1;0;0;1;2
411585;4115853;41;4;Mercedes;377780;5046;2439;2607;1;200,864;1;4115853308544;29/01/1992;1;257;274;266;218;272;01/02/2017;31.08.2018;8/31/2018;1/29/1992;26;1;2;4; ; ;1; ; ; ; ;1; ; ; ;1;0;0;2;0;1;0;0;1;1;0;0;1;2
411590;4115903;41;4;Mirador;270794;2327;1579;748;1;221,708;1;4115903308864;30/11/1979;1;257;273;138;218;18;03/04/2017;31.08.2018;8/31/2018;11/30/1979;38;2;2;1; ; ;1; ;1; ; ; ;1; ; ; ;0;0;1;0;1;0;0;0;1;0;0;0;1
411670;4116703;41;4;Nova Aurora;432978;11866;9040;2826;1;474,011;1;4116703309056;25/07/1971;1;258;273;138;218;20;27/05/2013;31.08.2018;8/31/2018;7/25/1971;47;3;2;1; ; ;1; ;1; ; ; ;1; ; ; ;0;0;2;0;1;0;0;1;2;0;0;0;2
411670;4116703;41;4;Nova Aurora;432978;11866;9040;2826;1;474,011;1;4116703309056;24/03/1973;1;257;274;138;218;20;16/04/2012;31.08.2018;8/31/2018;3/24/1973;45;3;2;1; ; ;1; ; ; ; ;1;1; ; ; ;0;0;2;0;1;0;0;1;2;0;0;0;2
411722;4117222;41;4;Nova Santa Rosa;377780;7626;5315;2311;1;204,665;1;4117223308692;21/07/1984;1;257;274;138;218;272;19/12/2016;31.08.2018;8/31/2018;7/21/1984;34;2;2;1; ; ;1; ; ; ; ;1;1; ; ; ;0;0;2;0;1;0;0;1;2;0;0;0;2
